source_iso3,destination_iso3,transport_cost_per_kg
ISL,DEU,0.07173159
ISL,ESP,0.08684103
ISL,FIN,0.07273665
ISL,FRA,0.06704169
ISL,GBR,0.05675577
ISL,HUN,0.09233796
ISL,IND,0.22801272
ISL,ITA,0.09923934
ISL,JPN,0.26425259999999995
ISL,KOR,0.25188227999999996
ISL,NLD,0.06067905
ISL,NOR,0.052487879999999994
ISL,POL,0.08320443
ISL,ROM,0.11045876999999998
ISL,RUS,0.09948414
ISL,SVK,0.08797851
ISL,SWE,0.06414405000000001
ISL,THA,0.30313229999999997
ISL,TUR,0.13229415
ISL,USA,0.13555889999999998
ISL,VNM,0.28650939
ISL,YUG,0.10147566
ISR,AUS,0.4217616
ISR,BEL,0.09735786
ISR,BRA,0.3082605
ISR,CAN,0.26777208
ISR,CHE,0.08542604999999999
ISR,CHN,0.21440946
ISR,CZE,0.07844658
ISR,DEU,0.08557602
ISR,ESP,0.10638546
ISR,FIN,0.09611652
ISR,FRA,0.09845697
ISR,GBR,0.10683177
ISR,HUN,0.06512385000000001
ISR,IND,0.12208322999999999
ISR,ITA,0.0675159
ISR,JPN,0.27523235999999995
ISR,KOR,0.24278852999999997
ISR,NLD,0.09888846
ISR,NOR,0.10702995
ISR,POL,0.07517046
ISR,ROM,0.046949189999999995
ISR,RUS,0.07931967000000001
ISR,SVK,0.06967556999999999
ISR,SWE,0.09831677999999999
ISR,THA,0.20812248
ISR,TUR,0.026704376999999998
ISR,USA,0.28352151
ISR,VNM,0.21192134999999998
ISR,YUG,0.05643006
ITA,AUS,0.4869681
ITA,BEL,0.03524711999999999
ITA,BRA,0.2673954
ITA,CAN,0.20213478000000001
ITA,CHE,0.020779776000000003
ITA,CHN,0.24404084999999998
ITA,CZE,0.027796772999999997
ITA,DEU,0.03561897
ITA,ESP,0.0410028
ITA,FIN,0.06609474
ITA,FRA,0.03329703
ITA,GBR,0.04315275
ITA,HUN,0.024342249000000003
ITA,IND,0.17766665999999998
ITA,ITA,0.006194001
ITA,JPN,0.29607825
ITA,KOR,0.26947976999999995
ITA,NLD,0.03893085
ITA,NOR,0.06032034
ITA,POL,0.03958437
ITA,ROM,0.03418677
ITA,RUS,0.07149512999999999
ITA,SVK,0.023683893
ITA,SWE,0.059403660000000004
ITA,THA,0.26515689
ITA,TUR,0.05164257
ITA,USA,0.21674216999999998
ITA,VNM,0.26225553
ITA,YUG,0.021762807000000002
JAM,AUS,0.4537848
JAM,BEL,0.23584862999999998
JAM,BRA,0.14739866999999998
JAM,CAN,0.09171612
JAM,CHE,0.24408813
JAM,CHN,0.40339919999999996
JAM,CZE,0.25738419
JAM,DEU,0.25362108
JAM,ESP,0.21953643
JAM,FIN,0.26770503
JAM,FRA,0.23204087999999998
JAM,GBR,0.22628715
JAM,HUN,0.26939367
JAM,IND,0.42430860000000004
JAM,ITA,0.25913349
JAM,JPN,0.38787449999999996
JAM,KOR,0.40127609999999997
JAM,NLD,0.23655347999999998
JAM,NOR,0.24475992
JAM,POL,0.26882331
JAM,ROM,0.28825425
JAM,RUS,0.29420063999999996
JAM,SVK,0.26472672
JAM,SWE,0.25728321
JAM,THA,0.49479720000000005
JAM,TUR,0.3095604
JAM,USA,0.06978813
JAM,VNM,0.47055899999999995
JAM,YUG,0.27522620999999997
JOR,AUS,0.41854559999999996
JOR,BEL,0.09987188999999999
JOR,BRA,0.31129110000000004
JOR,CAN,0.27029808
JOR,CHE,0.08813946
JOR,CHN,0.21185964000000002
JOR,CZE,0.08068550999999999
JOR,DEU,0.08767188000000001
JOR,ESP,0.10954521
JOR,FIN,0.09716462999999999
JOR,FRA,0.10114194
JOR,GBR,0.10939064999999999
JOR,HUN,0.06733869
JOR,IND,0.11884218
JOR,ITA,0.07047714
JOR,JPN,0.27287861999999996
JOR,KOR,0.2402865
JOR,NLD,0.10128438
JOR,NOR,0.10872927
JOR,POL,0.07687493999999999
JOR,ROM,0.048871229999999995
JOR,RUS,0.07957515
JOR,SVK,0.07194009
JOR,SWE,0.09975105
JOR,THA,0.2048124
JOR,TUR,0.027913065
JOR,USA,0.2862156899999999
JOR,VNM,0.20872833
JOR,YUG,0.05880551999999999
JPN,AUS,0.23874839999999997
JPN,BEL,0.28389789000000004
JPN,BRA,0.530796
JPN,CAN,0.30991860000000004
JPN,CHE,0.29041781999999994
JPN,CHN,0.06294332999999999
JPN,CZE,0.27246711
JPN,DEU,0.26783013
JPN,ESP,0.32332259999999996
JPN,FIN,0.23490153
JPN,FRA,0.29176887
JPN,GBR,0.28722711
JPN,HUN,0.27176769
JPN,IND,0.17543129999999998
JPN,ITA,0.29607825
JPN,JPN,0.006935639999999999
JPN,KOR,0.0347001
JPN,NLD,0.27910131
JPN,NOR,0.25251405
JPN,POL,0.25772105999999995
JPN,ROM,0.26676882
JPN,RUS,0.22458909
JPN,SVK,0.27312747
JPN,SWE,0.24541949999999996
JPN,THA,0.13838991
JPN,TUR,0.26332487999999993
JPN,USA,0.3275637
JPN,VNM,0.11017692
JPN,YUG,0.27564858
KAZ,AUS,0.36704309999999996
KAZ,BEL,0.13595208
KAZ,BRA,0.4024194
KAZ,CAN,0.26490783
KAZ,CHE,0.13633014
KAZ,CHN,0.10966973999999999
KAZ,CZE,0.11775734999999998
KAZ,DEU,0.11654012999999999
KAZ,ESP,0.17082999
KAZ,FIN,0.09032427
KAZ,FRA,0.14293695
KAZ,GBR,0.1432182
KAZ,HUN,0.11227005
KAZ,IND,0.07667304
KAZ,ITA,0.13513721999999997
KAZ,JPN,0.16696317
KAZ,KOR,0.13658832
KAZ,NLD,0.13265343
KAZ,NOR,0.11395130999999999
KAZ,POL,0.10234628999999999
KAZ,ROM,0.10247781
KAZ,RUS,0.06812364
KAZ,SVK,0.11508675
KAZ,SWE,0.10215137999999999
KAZ,THA,0.14741991000000002
KAZ,TUR,0.09641612999999999
KAZ,USA,0.28658358
KAZ,VNM,0.13465712999999999
KAZ,YUG,0.11345319000000001
KEN,AUS,0.3581298
KEN,BEL,0.19694814
KEN,BRA,0.28245333
KEN,CAN,0.355794
KEN,CHE,0.18256013999999998
KEN,CHN,0.27671492999999997
KEN,CZE,0.18314276999999998
KEN,DEU,0.19131221999999998
KEN,ESP,0.18590879999999999
KEN,FIN,0.20736633000000002
KEN,FRA,0.19474206
KEN,GBR,0.20483481
KEN,HUN,0.17094777
KEN,IND,0.16317248999999998
KEN,ITA,0.16178082
KEN,JPN,0.3379791
KEN,KOR,0.3035577
KEN,NLD,0.20022093
KEN,NOR,0.2153205
KEN,POL,0.18421373999999996
KEN,ROM,0.15589275
KEN,RUS,0.19044759
KEN,SVK,0.17470395
KEN,SWE,0.20828877
KEN,THA,0.21642768
KEN,TUR,0.13814721
KEN,USA,0.3645606
KEN,VNM,0.23699916
KEN,YUG,0.16143936
KGZ,AUS,0.34567770000000003
KGZ,BEL,0.15637844999999997
KGZ,BRA,0.4151406
KGZ,CAN,0.29320094999999996
KGZ,CHE,0.15443325
KGZ,CHN,0.10415406
KGZ,CZE,0.13652559
KGZ,DEU,0.13678983
KGZ,ESP,0.18811422
KGZ,FIN,0.11430801
KGZ,FRA,0.16274106
KGZ,GBR,0.16449576
KGZ,HUN,0.12878712
KGZ,IND,0.04820889
KGZ,ITA,0.14956164
KGZ,JPN,0.16589214000000002
KGZ,KOR,0.13267941
KGZ,NLD,0.15371300999999998
KGZ,NOR,0.13801779
KGZ,POL,0.12170660999999999
KGZ,ROM,0.11549517
KGZ,RUS,0.08957613
KGZ,SVK,0.13232016
KGZ,SWE,0.1257459
KGZ,THA,0.12255467999999999
KGZ,TUR,0.10393797
KGZ,USA,0.314784
KGZ,VNM,0.11366501999999998
KGZ,YUG,0.12795104999999998
KHM,AUS,0.20971029
KHM,BEL,0.29242881
KHM,BRA,0.5118218999999999
KHM,CAN,0.4106736
KHM,CHE,0.28909194
KHM,CHN,0.10053266999999999
KHM,CZE,0.2719464
KHM,DEU,0.27290679
KHM,ESP,0.3212331
KHM,FIN,0.25028105999999994
KHM,FRA,0.29843369999999997
KHM,GBR,0.3008046
KHM,HUN,0.26281692
KHM,IND,0.10335594
KHM,ITA,0.28071045
KHM,JPN,0.13227381
KHM,KOR,0.10886420999999999
KHM,NLD,0.29000016
KHM,NOR,0.27400968
KHM,POL,0.25761692999999997
KHM,ROM,0.24692456999999998
KHM,RUS,0.22604381999999998
KHM,SVK,0.26680485
KHM,SWE,0.26192502
KHM,THA,0.016079076
KHM,TUR,0.23001684
KHM,USA,0.4324575
KHM,VNM,0.031644059999999995
KHM,YUG,0.26019591
KIR,AUS,0.14358743999999998
KIR,BEL,0.42377159999999997
KIR,BRA,0.45760949999999995
KIR,CAN,0.3460613999999999
KIR,CHE,0.4342947
KIR,CHN,0.21414131999999997
KIR,CZE,0.4186431
KIR,DEU,0.412221
KIR,ESP,0.4611201
KIR,FIN,0.379641
KIR,FRA,0.4311441
KIR,GBR,0.4234269
KIR,HUN,0.4211775
KIR,IND,0.31566659999999996
KIR,ITA,0.445167
KIR,JPN,0.15426471
KIR,KOR,0.18583644
KIR,NLD,0.41858249999999997
KIR,NOR,0.39125669999999996
KIR,POL,0.4055871
KIR,ROM,0.4193916
KIR,RUS,0.37528709999999993
KIR,SVK,0.4214865
KIR,SWE,0.3880104
KIR,THA,0.24315324
KIR,TUR,0.4175481
KIR,USA,0.34868129999999997
KIR,VNM,0.228198
KIR,YUG,0.42666719999999997
KNA,AUS,0.48907259999999997
KNA,BEL,0.20791242
KNA,BRA,0.12067781999999999
KNA,CAN,0.10068843
KNA,CHE,0.21368079
KNA,CHN,0.4100079
KNA,CZE,0.22920525
KNA,DEU,0.22696724999999998
KNA,ESP,0.18516623999999998
KNA,FIN,0.24689594999999998
KNA,FRA,0.20282060999999998
KNA,GBR,0.19889579999999998
KNA,HUN,0.23992221
KNA,IND,0.4004963999999999
KNA,ITA,0.22598985
KNA,JPN,0.4104651
KNA,KOR,0.41556239999999994
KNA,NLD,0.20963706
KNA,NOR,0.22318104
KNA,POL,0.24243978
KNA,ROM,0.25771641
KNA,RUS,0.27200955
KNA,SVK,0.23551518
KNA,SWE,0.23547791999999998
KNA,THA,0.4836039
KNA,TUR,0.27755969999999996
KNA,USA,0.08320611
KNA,VNM,0.4677831
KNA,YUG,0.24432986999999998
KOR,AUS,0.25256358
KOR,BEL,0.26166342
KOR,BRA,0.5269524
KOR,CAN,0.3158448
KOR,CHE,0.26634495
KOR,CHN,0.028669533
KOR,CZE,0.24786189
KOR,DEU,0.24419972999999998
KOR,ESP,0.30037919999999996
KOR,FIN,0.21211665
KOR,FRA,0.26944401
KOR,GBR,0.26626169999999993
KOR,HUN,0.24548888999999996
KOR,IND,0.14078016
KOR,ITA,0.26947976999999995
KOR,JPN,0.0347001
KOR,KOR,0.0035590289999999996
KOR,NLD,0.25719549
KOR,NOR,0.23192300999999999
KOR,POL,0.23261901
KOR,ROM,0.23838209999999999
KOR,RUS,0.19842192
KOR,SVK,0.24739970999999997
KOR,SWE,0.22335543
KOR,THA,0.11173871999999999
KOR,TUR,0.23277302999999996
KOR,USA,0.33557909999999996
KOR,VNM,0.08220405000000001
KOR,YUG,0.24832164
KWT,AUS,0.38352840000000005
KWT,BEL,0.12989472
KWT,BRA,0.34286520000000004
KWT,CAN,0.29872269
KWT,CHE,0.1198608
KWT,CHN,0.18676631999999999
KWT,CZE,0.10908891
KWT,DEU,0.11475206999999998
KWT,ESP,0.14428194
KWT,FIN,0.11508581999999999
KWT,FRA,0.13245666
KWT,GBR,0.13960442999999997
KWT,HUN,0.09606284999999999
KWT,IND,0.08515439999999999
KWT,ITA,0.10414115999999998
KWT,JPN,0.24939429
KWT,KOR,0.21543074999999998
KWT,NLD,0.13035623999999998
KWT,NOR,0.13185329999999998
KWT,POL,0.10135871999999999
KWT,ROM,0.07671048
KWT,RUS,0.09154599
KWT,SVK,0.10083492
KWT,SWE,0.1209303
KWT,THA,0.16966721999999998
KWT,TUR,0.054488909999999995
KWT,USA,0.31619669999999994
KWT,VNM,0.17534922
KWT,YUG,0.08897796
LAO,AUS,0.23088624
LAO,BEL,0.27115598999999996
LAO,BRA,0.5067087
LAO,CAN,0.38925360000000003
LAO,CHE,0.26845377000000004
LAO,CHN,0.08335956
LAO,CZE,0.25097754
LAO,DEU,0.25158231
LAO,ESP,0.3012126
LAO,FIN,0.22816937999999998
LAO,FRA,0.2773671
LAO,GBR,0.27933579
LAO,HUN,0.24232932
LAO,IND,0.08539782
LAO,ITA,0.26111256000000005
LAO,JPN,0.12431403
LAO,KOR,0.09655047
LAO,NLD,0.26855097
LAO,NOR,0.2518746
LAO,POL,0.23640327
LAO,ROM,0.22707581999999998
LAO,RUS,0.20429202000000002
LAO,SVK,0.24617955
LAO,SWE,0.23987868
LAO,THA,0.015757464
LAO,TUR,0.21116556
LAO,USA,0.4111902
LAO,VNM,0.014356589999999999
LAO,YUG,0.24020924999999999
LBN,AUS,0.4221084
LBN,BEL,0.09433794
LBN,BRA,0.3119631
LBN,CAN,0.26470304999999994
LBN,CHE,0.08298567
LBN,CHN,0.20950712999999999
LBN,CZE,0.07479987
LBN,DEU,0.08162787
LBN,ESP,0.105747
LBN,FIN,0.09065106
LBN,FRA,0.09591096
LBN,GBR,0.10392006
LBN,HUN,0.06144561
LBN,IND,0.11956047
LBN,ITA,0.06599661
LBN,JPN,0.26998500000000003
LBN,KOR,0.23778965999999999
LBN,NLD,0.09557406
LBN,NOR,0.10238403
LBN,POL,0.07054679999999999
LBN,ROM,0.04272984
LBN,RUS,0.07324452
LBN,SVK,0.06609746999999999
LBN,SWE,0.09329895
LBN,THA,0.20621229
LBN,TUR,0.021443274
LBN,USA,0.28090569
LBN,VNM,0.20900061
LBN,YUG,0.053136899999999994
LBR,AUS,0.48628439999999995
LBR,BEL,0.15442335
LBR,BRA,0.14328062999999996
LBR,CAN,0.22717035000000002
LBR,CHE,0.14531069999999996
LBR,CHN,0.3771732
LBR,CZE,0.16222962000000002
LBR,DEU,0.16787121
LBR,ESP,0.11574200999999999
LBR,FIN,0.200943
LBR,FRA,0.14676894
LBR,GBR,0.15363801
LBR,HUN,0.16161062999999998
LBR,IND,0.28450779
LBR,ITA,0.13727013
LBR,JPN,0.43301759999999995
LBR,KOR,0.4043805
LBR,NLD,0.15955812
LBR,NOR,0.18704241
LBR,POL,0.17630900999999996
LBR,ROM,0.16638743999999997
LBR,RUS,0.2086152
LBR,SVK,0.16059864
LBR,SWE,0.19162832999999999
LBR,THA,0.36363120000000004
LBR,TUR,0.17194167
LBR,USA,0.22570955999999998
LBR,VNM,0.37432350000000003
LBR,YUG,0.15739158
LBY,AUS,0.47997959999999995
LBY,BEL,0.06414755999999999
LBY,BRA,0.25314066
LBY,CAN,0.22235726999999997
LBY,CHE,0.04962024
LBY,CHN,0.26230527000000003
LBY,CZE,0.058078109999999995
LBY,DEU,0.06611457
LBY,ESP,0.05179035
LBY,FIN,0.0951525
LBY,FRA,0.06023148
LBY,GBR,0.07051983
LBY,HUN,0.051541170000000004
LBY,IND,0.18177917999999996
LBY,ITA,0.03059523
LBY,JPN,0.3182295
LBY,KOR,0.28921875
LBY,NLD,0.06844191
LBY,NOR,0.090915
LBY,POL,0.06789780000000001
LBY,ROM,0.05157357
LBY,RUS,0.09569625
LBY,SVK,0.05252931
LBY,SWE,0.0895026
LBY,THA,0.26866551
LBY,TUR,0.058097909999999996
LBY,USA,0.23454972
LBY,VNM,0.27049218
LBY,YUG,0.04469175
LCA,AUS,0.48608429999999997
LCA,BEL,0.21259749
LCA,BRA,0.10844414999999999
LCA,CAN,0.11280072
LCA,CHE,0.21745364999999997
LCA,CHN,0.4207545
LCA,CZE,0.23362835999999998
LCA,DEU,0.23190723
LCA,ESP,0.18761313
LCA,FIN,0.25337603999999997
LCA,FRA,0.20711316
LCA,GBR,0.20384258999999996
LCA,HUN,0.24381597
LCA,IND,0.4048844999999999
LCA,ITA,0.22860576
LCA,JPN,0.4226523
LCA,KOR,0.42718649999999997
LCA,NLD,0.21464057999999997
LCA,NOR,0.22964136
LCA,POL,0.24734102999999996
LCA,ROM,0.26109294
LCA,RUS,0.27792591
LCA,SVK,0.23953457999999997
LCA,SWE,0.24177806999999998
LCA,THA,0.4899633
LCA,TUR,0.28024482
LCA,USA,0.09545420999999998
LCA,VNM,0.47634419999999994
LCA,YUG,0.24767592
LKA,AUS,0.25861353
LKA,BEL,0.25213325999999997
LKA,BRA,0.42794699999999997
LKA,CAN,0.4116144
LKA,CHE,0.24371304
LKA,CHN,0.15514472999999998
LKA,CZE,0.23064305999999998
LKA,DEU,0.23477694
LKA,ESP,0.26927294999999996
LKA,FIN,0.22408640999999999
LKA,FRA,0.25578045
LKA,GBR,0.26175111
LKA,HUN,0.21846777
LKA,IND,0.07293645000000001
LKA,ITA,0.22906481999999997
LKA,JPN,0.2058399
LKA,KOR,0.17521539
LKA,NLD,0.25164710999999995
LKA,NOR,0.24589935
LKA,POL,0.21980355000000001
LKA,ROM,0.19955055000000002
LKA,RUS,0.19730808
LKA,SVK,0.2231553
LKA,SWE,0.23353269
LKA,THA,0.07144503
LKA,TUR,0.17828256
LKA,USA,0.4321848
LKA,VNM,0.09625001999999999
LKA,YUG,0.21257493
LSO,AUS,0.3178374
LSO,BEL,0.27618623999999997
LSO,BRA,0.23317196999999998
LSO,CAN,0.39813239999999994
LSO,CHE,0.26172648
LSO,CHN,0.35918580000000006
LSO,CZE,0.26797782
LSO,DEU,0.27636428999999996
LSO,ESP,0.25209369
LSO,FIN,0.29874939
LSO,FRA,0.2716242
LSO,GBR,0.28180488
LSO,HUN,0.25773954
LSO,IND,0.25014696
LSO,ITA,0.24217814999999998
LSO,JPN,0.4128159
LSO,KOR,0.38183939999999994
LSO,NLD,0.28055774999999994
LSO,NOR,0.3014886
LSO,POL,0.27300921
LSO,ROM,0.24622914000000004
LSO,RUS,0.28552914
LSO,SVK,0.26055549
LSO,SWE,0.29714286
LSO,THA,0.27534285
LSO,TUR,0.23181218999999997
LSO,USA,0.39564330000000003
LSO,VNM,0.302748
LSO,YUG,0.24849665999999998
LTU,AUS,0.45820859999999997
LTU,BEL,0.04408302
LTU,BRA,0.3122529
LTU,CAN,0.19954628999999996
LTU,CHE,0.04550994
LTU,CHN,0.19702044
LTU,CZE,0.026897525999999998
LTU,DEU,0.024607812
LTU,ESP,0.07999152
LTU,FIN,0.018206274
LTU,FRA,0.05100888
LTU,GBR,0.05188662
LTU,HUN,0.027324321
LTU,IND,0.15110937000000002
LTU,ITA,0.051181529999999996
LTU,JPN,0.24591642
LTU,KOR,0.22097514
LTU,NLD,0.04112108999999999
LTU,NOR,0.03145107
LTU,POL,0.011812563
LTU,ROM,0.03432333
LTU,RUS,0.023822066999999995
LTU,SVK,0.027555392999999997
LTU,SWE,0.020324466
LTU,THA,0.23468390999999997
LTU,TUR,0.052057889999999996
LTU,USA,0.21842420999999998
LTU,VNM,0.22567958999999999
LTU,YUG,0.03447036
LUX,AUS,0.4994709
LUX,BEL,0.0056342729999999995
LUX,BRA,0.26996511
LUX,CAN,0.1757604
LUX,CHE,0.009296148
LUX,CHN,0.23893248
LUX,CZE,0.017902170000000002
LUX,DEU,0.018109125000000004
LUX,ESP,0.03843699
LUX,FIN,0.05014899
LUX,FRA,0.008673069
LUX,GBR,0.014820522000000001
LUX,HUN,0.02932182
LUX,IND,0.18924687
LUX,ITA,0.029687288999999995
LUX,JPN,0.28501173
LUX,KOR,0.26200112999999997
LUX,NLD,0.009550467
LUX,NOR,0.035547600000000006
LUX,POL,0.032417129999999995
LUX,ROM,0.04846332
LUX,RUS,0.06642395999999999
LUX,SVK,0.024634269
LUX,SWE,0.03977802
LUX,THA,0.27498071999999996
LUX,TUR,0.07053530999999999
LUX,USA,0.19181768999999999
LUX,VNM,0.26763093000000004
LUX,YUG,0.03614877
LVA,AUS,0.4598433
LVA,BEL,0.04368195
LVA,BRA,0.3131151
LVA,CAN,0.19323594
LVA,CHE,0.04762953
LVA,CHN,0.19570712999999998
LVA,CZE,0.029797347
LVA,DEU,0.025282836
LVA,ESP,0.08147549999999999
LVA,FIN,0.010743882
LVA,FRA,0.05113793999999999
LVA,GBR,0.05041166999999999
LVA,HUN,0.033178349999999995
LVA,IND,0.15514721999999997
LVA,ITA,0.05608722
LVA,JPN,0.24283232999999999
LVA,KOR,0.21891866999999998
LVA,NLD,0.03997443
LVA,NOR,0.02529342
LVA,POL,0.016795323
LVA,ROM,0.04206066
LVA,RUS,0.025435557
LVA,SVK,0.03249075
LVA,SWE,0.013249485
LVA,THA,0.23747268
LVA,TUR,0.05992868999999999
LVA,USA,0.21244550999999998
LVA,VNM,0.22727571
LVA,YUG,0.041147039999999996
MAC,AUS,0.22275699
MAC,BEL,0.28105392
MAC,BRA,0.5387043
MAC,CAN,0.37324949999999996
MAC,CHE,0.28106223
MAC,CHN,0.059482349999999996
MAC,CZE,0.26265411
MAC,DEU,0.26166276
MAC,ESP,0.3152892
MAC,FIN,0.23409464999999996
MAC,FRA,0.28805769000000003
MAC,GBR,0.28810482000000004
MAC,HUN,0.25606083
MAC,IND,0.11117286
MAC,ITA,0.27733385999999993
MAC,JPN,0.08819541000000002
MAC,KOR,0.06387728999999999
MAC,NLD,0.27765066
MAC,NOR,0.25707687
MAC,POL,0.24734162999999998
MAC,ROM,0.24327596999999998
MAC,RUS,0.21324375
MAC,SVK,0.25931937
MAC,SWE,0.24603111000000003
MAC,THA,0.050274299999999994
MAC,TUR,0.23050565999999997
MAC,USA,0.3942249
MAC,VNM,0.024237654
MAC,YUG,0.25568439
MAR,AUS,0.5350850999999999
MAR,BEL,0.06235452
MAR,BRA,0.21140034
MAR,CAN,0.17537829
MAR,CHE,0.056168039999999995
MAR,CHN,0.29853314999999997
MAR,CZE,0.07472321999999999
MAR,DEU,0.07843938
MAR,ESP,0.022879575
MAR,FIN,0.11115885
MAR,FRA,0.05450559
MAR,GBR,0.06051524999999999
MAR,HUN,0.07884365999999998
MAR,IND,0.23347677
MAR,ITA,0.05710683
MAR,JPN,0.34603649999999997
MAR,KOR,0.3225114
MAR,NLD,0.06731768999999999
MAR,NOR,0.09458865
MAR,POL,0.09010602
MAR,ROM,0.09127929
MAR,RUS,0.12469361999999998
MAR,SVK,0.07612068000000001
MAR,SWE,0.10067963999999999
MAR,THA,0.32105459999999997
MAR,TUR,0.10680440999999999
MAR,USA,0.18440753999999998
MAR,VNM,0.3192894
MAR,YUG,0.07868958
MDA,AUS,0.44977169999999994
MDA,BEL,0.054950070000000004
MDA,BRA,0.30976889999999996
MDA,CAN,0.22163151
MDA,CHE,0.04860234
MDA,CHN,0.20227818
MDA,CZE,0.0334062
MDA,DEU,0.03792590999999999
MDA,ESP,0.08093141999999999
MDA,FIN,0.04448712
MDA,FRA,0.059305619999999996
MDA,GBR,0.06450837
MDA,HUN,0.022221861
MDA,IND,0.13887356999999997
MDA,ITA,0.04241481
MDA,JPN,0.25638029999999995
MDA,KOR,0.2283375
MDA,NLD,0.054412169999999996
MDA,NOR,0.05576889
MDA,POL,0.024352859999999997
MDA,ROM,0.010700171999999999
MDA,RUS,0.03450942
MDA,SVK,0.026536241999999998
MDA,SWE,0.04633173
MDA,THA,0.22551989999999997
MDA,TUR,0.025525628999999998
MDA,USA,0.23939189999999996
MDA,VNM,0.22070625
MDA,YUG,0.020652699000000004
MDG,AUS,0.29455062
MDG,BEL,0.26484987
MDG,BRA,0.30010919999999996
MDG,CAN,0.4222107
MDG,CHE,0.25057584
MDG,CHN,0.29028975
MDG,CZE,0.2500701
MDG,DEU,0.25805537999999995
MDG,ESP,0.25382202
MDG,FIN,0.27074669999999995
MDG,FRA,0.26289996000000004
MDG,GBR,0.27293379
MDG,HUN,0.23744985
MDG,IND,0.18527754
MDG,ITA,0.22980603
MDG,JPN,0.34269330000000003
MDG,KOR,0.3120015
MDG,NLD,0.26793336
MDG,NOR,0.28129700999999996
MDG,POL,0.24963924000000004
MDG,ROM,0.22114340999999998
MDG,RUS,0.25068348
MDG,SVK,0.24145581
MDG,SWE,0.27319761
MDG,THA,0.20550506999999998
MDG,TUR,0.20155446
MDG,USA,0.4285005
MDG,VNM,0.23264927999999999
MDG,YUG,0.22801431
MDV,AUS,0.26985728999999997
MDV,BEL,0.24604121999999998
MDV,BRA,0.4050078
MDV,CAN,0.41178570000000003
MDV,CHE,0.23624019
MDV,CHN,0.17587076999999998
MDV,CZE,0.22491762
MDV,DEU,0.22993959
MDV,ESP,0.25894439999999996
MDV,FIN,0.22337979000000002
MDV,FRA,0.24882533999999998
MDV,GBR,0.25575267
MDV,HUN,0.21214272
MDV,IND,0.08250012
MDV,ITA,0.21992439
MDV,JPN,0.22835624999999998
MDV,KOR,0.19711547999999998
MDV,NLD,0.24618581999999997
MDV,NOR,0.24381237
MDV,POL,0.21559067999999998
MDV,ROM,0.19285122
MDV,RUS,0.19689341999999999
MDV,SVK,0.21690618
MDV,SWE,0.23179935000000002
MDV,THA,0.09458907
MDV,TUR,0.17081324999999997
MDV,USA,0.4309089
MDV,VNM,0.11918463
MDV,YUG,0.20533557
MEX,AUS,0.3955701
MEX,BEL,0.27778058999999994
MEX,BRA,0.20525295
MEX,CAN,0.10827732
MEX,CHE,0.28921395
MEX,CHN,0.37401509999999993
MEX,CZE,0.29805237
MEX,DEU,0.29217687
MEX,ESP,0.27221853
MEX,FIN,0.29581622999999996
MEX,FRA,0.27620438999999997
MEX,GBR,0.26815212000000005
MEX,HUN,0.3112575
MEX,IND,0.4402098
MEX,ITA,0.3076461
MEX,JPN,0.3393717
MEX,KOR,0.3619803
MEX,NLD,0.27688086
MEX,NOR,0.27622062
MEX,POL,0.3057309
MEX,ROM,0.33056159999999996
MEX,RUS,0.32208899999999996
MEX,SVK,0.30650459999999996
MEX,SWE,0.28793145
MEX,THA,0.47283149999999996
MEX,TUR,0.3529512
MEX,USA,0.09113747999999999
MEX,VNM,0.44315999999999994
MEX,YUG,0.31902780000000003
MHL,AUS,0.15783309
MHL,BEL,0.40372499999999995
MHL,BRA,0.4700646
MHL,CAN,0.336003
MHL,CHE,0.41407350000000004
MHL,CHN,0.19613594999999998
MHL,CZE,0.3983352
MHL,DEU,0.391947
MHL,ESP,0.441423
MHL,FIN,0.3593325
MHL,FRA,0.4111572
MHL,GBR,0.40362060000000005
MHL,HUN,0.40088189999999996
MHL,IND,0.3006786
MHL,ITA,0.42485219999999996
MHL,JPN,0.13527207000000002
MHL,KOR,0.16761612
MHL,NLD,0.3985401
MHL,NOR,0.3711633
MHL,POL,0.3852711
MHL,ROM,0.3993597
MHL,RUS,0.3551019
MHL,SVK,0.4011708
MHL,SWE,0.3677565
MHL,THA,0.23248542
MHL,TUR,0.3981777
MHL,USA,0.3407484
MHL,VNM,0.21522108
MHL,YUG,0.4064436
MKD,AUS,0.4648677
MKD,BEL,0.04902066
MKD,BRA,0.28712024999999997
MKD,CAN,0.21938687999999998
MKD,CHE,0.03722394
MKD,CHN,0.22593275999999998
MKD,CZE,0.03154476
MKD,DEU,0.03956022
MKD,ESP,0.06325137
MKD,FIN,0.060977699999999996
MKD,FRA,0.050161199999999996
MKD,GBR,0.058442999999999995
MKD,HUN,0.01923507
MKD,IND,0.15545271
MKD,ITA,0.022262985
MKD,JPN,0.28056137999999997
MKD,KOR,0.25227582
MKD,NLD,0.050848319999999995
MKD,NOR,0.06373992
MKD,POL,0.03424071
MKD,ROM,0.013895142
MKD,RUS,0.05782451999999999
MKD,SVK,0.02294145
MKD,SWE,0.05829828
MKD,THA,0.24298164
MKD,TUR,0.029496516
MKD,USA,0.23521704
MKD,VNM,0.24067697999999998
MKD,YUG,0.009746393999999999
MLI,AUS,0.4986831
MLI,BEL,0.13177797000000002
MLI,BRA,0.16251336
MLI,CAN,0.21848051999999998
