,country,type,scrap,year,Strategy type
45459,Mozambique,NMC811,0.0049120654336461,2048,Strategy 1
45460,Mozambique,NMC523,0.0742618248691305,2048,Strategy 1
45461,Mozambique,NCA,0.1835482100770542,2048,Strategy 1
45462,Mauritania,LFP,0.0,2048,Strategy 1
45463,Mauritania,NMC111,0.0075666334997093,2048,Strategy 1
45464,Mauritania,NMC622,0.0042468003536039,2048,Strategy 1
45465,Mauritania,NMC811,0.0008743732820891,2048,Strategy 1
45466,Mauritania,NMC523,0.008812119772618,2048,Strategy 1
45467,Mauritania,NCA,0.0274054778667609,2048,Strategy 1
45468,Mauritius,LFP,0.0,2048,Strategy 1
45469,Mauritius,NMC111,1443.518863531065,2048,Strategy 1
45470,Mauritius,NMC622,886.904203518086,2048,Strategy 1
45471,Mauritius,NMC811,706.1163377096287,2048,Strategy 1
45472,Mauritius,NMC523,1790.2245563331574,2048,Strategy 1
45473,Mauritius,NCA,5691.235843736986,2048,Strategy 1
45474,Malawi,LFP,0.0,2048,Strategy 1
45475,Malawi,NMC111,9484.463731754788,2048,Strategy 1
45476,Malawi,NMC622,5827.40858461599,2048,Strategy 1
45477,Malawi,NMC811,4639.6270324448005,2048,Strategy 1
45478,Malawi,NMC523,11762.601705514227,2048,Strategy 1
45479,Malawi,NCA,37394.28576851136,2048,Strategy 1
45480,Malaysia,LFP,0.0,2048,Strategy 1
45481,Malaysia,NMC111,13.077645751661976,2048,Strategy 1
45482,Malaysia,NMC622,7.749695104237736,2048,Strategy 1
45483,Malaysia,NMC811,6.170221660977543,2048,Strategy 1
45484,Malaysia,NMC523,15.695785965406133,2048,Strategy 1
45485,Malaysia,NCA,50.40708140063627,2048,Strategy 1
45486,Namibia,LFP,0.0,2048,Strategy 1
45487,Namibia,NMC111,3125.9470565355214,2048,Strategy 1
45488,Namibia,NMC622,1920.6486498879133,2048,Strategy 1
45489,Namibia,NMC811,1529.178645428501,2048,Strategy 1
45490,Namibia,NMC523,3876.807531080018,2048,Strategy 1
45491,Namibia,NCA,12324.74584172488,2048,Strategy 1
45492,New Caledonia,LFP,0.0,2048,Strategy 1
45493,New Caledonia,NMC111,0.0239647638348262,2048,Strategy 1
45494,New Caledonia,NMC622,0.0,2048,Strategy 1
45495,New Caledonia,NMC811,0.0,2048,Strategy 1
45496,New Caledonia,NMC523,0.0017364242787759,2048,Strategy 1
45497,New Caledonia,NCA,0.0493268396333859,2048,Strategy 1
45498,Niger,LFP,0.0,2048,Strategy 1
45499,Niger,NMC111,6863.067997374904,2048,Strategy 1
45500,Niger,NMC622,4216.925346079198,2048,Strategy 1
45501,Niger,NMC811,3357.4580952739657,2048,Strategy 1
45502,Niger,NMC523,8511.767904690854,2048,Strategy 1
45503,Niger,NCA,27059.78302473869,2048,Strategy 1
45504,Nigeria,LFP,0.0,2048,Strategy 1
45505,Nigeria,NMC111,506575.1469029396,2048,Strategy 1
45506,Nigeria,NMC622,311259.6058055232,2048,Strategy 1
45507,Nigeria,NMC811,247821.11855600108,2048,Strategy 1
45508,Nigeria,NMC523,628270.1632588309,2048,Strategy 1
45509,Nigeria,NCA,1997335.1770756303,2048,Strategy 1
45510,Nicaragua,LFP,0.0,2048,Strategy 1
45511,Nicaragua,NMC111,2699.085825815254,2048,Strategy 1
45512,Nicaragua,NMC622,1658.3487415227094,2048,Strategy 1
45513,Nicaragua,NMC811,1320.3151186632608,2048,Strategy 1
45514,Nicaragua,NMC523,3347.375910803841,2048,Strategy 1
45515,Nicaragua,NCA,10641.582730829356,2048,Strategy 1
45516,Netherlands,LFP,38.69596059528964,2048,Strategy 1
45517,Netherlands,NMC111,7747.734452169284,2048,Strategy 1
45518,Netherlands,NMC622,4303.533605976305,2048,Strategy 1
45519,Netherlands,NMC811,2676.7632067128884,2048,Strategy 1
45520,Netherlands,NMC523,8690.95932150211,2048,Strategy 1
45521,Netherlands,NCA,13627.54320410402,2048,Strategy 1
45522,Norway,LFP,0.0,2048,Strategy 1
45523,Norway,NMC111,1612.0019279994608,2048,Strategy 1
45524,Norway,NMC622,976.3648729482148,2048,Strategy 1
45525,Norway,NMC811,773.5846165177556,2048,Strategy 1
45526,Norway,NMC523,1977.0484003949143,2048,Strategy 1
45527,Norway,NCA,6278.295231893415,2048,Strategy 1
45528,Nepal,LFP,0.0,2048,Strategy 1
45529,Nepal,NMC111,565.1727378739646,2048,Strategy 1
45530,Nepal,NMC622,347.034737673939,2048,Strategy 1
45531,Nepal,NMC811,276.23799232730653,2048,Strategy 1
45532,Nepal,NMC523,700.5892167425263,2048,Strategy 1
45533,Nepal,NCA,2227.080366150128,2048,Strategy 1
45534,New Zealand,LFP,0.0,2048,Strategy 1
45535,New Zealand,NMC111,1613.008796099529,2048,Strategy 1
45536,New Zealand,NMC622,990.2827108900656,2048,Strategy 1
45537,New Zealand,NMC811,788.1018929973703,2048,Strategy 1
45538,New Zealand,NMC523,1999.316249693356,2048,Strategy 1
45539,New Zealand,NCA,6354.952131283764,2048,Strategy 1
45540,Oman,LFP,0.0,2048,Strategy 1
45541,Oman,NMC111,2063.529569816847,2048,Strategy 1
45542,Oman,NMC622,1267.8150680114688,2048,Strategy 1
45543,Oman,NMC811,1009.391165547818,2048,Strategy 1
45544,Oman,NMC523,2559.0974346280004,2048,Strategy 1
45545,Oman,NCA,8135.597806238527,2048,Strategy 1
45546,Pakistan,LFP,0.0,2048,Strategy 1
45547,Pakistan,NMC111,528590.3274192536,2048,Strategy 1
45548,Pakistan,NMC622,324786.61231081875,2048,Strategy 1
45549,Pakistan,NMC811,258591.3945338213,2048,Strategy 1
45550,Pakistan,NMC523,655574.0710260957,2048,Strategy 1
45551,Pakistan,NCA,2084137.254181929,2048,Strategy 1
45552,State of Palestine,LFP,0.0,2048,Strategy 1
45553,State of Palestine,NMC111,71.24111084866134,2048,Strategy 1
45554,State of Palestine,NMC622,43.75706267379889,2048,Strategy 1
45555,State of Palestine,NMC811,34.83522066190916,2048,Strategy 1
45556,State of Palestine,NMC523,88.32871965585241,2048,Strategy 1
45557,State of Palestine,NCA,280.79946182457905,2048,Strategy 1
45558,Panama,LFP,0.0,2048,Strategy 1
45559,Panama,NMC111,1.0169734716881202,2048,Strategy 1
45560,Panama,NMC622,0.3811696440721338,2048,Strategy 1
45561,Panama,NMC811,0.1908811134699981,2048,Strategy 1
45562,Panama,NMC523,0.9042483999926112,2048,Strategy 1
45563,Panama,NCA,2.5562856866729726,2048,Strategy 1
45564,Peru,LFP,0.0,2048,Strategy 1
45565,Peru,NMC111,8575.133996501116,2048,Strategy 1
45566,Peru,NMC622,5267.697047116301,2048,Strategy 1
45567,Peru,NMC811,4193.656579804675,2048,Strategy 1
45568,Peru,NMC523,10633.252357432671,2048,Strategy 1
45569,Peru,NCA,33803.5190240311,2048,Strategy 1
45570,Philippines,LFP,0.0,2048,Strategy 1
45571,Philippines,NMC111,219276.5414132392,2048,Strategy 1
45572,Philippines,NMC622,134731.18414270043,2048,Strategy 1
45573,Philippines,NMC811,107271.0493937451,2048,Strategy 1
45574,Philippines,NMC523,271952.37371571374,2048,Strategy 1
45575,Philippines,NCA,864562.18223743,2048,Strategy 1
45576,Palau,LFP,0.0,2048,Strategy 1
45577,Palau,NMC111,1.6686662051996373,2048,Strategy 1
45578,Palau,NMC622,1.0214121191839076,2048,Strategy 1
45579,Palau,NMC811,0.8132110861246802,2048,Strategy 1
45580,Palau,NMC523,2.0621898907588383,2048,Strategy 1
45581,Palau,NCA,6.56637360441064,2048,Strategy 1
45582,Papua New Guinea,LFP,0.0,2048,Strategy 1
45583,Papua New Guinea,NMC111,0.0,2048,Strategy 1
45584,Papua New Guinea,NMC622,0.0,2048,Strategy 1
45585,Papua New Guinea,NMC811,0.0,2048,Strategy 1
45586,Papua New Guinea,NMC523,0.0,2048,Strategy 1
45587,Papua New Guinea,NCA,0.0,2048,Strategy 1
45588,Poland,LFP,80.17385201256783,2048,Strategy 1
45589,Poland,NMC111,15870.48918037952,2048,Strategy 1
45590,Poland,NMC622,8839.697168949067,2048,Strategy 1
45591,Poland,NMC811,5504.984420796848,2048,Strategy 1
45592,Poland,NMC523,17842.930424448394,2048,Strategy 1
45593,Poland,NCA,27959.95649975332,2048,Strategy 1
45594,Portugal,LFP,21.03786171832072,2048,Strategy 1
45595,Portugal,NMC111,4202.488904199482,2048,Strategy 1
45596,Portugal,NMC622,2339.501568635866,2048,Strategy 1
45597,Portugal,NMC811,1456.0145684303025,2048,Strategy 1
45598,Portugal,NMC523,4723.474420222428,2048,Strategy 1
45599,Portugal,NCA,7400.608308396989,2048,Strategy 1
45600,Paraguay,LFP,0.0,2048,Strategy 1
45601,Paraguay,NMC111,1182.4580762350226,2048,Strategy 1
45602,Paraguay,NMC622,726.455106675469,2048,Strategy 1
45603,Paraguay,NMC811,578.3543351102978,2048,Strategy 1
45604,Paraguay,NMC523,1466.3785898288215,2048,Strategy 1
45605,Paraguay,NCA,4661.720962324892,2048,Strategy 1
45606,French Polynesia,LFP,0.0,2048,Strategy 1
45607,French Polynesia,NMC111,448.277792748426,2048,Strategy 1
45608,French Polynesia,NMC622,275.36956824219146,2048,Strategy 1
45609,French Polynesia,NMC811,219.22282866759505,2048,Strategy 1
45610,French Polynesia,NMC523,555.8621897057545,2048,Strategy 1
45611,French Polynesia,NCA,1767.0763525015216,2048,Strategy 1
45612,Qatar,LFP,0.0,2048,Strategy 1
45613,Qatar,NMC111,1.256176620547949,2048,Strategy 1
45614,Qatar,NMC622,0.4013788395743498,2048,Strategy 1
45615,Qatar,NMC811,0.1864085453821172,2048,Strategy 1
45616,Qatar,NMC523,0.9839367947887124,2048,Strategy 1
45617,Qatar,NCA,2.856558068740684,2048,Strategy 1
45618,Romania,LFP,180.71690882351209,2048,Strategy 1
45619,Romania,NMC111,40384.14714549734,2048,Strategy 1
45620,Romania,NMC622,22494.193509546498,2048,Strategy 1
45621,Romania,NMC811,14008.82562239525,2048,Strategy 1
45622,Romania,NMC523,45404.00500350316,2048,Strategy 1
45623,Romania,NCA,71148.58991518735,2048,Strategy 1
45624,Russian Federation,LFP,0.0,2048,Strategy 1
45625,Russian Federation,NMC111,20634.880692917075,2048,Strategy 1
45626,Russian Federation,NMC622,12675.271659174676,2048,Strategy 1
45627,Russian Federation,NMC811,10091.258185432212,2048,Strategy 1
45628,Russian Federation,NMC523,25586.14260751522,2048,Strategy 1
45629,Russian Federation,NCA,81340.85175483383,2048,Strategy 1
45630,Rwanda,LFP,0.0,2048,Strategy 1
45631,Rwanda,NMC111,0.8074727553853416,2048,Strategy 1
45632,Rwanda,NMC622,0.185283150248439,2048,Strategy 1
45633,Rwanda,NMC811,0.0909556201484357,2048,Strategy 1
45634,Rwanda,NMC523,0.4294926031164685,2048,Strategy 1
45635,Rwanda,NCA,1.5452400061623983,2048,Strategy 1
45636,Saudi Arabia,LFP,0.0,2048,Strategy 1
45637,Saudi Arabia,NMC111,25467.490382919244,2048,Strategy 1
45638,Saudi Arabia,NMC622,15646.325367669442,2048,Strategy 1
45639,Saudi Arabia,NMC811,12456.74583439536,2048,Strategy 1
45640,Saudi Arabia,NMC523,31582.53709865517,2048,Strategy 1
45641,Saudi Arabia,NCA,100403.47135339434,2048,Strategy 1
45642,Sudan,LFP,0.0,2048,Strategy 1
45643,Sudan,NMC111,1.6894904893837437,2048,Strategy 1
45644,Sudan,NMC622,0.9946250105051682,2048,Strategy 1
45645,Sudan,NMC811,0.7905861457565097,2048,Strategy 1
45646,Sudan,NMC523,2.0092515628809253,2048,Strategy 1
45647,Sudan,NCA,6.585594108952499,2048,Strategy 1
45648,Senegal,LFP,0.0,2048,Strategy 1
45649,Senegal,NMC111,45558.513054501,2048,Strategy 1
45650,Senegal,NMC622,27992.929473617656,2048,Strategy 1
45651,Senegal,NMC811,22287.64962593665,2048,Strategy 1
45652,Senegal,NMC523,56503.07293390479,2048,Strategy 1
45653,Senegal,NCA,179629.0241054041,2048,Strategy 1
45654,Singapore,LFP,0.0,2048,Strategy 1
45655,Singapore,NMC111,0.0,2048,Strategy 1
45656,Singapore,NMC622,0.0,2048,Strategy 1
45657,Singapore,NMC811,0.0,2048,Strategy 1
45658,Singapore,NMC523,0.0,2048,Strategy 1
45659,Singapore,NCA,0.0,2048,Strategy 1
45660,Solomon Isds,LFP,0.0,2048,Strategy 1
45661,Solomon Isds,NMC111,2.377489797835554,2048,Strategy 1
45662,Solomon Isds,NMC622,1.4561213806285949,2048,Strategy 1
45663,Solomon Isds,NMC811,1.1584602145582044,2048,Strategy 1
45664,Solomon Isds,NMC523,2.9401022241728247,2048,Strategy 1
45665,Solomon Isds,NCA,9.350182288454713,2048,Strategy 1
45666,Sierra Leone,LFP,0.0,2048,Strategy 1
45667,Sierra Leone,NMC111,156.4989087861939,2048,Strategy 1
45668,Sierra Leone,NMC622,96.15094487304223,2048,Strategy 1
45669,Sierra Leone,NMC811,76.55102154379692,2048,Strategy 1
45670,Sierra Leone,NMC523,194.0833575918205,2048,Strategy 1
45671,Sierra Leone,NCA,616.9979888082263,2048,Strategy 1
45672,El Salvador,LFP,0.0,2048,Strategy 1
45673,El Salvador,NMC111,1.0451029452425415,2048,Strategy 1
45674,El Salvador,NMC622,0.4022339538534933,2048,Strategy 1
45675,El Salvador,NMC811,0.2230190031639318,2048,Strategy 1
45676,El Salvador,NMC523,0.929613307500636,2048,Strategy 1
45677,El Salvador,NCA,2.742699291943663,2048,Strategy 1
45678,Slovakia,LFP,11.563733371578826,2048,Strategy 1
45679,Slovakia,NMC111,2296.4244969795423,2048,Strategy 1
45680,Slovakia,NMC622,1279.0768867397094,2048,Strategy 1
45681,Slovakia,NMC811,796.5490231400256,2048,Strategy 1
45682,Slovakia,NMC523,2581.823488474705,2048,Strategy 1
45683,Slovakia,NCA,4045.723236788668,2048,Strategy 1
45684,Slovenia,LFP,4.71907210012542,2048,Strategy 1
45685,Slovenia,NMC111,937.563865238115,2048,Strategy 1
45686,Slovenia,NMC622,522.2231675528266,2048,Strategy 1
45687,Slovenia,NMC811,325.2240198717925,2048,Strategy 1
45688,Slovenia,NMC523,1054.0995817330097,2048,Strategy 1
45689,Slovenia,NCA,1651.7828833448125,2048,Strategy 1
45690,Sweden,LFP,24.42391752131584,2048,Strategy 1
45691,Sweden,NMC111,4926.336310792096,2048,Strategy 1
45692,Sweden,NMC622,2737.892860788809,2048,Strategy 1
45693,Sweden,NMC811,1702.3846151203927,2048,Strategy 1
45694,Sweden,NMC523,5530.618499094916,2048,Strategy 1
45695,Sweden,NCA,8665.646354950812,2048,Strategy 1
45696,Seychelles,LFP,0.0,2048,Strategy 1
45697,Seychelles,NMC111,172.61739669942116,2048,Strategy 1
45698,Seychelles,NMC622,106.06029222290805,2048,Strategy 1
45699,Seychelles,NMC811,84.44295505100479,2048,Strategy 1
45700,Seychelles,NMC523,214.0817788163844,2048,Strategy 1
45701,Seychelles,NCA,680.5837660767697,2048,Strategy 1
45702,Togo,LFP,0.0,2048,Strategy 1
45703,Togo,NMC111,1433.0347903800885,2048,Strategy 1
45704,Togo,NMC622,880.4326757862293,2048,Strategy 1
45705,Togo,NMC811,700.9701479577349,2048,Strategy 1
45706,Togo,NMC523,1777.1599547891124,2048,Strategy 1
45707,Togo,NCA,5649.740449051008,2048,Strategy 1
45708,Thailand,LFP,0.0,2048,Strategy 1
45709,Thailand,NMC111,21279.376992756388,2048,Strategy 1
45710,Thailand,NMC622,13069.72111114702,2048,Strategy 1
45711,Thailand,NMC811,10405.014916514425,2048,Strategy 1
45712,Thailand,NMC523,26383.00091911301,2048,Strategy 1
45713,Thailand,NCA,83872.43655549425,2048,Strategy 1
45714,Tajikistan,LFP,0.0,2048,Strategy 1
45715,Tajikistan,NMC111,876.3467650654511,2048,Strategy 1
45716,Tajikistan,NMC622,538.4528769789548,2048,Strategy 1
45717,Tajikistan,NMC811,428.70596650724735,2048,Strategy 1
45718,Tajikistan,NMC523,1086.8598785870963,2048,Strategy 1
45719,Tajikistan,NCA,3455.2244070398942,2048,Strategy 1
45720,Tonga,LFP,0.0,2048,Strategy 1
45721,Tonga,NMC111,0.0007355831196338,2048,Strategy 1
45722,Tonga,NMC622,0.0004085444075816,2048,Strategy 1
45723,Tonga,NMC811,0.0003252785457008,2048,Strategy 1
45724,Tonga,NMC523,0.0008246370572744,2048,Strategy 1
45725,Tonga,NCA,0.0028403961210643,2048,Strategy 1
45726,Trinidad and Tobago,LFP,0.0,2048,Strategy 1
45727,Trinidad and Tobago,NMC111,713.4809076639858,2048,Strategy 1
45728,Trinidad and Tobago,NMC622,438.3701324736384,2048,Strategy 1
45729,Trinidad and Tobago,NMC811,349.0159334263692,2048,Strategy 1
45730,Trinidad and Tobago,NMC523,884.851695640553,2048,Strategy 1
45731,Trinidad and Tobago,NCA,2813.0034649125373,2048,Strategy 1
45732,Tunisia,LFP,0.0,2048,Strategy 1
45733,Tunisia,NMC111,389.4400936843188,2048,Strategy 1
45734,Tunisia,NMC622,239.2110180412789,2048,Strategy 1
45735,Tunisia,NMC811,190.4342332197405,2048,Strategy 1
45736,Tunisia,NMC523,482.8766385523583,2048,Strategy 1
45737,Tunisia,NCA,1535.0756038476284,2048,Strategy 1
45738,Turkey,LFP,0.0,2048,Strategy 1
45739,Turkey,NMC111,44614.188166811815,2048,Strategy 1
45740,Turkey,NMC622,27408.414670647475,2048,Strategy 1
45741,Turkey,NMC811,21821.89982964658,2048,Strategy 1
45742,Turkey,NMC523,55324.67006072887,2048,Strategy 1
45743,Turkey,NCA,175884.63914405176,2048,Strategy 1
45744,United Rep. of Tanzania,LFP,0.0,2048,Strategy 1
45745,United Rep. of Tanzania,NMC111,22238.57212748665,2048,Strategy 1
45746,United Rep. of Tanzania,NMC622,13664.039792066433,2048,Strategy 1
45747,United Rep. of Tanzania,NMC811,10879.07379002502,2048,Strategy 1
45748,United Rep. of Tanzania,NMC523,27580.64554717172,2048,Strategy 1
45749,United Rep. of Tanzania,NCA,87681.50232833413,2048,Strategy 1
45750,Uganda,LFP,0.0,2048,Strategy 1
45751,Uganda,NMC111,118316.48430405764,2048,Strategy 1
45752,Uganda,NMC622,72698.15287668516,2048,Strategy 1
45753,Uganda,NMC811,57881.26454916516,2048,Strategy 1
45754,Uganda,NMC523,146739.56542466054,2048,Strategy 1
45755,Uganda,NCA,466500.00785423233,2048,Strategy 1
45756,Ukraine,LFP,0.0,2048,Strategy 1
45757,Ukraine,NMC111,12.767152259612931,2048,Strategy 1
45758,Ukraine,NMC622,3.8671553418064177,2048,Strategy 1
45759,Ukraine,NMC811,1.5577571402576111,2048,Strategy 1
45760,Ukraine,NMC523,9.898374283346726,2048,Strategy 1
45761,Ukraine,NCA,26.640045978369063,2048,Strategy 1
45762,Uruguay,LFP,0.0,2048,Strategy 1
45763,Uruguay,NMC111,427.0315350217826,2048,Strategy 1
45764,Uruguay,NMC622,262.2667123081768,2048,Strategy 1
45765,Uruguay,NMC811,208.77603818574684,2048,Strategy 1
45766,Uruguay,NMC523,529.4335054692575,2048,Strategy 1
45767,Uruguay,NCA,1683.038937476782,2048,Strategy 1
45768,USA,LFP,1.9228644102515968,2048,Strategy 1
45769,USA,NMC111,459127.0358620502,2048,Strategy 1
45770,USA,NMC622,255703.5958016121,2048,Strategy 1
45771,USA,NMC811,321075.8100246755,2048,Strategy 1
45772,USA,NMC523,516149.8452283846,2048,Strategy 1
45773,USA,NCA,4107354.709093682,2048,Strategy 1
45774,Uzbekistan,LFP,0.0,2048,Strategy 1
45775,Uzbekistan,NMC111,23002.74267358003,2048,Strategy 1
45776,Uzbekistan,NMC622,14133.757468736443,2048,Strategy 1
45777,Uzbekistan,NMC811,11253.116533049504,2048,Strategy 1
45778,Uzbekistan,NMC523,28528.675265739665,2048,Strategy 1
45779,Uzbekistan,NCA,90695.51708786716,2048,Strategy 1
45780,Viet Nam,LFP,0.0,2048,Strategy 1
45781,Viet Nam,NMC111,13652.560102094954,2048,Strategy 1
45782,Viet Nam,NMC622,8362.906759033638,2048,Strategy 1
45783,Viet Nam,NMC811,6653.2011192289965,2048,Strategy 1
45784,Viet Nam,NMC523,16891.695525432195,2048,Strategy 1
45785,Viet Nam,NCA,53690.7461004131,2048,Strategy 1
45786,Samoa,LFP,0.0,2048,Strategy 1
45787,Samoa,NMC111,9.576106682768392,2048,Strategy 1
45788,Samoa,NMC622,5.883404976976,2048,Strategy 1
45789,Samoa,NMC811,4.684106114079711,2048,Strategy 1
45790,Samoa,NMC523,11.875825262125211,2048,Strategy 1
45791,Samoa,NCA,37.75366092551646,2048,Strategy 1
45792,Yemen,LFP,0.0,2048,Strategy 1
45793,Yemen,NMC111,9340.151005558477,2048,Strategy 1
45794,Yemen,NMC622,5738.936271624112,2048,Strategy 1
45795,Yemen,NMC811,4569.240697168698,2048,Strategy 1
45796,Yemen,NMC523,11583.90955560344,2048,Strategy 1
45797,Yemen,NCA,36826.48917179263,2048,Strategy 1
45798,Serbia,LFP,0.0,2048,Strategy 1
45799,Serbia,NMC111,733.023462642439,2048,Strategy 1
45800,Serbia,NMC622,450.1630281143641,2048,Strategy 1
45801,Serbia,NMC811,358.37569208430165,2048,Strategy 1
45802,Serbia,NMC523,908.7011551090218,2048,Strategy 1
45803,Serbia,NCA,2888.936975562865,2048,Strategy 1
45804,South Africa,LFP,0.0,2048,Strategy 1
45805,South Africa,NMC111,682.7344701926262,2048,Strategy 1
45806,South Africa,NMC622,419.4192306793819,2048,Strategy 1
45807,South Africa,NMC811,333.92023366328726,2048,Strategy 1
45808,South Africa,NMC523,846.6129664730071,2048,Strategy 1
45809,South Africa,NCA,2691.480059943332,2048,Strategy 1
45810,Zambia,LFP,0.0,2048,Strategy 1
45811,Zambia,NMC111,0.8665969902107842,2048,Strategy 1
45812,Zambia,NMC622,0.2046463518551998,2048,Strategy 1
45813,Zambia,NMC811,0.0775673558875412,2048,Strategy 1
45814,Zambia,NMC523,0.5111084842686019,2048,Strategy 1
45815,Zambia,NCA,1.9468633531549533,2048,Strategy 1
45816,Zimbabwe,LFP,0.0,2048,Strategy 1
45817,Zimbabwe,NMC111,1.144247265364908,2048,Strategy 1
45818,Zimbabwe,NMC622,0.5945599810189204,2048,Strategy 1
45819,Zimbabwe,NMC811,0.3709007568492919,2048,Strategy 1
45820,Zimbabwe,NMC523,1.254588438704217,2048,Strategy 1
45821,Zimbabwe,NCA,3.920510549102672,2048,Strategy 1
45822,Myanmar,LFP,0.0,2048,Strategy 1
45823,Myanmar,NMC111,54257.26732574961,2048,Strategy 1
45824,Myanmar,NMC622,33337.69315900962,2048,Strategy 1
45825,Myanmar,NMC811,26543.038234277992,2048,Strategy 1
45826,Myanmar,NMC523,67291.41046803311,2048,Strategy 1
45827,Myanmar,NCA,213926.0890009789,2048,Strategy 1
45828,Montenegro,LFP,0.0,2048,Strategy 1
45829,Montenegro,NMC111,243.2602920903981,2048,Strategy 1
45830,Montenegro,NMC622,149.45184856105172,2048,Strategy 1
45831,Montenegro,NMC811,118.98637135123066,2048,Strategy 1
45832,Montenegro,NMC523,301.6726277788298,2048,Strategy 1
45833,Montenegro,NCA,959.0356094035254,2048,Strategy 1
45834,Eswatini,LFP,0.0,2048,Strategy 1
45835,Eswatini,NMC111,40.99699617719669,2048,Strategy 1
45836,Eswatini,NMC622,25.183740565500244,2048,Strategy 1
45837,Eswatini,NMC811,20.04946114913805,2048,Strategy 1
45838,Eswatini,NMC523,50.83582628677498,2048,Strategy 1
45839,Eswatini,NCA,161.608021372589,2048,Strategy 1
45840,Argentina,LFP,0.0,2049,Strategy 2
45841,Argentina,NCA,15034.557448177638,2049,Strategy 2
45842,Argentina,NMC111,3829.073806445847,2049,Strategy 2
45843,Argentina,NMC523,4730.789002698502,2049,Strategy 2
45844,Argentina,NMC622,2342.6722719918735,2049,Strategy 2
45845,Argentina,NMC811,1863.937625523674,2049,Strategy 2
45846,Brazil,LFP,0.0,2049,Strategy 2
45847,Brazil,NCA,1173886.2163032636,2049,Strategy 2
45848,Brazil,NMC111,297727.4243941591,2049,Strategy 2
45849,Brazil,NMC523,369250.8487999276,2049,Strategy 2
45850,Brazil,NMC622,182935.43884819848,2049,Strategy 2
45851,Brazil,NMC811,145651.06202139013,2049,Strategy 2
45852,Paraguay,LFP,0.0,2049,Strategy 2
45853,Paraguay,NCA,10851.04100413978,2049,Strategy 2
45854,Paraguay,NMC111,2752.3098954738343,2049,Strategy 2
45855,Paraguay,NMC523,3413.3069848197156,2049,Strategy 2
45856,Paraguay,NMC622,1690.9860515795078,2049,Strategy 2
45857,Paraguay,NMC811,1346.2567733754815,2049,Strategy 2
45858,Uruguay,LFP,0.0,2049,Strategy 2
45859,Uruguay,NCA,3852.4320729782107,2049,Strategy 2
45860,Uruguay,NMC111,977.3984231291566,2049,Strategy 2
45861,Uruguay,NMC523,1211.879686981534,2049,Strategy 2
45862,Uruguay,NMC622,600.3372734305481,2049,Strategy 2
45863,Uruguay,NMC811,477.90034679508125,2049,Strategy 2
45864,China,LFP,8251776.687131027,2049,Strategy 2
45865,China,NMC111,3272873.5263766246,2049,Strategy 2
45866,China,NMC622,3783215.2254880667,2049,Strategy 2
45867,China,NMC811,2028608.770616563,2049,Strategy 2
45868,China,NMC523,951907.046179185,2049,Strategy 2
45869,China,NCA,664270.5363704219,2049,Strategy 2
45870,India,LFP,47.55355591444568,2049,Strategy 2
45871,India,NMC111,5478071.73303592,2049,Strategy 2
45872,India,NMC622,3365317.4918881394,2049,Strategy 2
45873,India,NMC811,2678475.3840235895,2049,Strategy 2
45874,India,NMC523,6792849.409627972,2049,Strategy 2
45875,India,NCA,21577797.3721646,2049,Strategy 2
45876,Japan,LFP,0.4916671831574041,2049,Strategy 2
45877,Japan,NMC111,405775.00324762764,2049,Strategy 2
45878,Japan,NMC622,242200.78958775784,2049,Strategy 2
45879,Japan,NMC811,224394.8819418886,2049,Strategy 2
45880,Japan,NMC523,488899.9385397043,2049,Strategy 2
45881,Japan,NCA,2216993.1780976243,2049,Strategy 2
45882,Korea,LFP,983.2064503222131,2049,Strategy 2
45883,Korea,NMC111,1614468.231208729,2049,Strategy 2
45884,Korea,NMC622,951116.128191417,2049,Strategy 2
45885,Korea,NMC811,864610.1668275958,2049,Strategy 2
45886,Korea,NMC523,1919883.4937436923,2049,Strategy 2
45887,Korea,NCA,8403146.65399515,2049,Strategy 2
45888,Thailand,LFP,0.0,2049,Strategy 2
45889,Thailand,NMC111,71577.84584522017,2049,Strategy 2
45890,Thailand,NMC622,43969.63430495413,2049,Strategy 2
45891,Thailand,NMC811,35005.648053856705,2049,Strategy 2
45892,Thailand,NMC523,88756.5443653811,2049,Strategy 2
45893,Thailand,NCA,282157.4386852895,2049,Strategy 2
45894,Viet Nam,LFP,0.0,2049,Strategy 2
45895,Viet Nam,NMC111,20206.905848513536,2049,Strategy 2
45896,Viet Nam,NMC622,12378.085012168169,2049,Strategy 2
45897,Viet Nam,NMC811,9844.27823176464,2049,Strategy 2
45898,Viet Nam,NMC523,25003.858406522115,2049,Strategy 2
45899,Viet Nam,NCA,79455.3696675851,2049,Strategy 2
45900,France,LFP,275.71351644348573,2049,Strategy 2
45901,France,NMC111,55333.84202038259,2049,Strategy 2
45902,France,NMC622,30801.16508400908,2049,Strategy 2
45903,France,NMC811,19170.76805037485,2049,Strategy 2
45904,France,NMC523,62188.49125561836,2049,Strategy 2
45905,France,NCA,97443.06527656938,2049,Strategy 2
45906,Germany,LFP,304.7831447906635,2049,Strategy 2
45907,Germany,NMC111,61961.437636041555,2049,Strategy 2
45908,Germany,NMC622,34488.053403514496,2049,Strategy 2
45909,Germany,NMC811,21461.52784893204,2049,Strategy 2
45910,Germany,NMC523,69635.7692283214,2049,Strategy 2
45911,Germany,NCA,109104.20708409858,2049,Strategy 2
