,source_point,dest_point,quantity,distcap,CO2,year,Strategy type
24,DZA,KOR,1160.6217445330358,9954.01,196398.28767208784,2035,Strategy 3
25,EGY,KOR,18288.964319799128,8497.368,2641937.0227914494,2035,Strategy 3
26,EST,KOR,4260.765279878528,7122.724,515920.3369950777,2035,Strategy 3
27,ETH,KOR,1355.627723522899,9244.567,213047.25239180357,2035,Strategy 3
28,GEO,KOR,144.5851563010225,6783.199,16672.74808981097,2035,Strategy 3
29,GRC,KOR,37963.753900981465,8528.293,5504022.28300687,2035,Strategy 3
30,GRL,KOR,1.288960531950747,8716.031,190.98853922240644,2035,Strategy 3
31,HRV,KOR,22388.487334406665,8485.063,3229451.333621425,2035,Strategy 3
32,IDN,KOR,67524.77566346015,5291.684,6074436.174692666,2035,Strategy 3
33,IRL,KOR,22596.94864409928,8968.355,3445176.775069867,2035,Strategy 3
34,IRN,KOR,109.51628377260246,6562.448,12217.813595986108,2035,Strategy 3
35,ISL,KOR,1159.3810451034883,8396.076,165482.27325002136,2035,Strategy 3
36,ISR,KOR,35235.343707447864,8092.951,4847684.471573076,2035,Strategy 3
37,JOR,KOR,3370.57723155083,8009.55,458945.71670445526,2035,Strategy 3
38,KAZ,KOR,4080.293485568485,4552.944,315814.91163708805,2035,Strategy 3
39,KEN,KOR,35986.16312845561,10118.59,6190196.916289316,2035,Strategy 3
40,KGZ,KOR,3.433144837227233,4422.647,258.1209911537847,2035,Strategy 3
41,KHM,KOR,2650.925079870791,3628.807,163534.82326728167,2035,Strategy 3
42,KWT,KOR,17.183243141023876,7181.025,2097.6860758051066,2035,Strategy 3
43,LAO,KOR,26467.90065123626,3218.349,1448110.0070810947,2035,Strategy 3
44,LBN,KOR,29056.33214684547,7926.322,3915267.3604924246,2035,Strategy 3
45,LKA,KOR,287809.46638063755,5840.513,28576233.808626004,2035,Strategy 3
46,LTU,KOR,8389.185745106224,7365.838,1050487.5135561496,2035,Strategy 3
47,LUX,KOR,3040.05122669029,8733.371,451348.21876875387,2035,Strategy 3
48,LVA,KOR,5342.368124326792,7297.289,662741.670509209,2035,Strategy 3
49,MAR,KOR,4303.762895232105,10750.38,786540.4714119703,2035,Strategy 3
50,MDA,KOR,844.9947073495345,7611.25,109334.92142734047,2035,Strategy 3
51,MDG,KOR,1076.0304057061874,10400.05,190243.0903546988,2035,Strategy 3
52,MDV,KOR,239.698733452022,6570.516,26774.05417654618,2035,Strategy 3
53,MKD,KOR,391.54852082620266,8409.194,55974.32702468983,2035,Strategy 3
54,MLT,KOR,1806.5238524175847,9305.214,285771.54772845074,2035,Strategy 3
55,MNG,KOR,718.211032470198,2003.103,24457.061454160572,2035,Strategy 3
56,MUS,KOR,1398.3195525873805,9691.986,230392.38996245366,2035,Strategy 3
57,MWI,KOR,3829.695086934468,11233.9,731380.9978309231,2035,Strategy 3
58,MYS,KOR,60.88951030350131,4614.067,4776.120762338272,2035,Strategy 3
59,NPL,KOR,666.6010282335359,4022.39,45582.59826925697,2035,Strategy 3
60,OMN,KOR,1429.0478282458948,6590.233,160101.8886568353,2035,Strategy 3
61,PAK,KOR,111580.15804063008,4828.073,9158191.522318883,2035,Strategy 3
62,PAL,KOR,63.56779643971584,8153.009,8810.56988021391,2035,Strategy 3
63,PHL,KOR,529859.4949190001,2615.751,23561668.562795784,2035,Strategy 3
64,PLW,KOR,4.270940712605812,3441.621,249.8823071864052,2035,Strategy 3
65,PRT,KOR,38351.96191592908,10433.49,6802461.789213858,2035,Strategy 3
66,QAT,KOR,14.101317169655175,7113.408,1705.2431802077622,2035,Strategy 3
67,RWA,KOR,7.904526415053634,10759.94,1445.8879092246675,2035,Strategy 3
68,SAU,KOR,21291.64336254578,7557.272,2735414.583701802,2035,Strategy 3
69,SDN,KOR,11.073409665935552,9354.622,1760.9885484915471,2035,Strategy 3
70,SVN,KOR,7165.766293165434,8551.701,1041751.3431754953,2035,Strategy 3
71,SYC,KOR,249.56788298097732,8724.406,37014.636106671125,2035,Strategy 3
72,TJK,KOR,219.19880326188112,5008.503,18663.583683470202,2035,Strategy 3
73,TUN,KOR,391.48068671136576,9513.838,63316.22516951168,2035,Strategy 3
74,TZA,KOR,6863.207693267765,10545.37,1230376.0967100365,2035,Strategy 3
75,UGA,KOR,61037.30252114962,10384.14,10774938.2082335,2035,Strategy 3
76,UKR,KOR,134.81837797665818,7309.346,16752.38092043297,2035,Strategy 3
77,UZB,KOR,3723.625757626994,4896.334,309945.9618058618,2035,Strategy 3
78,YEM,KOR,1953.5141084452737,8353.075,277403.4476438256,2035,Strategy 3
79,MMR,KOR,11898.536325135976,3796.143,767865.2714754812,2035,Strategy 3
80,USA,KOR,626137.2765917348,11185.97,119067197.46122643,2035,Strategy 3
81,AUS,KOR,35219.99999999723,8418.786,5040663.929639603,2035,Strategy 3
82,BEL,JPN,35799.99999999717,9463.263,5759341.8617995465,2035,Strategy 3
83,BRA,SWE,157999.99999996682,10235.23,27491827.779994227,2035,Strategy 3
84,CAN,KOR,111499.9999999926,10528.16,19956127.279998675,2035,Strategy 3
85,CZE,HUN,48339.99999999949,445.1513,365816.43531399616,2035,Strategy 3
86,CZE,JPN,7250.0000000000055,9082.237,1119385.710250001,2035,Strategy 3
87,FIN,SWE,9810.000000000007,397.8922,66356.48219400005,2035,Strategy 3
88,FRA,KOR,154829.99999996857,8981.467,23640209.105365206,2035,Strategy 3
89,DEU,KOR,89510.00000000479,8139.991,12386380.104970664,2035,Strategy 3
90,ITA,HUN,47759.999999999294,811.4083,658798.6269359904,2035,Strategy 3
91,ITA,JPN,92190.0000000033,9869.275,15467423.858250555,2035,Strategy 3
92,NLD,KOR,27519.99999999808,8573.183,4010877.9347197204,2035,Strategy 3
93,POL,KOR,84720.00000000744,7753.967,11167573.43208098,2035,Strategy 3
94,ROM,SWE,31989.999999997588,1746.583,949844.2328899285,2035,Strategy 3
95,SVK,KOR,17919.999999999134,8246.657,2512261.5884798784,2035,Strategy 3
96,ESP,JPN,60120.00000000343,10777.42,11014954.33680063,2035,Strategy 3
97,TUR,HUN,25229.99999999833,1390.226,596281.8336599605,2035,Strategy 3
98,USA,KOR,159139.99999996618,11185.97,30262299.51859357,2035,Strategy 3
99,GBR,KOR,45999.99999999871,8875.39,6940554.979999806,2035,Strategy 3
100,VNM,KOR,53360.000000001164,2740.135,2485631.261200055,2035,Strategy 3
0,DZA,HUN,1325.7459664731243,1771.935,39935.30654474344,2036,Strategy 2
1,HRV,HUN,35097.26664514624,302.1079,180253.745872388,2036,Strategy 2
2,ITA,HUN,84735.56325285335,811.4083,1168837.3685851835,2036,Strategy 2
3,AGO,IND,370.6008734449523,8025.968,50565.32276770103,2036,Strategy 2
4,ARE,IND,429.7096049140188,2312.871,16895.66902166056,2036,Strategy 2
5,ARM,IND,5.270533261790925,3245.064,290.75470172688523,2036,Strategy 2
6,AZE,IND,2669.638525330786,2811.586,127600.6111489716,2036,Strategy 2
7,BDI,IND,694.7949245914896,6231.257,73600.57753622826,2036,Strategy 2
8,BEN,IND,8.117216294903496,8152.097,1124.9296883025766,2036,Strategy 2
9,BFA,IND,2801.3514927585284,8289.058,394749.6050316544,2036,Strategy 2
10,BHR,IND,4.440552073379743,2634.919,198.9084154868405,2036,Strategy 2
11,BWA,IND,762.4798208836437,8087.728,104834.3997455257,2036,Strategy 2
12,CIV,IND,566.6757976364097,8923.044,85960.04229276125,2036,Strategy 2
13,CMR,IND,2.55867173949703,7444.171,323.80222934861695,2036,Strategy 2
14,COG,IND,5.0666550713432175,7559.667,651.1378274346715,2036,Strategy 2
15,COM,IND,12.677224849297946,5782.406,1246.1826375428022,2036,Strategy 2
16,CYP,IND,5062.865709605763,4175.156,359350.3204591309,2036,Strategy 2
17,EGY,IND,26629.996997489867,4432.625,2006693.437496975,2036,Strategy 2
18,ETH,IND,1647.267362561977,4561.518,127738.67532736275,2036,Strategy 2
19,GEO,IND,173.9314865081387,3262.36,9646.261113519753,2036,Strategy 2
20,GHA,IND,34.48934266279479,8498.109,4982.6012858752665,2036,Strategy 2
21,GIN,IND,7.681135579571711,9794.44,1278.951166621666,2036,Strategy 2
22,GRC,IND,33946.32872218843,5013.934,2893479.0798410717,2036,Strategy 2
23,IRN,IND,115.61713837274374,2544.592,5001.3735712250045,2036,Strategy 2
24,ISR,IND,34184.99649205698,4069.441,2364935.0472637583,2036,Strategy 2
25,JOR,IND,4364.741556407009,3961.406,293938.7276300011,2036,Strategy 2
26,KEN,IND,54839.62243155043,5439.083,5070713.387595698,2036,Strategy 2
27,KWT,IND,21.88353108635541,2838.48,1055.9714104059678,2036,Strategy 2
28,LBN,IND,43146.152328472,3985.349,2923192.075614101,2036,Strategy 2
29,LKA,IND,239017.60524145456,2431.215,9878754.181160752,2036,Strategy 2
30,LSO,IND,657.516961743141,8338.232,93202.99250614038,2036,Strategy 2
31,MDG,IND,1520.2393194015197,6175.918,159610.8474089931,2036,Strategy 2
32,MDV,IND,304.6097091227771,2750.004,14240.524614950049,2036,Strategy 2
33,MLI,IND,353.7206656441855,8884.225,53423.07767245614,2036,Strategy 2
34,MLT,IND,2172.488310416462,5856.019,216276.2579923039,2036,Strategy 2
35,MOZ,IND,258.01815908465073,7723.632,33878.234271484085,2036,Strategy 2
36,MUS,IND,1855.9516380346968,5828.435,183893.9892522889,2036,Strategy 2
37,MWI,IND,5143.800995562298,6653.143,581781.5409793117,2036,Strategy 2
38,NAM,IND,2194.1562080779067,8601.866,320855.24064422265,2036,Strategy 2
39,NER,IND,1516.1306482228913,7865.206,202719.5578101718,2036,Strategy 2
40,NGA,IND,206428.3606197493,7585.293,26618933.17977782,2036,Strategy 2
41,OMN,IND,1840.6993849833948,1936.222,60588.044958052415,2036,Strategy 2
42,PAK,IND,182654.58644010796,683.3699,2121950.9899920053,2036,Strategy 2
43,PAL,IND,79.30826127989859,4106.997,5537.219449579915,2036,Strategy 2
44,QAT,IND,17.75008028016055,2570.834,775.7526680784265,2036,Strategy 2
45,RWA,IND,9.588156289053591,6067.339,988.9681080413923,2036,Strategy 2
46,SAU,IND,27316.2366340324,3053.153,1417811.0470744008,2036,Strategy 2
47,SDN,IND,11.806728258507317,4801.305,963.6909581606122,2036,Strategy 2
48,SEN,IND,25370.04096380873,9685.851,4177417.422868912,2036,Strategy 2
49,SYC,IND,357.951209425993,4372.486,26607.32308226978,2036,Strategy 2
50,TGO,IND,1019.4157135671676,8309.508,144004.33146260548,2036,Strategy 2
51,TJK,IND,301.96650541123114,1356.548,6963.745002704111,2036,Strategy 2
52,TZA,IND,9369.468272570506,5894.054,938810.5831468939,2036,Strategy 2
53,UGA,IND,92546.60626302558,5691.471,8954347.536805283,2036,Strategy 2
54,YEM,IND,2748.079188786473,3691.113,172439.0039189065,2036,Strategy 2
55,ZAF,IND,706.0459446768801,8000.751,96031.2625646314,2036,Strategy 2
56,ZMB,IND,239.132069074122,7197.28,29258.707787798547,2036,Strategy 2
57,ZWE,IND,21.27163570869501,7167.757,2591.9885677916263,2036,Strategy 2
58,SWZ,IND,42.0591295866627,7850.425,5613.094720551401,2036,Strategy 2
59,BRA,IND,145135.9102427838,14251.55,35162998.58754928,2036,Strategy 2
60,TUR,IND,47042.75207326461,4222.863,3377136.6515221614,2036,Strategy 2
61,ABW,JPN,3.0666619611542147,13815.84,720.2646868196784,2036,Strategy 2
62,BOL,JPN,4746.893295845726,16965.66,1369081.021131166,2036,Strategy 2
63,CHL,JPN,5808.407548814434,17247.38,1703056.807217609,2036,Strategy 2
64,COL,JPN,7519.425897874234,14262.86,1823224.8206498264,2036,Strategy 2
65,CRI,JPN,2378.131569184321,13182.38,532940.3785947282,2036,Strategy 2
66,DOM,JPN,5640.008323743607,13248.36,1270254.631491182,2036,Strategy 2
67,ECU,JPN,3349.854445921354,14448.87,822827.3939366746,2036,Strategy 2
68,FJI,JPN,7.731321397724466,7243.281,952.0022675455283,2036,Strategy 2
69,GTM,JPN,8971.383832772755,12332.35,1880850.1719716168,2036,Strategy 2
70,HND,JPN,927.8668411737724,12611.31,198927.47833697454,2036,Strategy 2
71,JAM,JPN,8.733297690245125,12929.15,1919.5399691411571,2036,Strategy 2
72,KIR,JPN,5.315772017424375,5142.157,464.6870829266489,2036,Strategy 2
73,MEX,JPN,179429.24013678948,11312.39,34506150.211127274,2036,Strategy 2
74,NIC,JPN,3040.279860565194,12845.07,663894.3296853527,2036,Strategy 2
75,NZL,JPN,17657.983914632154,9575.732,2874498.0676560826,2036,Strategy 2
76,PAN,JPN,16.2056951067949,13584.86,3742.585686884394,2036,Strategy 2
77,PER,JPN,11757.36909602791,15505.62,3099190.055846789,2036,Strategy 2
78,PYF,JPN,1087.478266350985,9502.387,175671.86879625436,2036,Strategy 2
79,SLB,JPN,5.065650272341582,5452.721,469.56681951709527,2036,Strategy 2
80,SLV,JPN,16.620580380237595,12509.61,3534.588635017209,2036,Strategy 2
81,WSM,JPN,6.625940002526511,6454.711,727.0649729340145,2036,Strategy 2
82,AUS,JPN,62814.50902644045,7958.28,8498222.66521399,2036,Strategy 2
83,USA,JPN,456802.0885789833,10918.79,84791343.3048404,2036,Strategy 2
84,ALB,KOR,12783.782278850416,8562.792,1860902.766660396,2036,Strategy 2
85,BGD,KOR,3.8802556130181736,3800.079,250.66972378426232,2036,Strategy 2
86,BGR,KOR,47453.67860881952,8244.246,6650736.600952781,2036,Strategy 2
87,BLR,KOR,7951.933960805038,7292.729,985852.089834812,2036,Strategy 2
88,BMU,KOR,3.532835712693185,12169.14,730.8567305409734,2036,Strategy 2
89,BRN,KOR,42.32466593694559,3825.485,2752.5103694205372,2036,Strategy 2
90,DNK,KOR,20022.430951474413,7955.016,2707738.8958238615,2036,Strategy 2
91,EST,KOR,5143.70061720578,7122.724,622831.7171947693,2036,Strategy 2
92,GRD,KOR,229.6341440434369,14442.14,56378.943769943195,2036,Strategy 2
93,GRL,KOR,1.4257787098524426,8716.031,211.26123438163626,2036,Strategy 2
94,GUY,KOR,4979.832128804236,15077.83,1276446.0585330226,2036,Strategy 2
95,IDN,KOR,76866.30452171592,5291.684,6914787.294203761,2036,Strategy 2
96,ISL,KOR,1210.0101558822976,8396.076,172708.7329025135,2036,Strategy 2
97,KAZ,KOR,4717.452759295982,4552.944,365131.0700072415,2036,Strategy 2
98,KGZ,KOR,4.10797214134592,4422.647,308.85788133912087,2036,Strategy 2
99,KHM,KOR,3618.9529560185138,3628.807,223252.19093100147,2036,Strategy 2
100,LAO,KOR,42852.24181865224,3218.349,2344528.9832818997,2036,Strategy 2
101,LCA,KOR,48.02281506926565,14239.55,11624.995697432549,2036,Strategy 2
102,LTU,KOR,10157.482304573514,7365.838,1271912.275437038,2036,Strategy 2
103,LUX,KOR,3116.294901108159,8733.371,462667.9117853597,2036,Strategy 2
104,LVA,KOR,6563.40083134149,7297.289,814215.5557153649,2036,Strategy 2
105,MDA,KOR,1121.0709681679907,7611.25,145056.77390996652,2036,Strategy 2
106,MKD,KOR,477.52107778996026,8409.194,68264.64549782274,2036,Strategy 2
107,MNG,KOR,946.1478000449116,2003.103,32218.935444127168,2036,Strategy 2
108,NPL,KOR,815.6074875474776,4022.39,55771.753831213675,2036,Strategy 2
109,PHL,KOR,793036.999246577,2615.751,35264584.50487597,2036,Strategy 2
110,PLW,KOR,4.983673819826211,3441.621,291.5825800828898,2036,Strategy 2
111,TTO,KOR,2362.9966432619467,14603.4,586632.3480635958,2036,Strategy 2
112,TUN,KOR,459.2636311754191,9513.838,74279.11636700967,2036,Strategy 2
113,UKR,KOR,180.25508386652015,7309.346,22398.29519607003,2036,Strategy 2
114,UZB,KOR,5436.309581061264,4896.334,452505.7864166924,2036,Strategy 2
115,MMR,KOR,17429.14010712368,3796.143,1124779.6396325058,2036,Strategy 2
116,USA,KOR,980035.7075333724,11185.97,186365050.39775032,2036,Strategy 2
117,BRA,KOR,254809.81752105933,17565.08,76087832.10222776,2036,Strategy 2
118,CAN,KOR,256334.1723139812,10528.16,45878362.0530158,2036,Strategy 2
119,CZE,KOR,162790.44655536022,8262.063,22864743.729054827,2036,Strategy 2
120,FIN,KOR,14265.568626970184,7070.555,1714713.288915542,2036,Strategy 2
121,FRA,KOR,16605.031654695642,8981.467,2535338.2452902733,2036,Strategy 2
122,DEU,KOR,81259.47865489036,8139.991,11244674.223563496,2036,Strategy 2
123,ITA,KOR,20149.68947164068,8982.659,3076962.4211538523,2036,Strategy 2
124,POL,KOR,84415.90846020648,7753.967,11127488.864082852,2036,Strategy 2
125,ROM,KOR,149626.98723240275,7946.07,20212090.745442234,2036,Strategy 2
126,SVK,KOR,22705.303867595776,8246.657,3183128.502306208,2036,Strategy 2
127,ESP,KOR,2564.022830093357,10012.64,436434.8383416011,2036,Strategy 2
128,USA,KOR,867965.1372578664,11185.97,165053543.76901042,2036,Strategy 2
129,VNM,KOR,72240.76035508793,2740.135,3365140.409885011,2036,Strategy 2
130,CPV,NOR,22.787302530061478,5727.035,2218.562545469261,2036,Strategy 2
131,IRL,NOR,23682.608331874777,1267.015,510105.7399253755,2036,Strategy 2
132,PRT,NOR,36693.0291654609,2739.748,1709004.1055902243,2036,Strategy 2
133,BRA,NOR,93708.56491106024,9917.605,15799197.042380847,2036,Strategy 2
134,GBR,NOR,47552.12848551136,1157.104,935386.8873446855,2036,Strategy 2
135,AUT,RUS,31732.29865865019,1675.699,903954.2792100251,2036,Strategy 2
136,SVN,RUS,8575.30233734585,1937.979,282518.849423262,2036,Strategy 2
137,SVK,RUS,283.3675262445599,1632.621,7864.740159103634,2036,Strategy 2
138,BIH,YUG,498.1872358415625,196.5349,1664.4900358157643,2036,Strategy 2
139,TUN,YUG,25.085828593615325,1240.114,528.8578830892255,2036,Strategy 2
140,BEL,SWE,32461.866203849004,1283.716,708420.8896075839,2036,Strategy 2
141,FRA,SWE,123404.240313928,1545.797,3242884.375897333,2036,Strategy 2
142,NLD,SWE,28487.30322951893,1128.93,546722.9109933138,2036,Strategy 2
143,AND,CHE,8.330084482179359,681.8435,96.55683729662266,2036,Strategy 2
144,MAR,CHE,5983.984563057849,1872.268,190461.58776842232,2036,Strategy 2
145,ESP,CHE,55740.34351396977,1153.117,1092677.3407605707,2036,Strategy 2
146,LKA,THA,129501.5571357735,2381.501,5242937.492946831,2036,Strategy 2
147,MYS,THA,67.1208730427946,1187.123,1354.5724468760848,2036,Strategy 2
0,FJI,JPN,7.731321397724466,7243.281,952.0022675455283,2036,Strategy 3
1,KIR,JPN,5.315772017424375,5142.157,464.6870829266489,2036,Strategy 3
2,MEX,JPN,152635.3828616343,11312.39,29353406.6384121,2036,Strategy 3
3,NZL,JPN,17657.983914632154,9575.732,2874498.0676560826,2036,Strategy 3
4,PYF,JPN,1087.478266350985,9502.387,175671.86879625436,2036,Strategy 3
5,SLB,JPN,5.065650272341582,5452.721,469.56681951709527,2036,Strategy 3
6,WSM,JPN,6.625940002526511,6454.711,727.0649729340145,2036,Strategy 3
7,USA,JPN,178632.10788606375,10918.79,33157590.045509666,2036,Strategy 3
8,ALB,KOR,12783.782278850416,8562.792,1860902.766660396,2036,Strategy 3
9,AND,KOR,8.330084482179359,9559.896,1353.790602454425,2036,Strategy 3
10,ARE,KOR,429.7096049140188,6909.236,50472.40622090117,2036,Strategy 3
11,ARM,KOR,5.270533261790925,6882.943,616.7052603486874,2036,Strategy 3
12,AUT,KOR,31732.29865865019,8289.029,4471509.044909613,2036,Strategy 3
13,AZE,KOR,2669.638525330786,6461.836,293263.02760947956,2036,Strategy 3
14,BDI,KOR,694.7949245914896,10923.19,129019.40852992474,2036,Strategy 3
15,BGD,KOR,3.8802556130181736,3800.079,250.66972378426232,2036,Strategy 3
16,BGR,KOR,47453.67860881952,8244.246,6650736.600952781,2036,Strategy 3
17,BHR,KOR,4.440552073379743,7136.002,538.692404104614,2036,Strategy 3
18,BIH,KOR,498.1872358415625,8473.069,71759.97201148214,2036,Strategy 3
19,BLR,KOR,7951.933960805038,7292.729,985852.089834812,2036,Strategy 3
20,BRN,KOR,42.32466593694559,3825.485,2752.5103694205372,2036,Strategy 3
21,COM,KOR,12.677224849297946,10261.17,2211.4137082168004,2036,Strategy 3
22,CYP,KOR,5062.865709605763,8012.453,689621.5502399731,2036,Strategy 3
23,DNK,KOR,20022.430951474413,7955.016,2707738.8958238615,2036,Strategy 3
24,DZA,KOR,1325.7459664731243,9954.01,224340.30633146348,2036,Strategy 3
25,EGY,KOR,26629.996997489867,8497.368,3846843.0335516306,2036,Strategy 3
26,EST,KOR,5143.70061720578,7122.724,622831.7171947693,2036,Strategy 3
27,ETH,KOR,1647.267362561977,9244.567,258880.64950199728,2036,Strategy 3
28,GEO,KOR,173.9314865081387,6783.199,20056.80205095884,2036,Strategy 3
29,GRC,KOR,33946.32872218843,8528.293,4921572.0394913545,2036,Strategy 3
30,GRL,KOR,1.4257787098524426,8716.031,211.26123438163626,2036,Strategy 3
31,HRV,KOR,35097.26664514624,8485.063,5062642.816401697,2036,Strategy 3
32,IDN,KOR,76866.30452171592,5291.684,6914787.294203761,2036,Strategy 3
33,IRL,KOR,23682.608331874777,8968.355,3610698.660385584,2036,Strategy 3
34,IRN,KOR,115.61713837274374,6562.448,12898.434794158904,2036,Strategy 3
35,ISL,KOR,1210.0101558822976,8396.076,172708.7329025135,2036,Strategy 3
36,ISR,KOR,34184.99649205698,8092.951,4703177.526271613,2036,Strategy 3
37,JOR,KOR,4364.741556407009,8009.55,594313.467463036,2036,Strategy 3
38,KAZ,KOR,4717.452759295982,4552.944,365131.0700072415,2036,Strategy 3
39,KEN,KOR,54839.62243155043,10118.59,9433294.137374254,2036,Strategy 3
40,KGZ,KOR,4.10797214134592,4422.647,308.85788133912087,2036,Strategy 3
41,KHM,KOR,3618.9529560185138,3628.807,223252.19093100147,2036,Strategy 3
42,KWT,KOR,21.88353108635541,7181.025,2671.4851249297217,2036,Strategy 3
43,LAO,KOR,42852.24181865224,3218.349,2344528.9832818997,2036,Strategy 3
44,LBN,KOR,43146.152328472,7926.322,5813835.039080821,2036,Strategy 3
45,LKA,KOR,368519.1623772281,5840.513,36589796.296426296,2036,Strategy 3
46,LTU,KOR,10157.482304573514,7365.838,1271912.275437038,2036,Strategy 3
47,LUX,KOR,3116.294901108159,8733.371,462667.9117853597,2036,Strategy 3
48,LVA,KOR,6563.40083134149,7297.289,814215.5557153649,2036,Strategy 3
49,MAR,KOR,5983.984563057849,10750.38,1093611.8354390992,2036,Strategy 3
50,MDA,KOR,1121.0709681679907,7611.25,145056.77390996652,2036,Strategy 3
51,MDG,KOR,1520.2393194015197,10400.05,268779.60387361015,2036,Strategy 3
52,MDV,KOR,304.6097091227771,6570.516,34024.5304482914,2036,Strategy 3
53,MKD,KOR,477.52107778996026,8409.194,68264.64549782274,2036,Strategy 3
