Year,scenario,recovery_efficiency_scenario,recycling_m,retired_lithium,collected_lithium,uncollected_lithium,recycled_lithium,primary_lithium_offset
2015,low_collection,low,Direct,11.748890683584332,4.859292581570801,6.88959810201353,2.2192389220033846,2.2192389220033846
2015,low_collection,low,Hydro,11.748890683584332,4.859292581570801,6.88959810201353,3.8091994546933514,3.8091994546933514
2015,low_collection,low,Pyro,11.748890683584332,4.859292581570801,6.88959810201353,0.015063807002869483,0.015063807002869483
2016,low_collection,low,Direct,33.53966638284606,13.820041816296385,19.719624566549673,6.325433139318855,6.325433139318855
2016,low_collection,low,Hydro,33.53966638284606,13.820041816296385,19.719624566549673,10.843204809066142,10.843204809066142
2016,low_collection,low,Pyro,33.53966638284606,13.820041816296385,19.719624566549673,0.04837014635703735,0.04837014635703735
2017,low_collection,low,Direct,81.96898718515916,33.64127785063702,48.32770933452215,15.434618277872262,15.434618277872262
2017,low_collection,low,Hydro,81.96898718515916,33.64127785063702,48.32770933452215,26.418495496105248,26.418495496105248
2017,low_collection,low,Pyro,81.96898718515916,33.64127785063702,48.32770933452215,0.12783685583242066,0.12783685583242066
2018,low_collection,low,Direct,176.93182079015838,72.36896203262629,104.56285875753211,33.296959431211356,33.296959431211356
2018,low_collection,low,Hydro,176.93182079015838,72.36896203262629,104.56285875753211,56.89647795005078,56.89647795005078
2018,low_collection,low,Pyro,176.93182079015838,72.36896203262629,104.56285875753211,0.3039496405370304,0.3039496405370304
2019,low_collection,low,Direct,349.62241460526644,142.63634190526543,206.98607270000102,65.82667178928,65.82667178928
2019,low_collection,low,Hydro,349.62241460526644,142.63634190526543,206.98607270000102,112.28332834782493,112.28332834782493
2019,low_collection,low,Pyro,349.62241460526644,142.63634190526543,206.98607270000102,0.656127172764221,0.656127172764221
2020,low_collection,low,Direct,645.0211788348668,262.87535434482777,382.145824490039,121.76386413252423,121.76386413252423
2020,low_collection,low,Hydro,645.0211788348668,262.87535434482777,382.145824490039,207.22464183002776,207.22464183002776
2020,low_collection,low,Pyro,645.0211788348668,262.87535434482777,382.145824490039,1.314376771724139,1.314376771724139
2021,low_collection,low,Direct,1124.7505976668335,459.4357570035324,665.3148406633012,213.68357058234292,213.68357058234292
2021,low_collection,low,Hydro,1124.7505976668335,459.4357570035324,665.3148406633012,362.77047372998913,362.77047372998913
2021,low_collection,low,Pyro,1124.7505976668335,459.4357570035324,665.3148406633012,2.526896663519428,2.526896663519428
2022,low_collection,low,Direct,1889.7605867123198,777.487975215776,1112.2726114965435,363.24238202081057,363.24238202081057
2022,low_collection,low,Hydro,1889.7605867123198,777.487975215776,1112.2726114965435,615.0707371932004,615.0707371932004
2022,low_collection,low,Pyro,1889.7605867123198,777.487975215776,1112.2726114965435,4.664927851294657,4.664927851294657
2023,low_collection,low,Direct,3121.112743752107,1300.6421433768328,1820.4706003752742,610.7815505297607,610.7815505297607
2023,low_collection,low,Hydro,3121.112743752107,1300.6421433768328,1820.4706003752742,1031.149091269153,1031.149091269153
2023,low_collection,low,Pyro,3121.112743752107,1300.6421433768328,1820.4706003752742,8.454173931949413,8.454173931949413
2024,low_collection,low,Direct,5168.757084951465,2192.9575195751922,2975.7995653762728,1035.7338364953632,1035.7338364953632
2024,low_collection,low,Hydro,5168.757084951465,2192.9575195751922,2975.7995653762728,1742.7433408064053,1742.7433408064053
2024,low_collection,low,Pyro,5168.757084951465,2192.9575195751922,2975.7995653762728,15.569998388983866,15.569998388983866
2025,low_collection,low,Direct,8859.997099826278,3845.9029665923645,5014.0941332339125,1828.3422703180102,1828.3422703180102
2025,low_collection,low,Hydro,8859.997099826278,3845.9029665923645,5014.0941332339125,3064.415483780796,3064.415483780796
2025,low_collection,low,Pyro,8859.997099826278,3845.9029665923645,5014.0941332339125,29.61345284276121,29.61345284276121
2026,low_collection,low,Direct,15268.648629202158,6772.885090606763,8495.763538595396,3243.5346698915787,3243.5346698915787
2026,low_collection,low,Hydro,15268.648629202158,6772.885090606763,8495.763538595396,5412.889764412925,5412.889764412925
2026,low_collection,low,Pyro,15268.648629202158,6772.885090606763,8495.763538595396,56.8922347610968,56.8922347610968
2027,low_collection,low,Direct,25441.15093497635,11732.241309579913,13708.909625396438,5663.152880134224,5663.152880134224
2027,low_collection,low,Hydro,25441.15093497635,11732.241309579913,13708.909625396438,9406.911082021174,9406.911082021174
2027,low_collection,low,Pyro,25441.15093497635,11732.241309579913,13708.909625396438,106.7633959171772,106.7633959171772
2028,low_collection,low,Direct,40349.733626047026,18810.440063467027,21539.293562579995,9160.684310908442,9160.684310908442
2028,low_collection,low,Hydro,40349.733626047026,18810.440063467027,21539.293562579995,15134.880075065572,15134.880075065572
2028,low_collection,low,Pyro,40349.733626047026,18810.440063467027,21539.293562579995,186.2233566283236,186.2233566283236
2029,low_collection,low,Direct,61781.91027752256,28918.598628692027,32863.31164883054,14222.16680559074,14222.16680559074
2029,low_collection,low,Hydro,61781.91027752256,28918.598628692027,32863.31164883054,23357.55211239455,23357.55211239455
2029,low_collection,low,Pyro,61781.91027752256,28918.598628692027,32863.31164883054,309.4290053270047,309.4290053270047
2030,low_collection,low,Direct,91632.03333686558,44291.62897088525,47340.40436598033,22017.368761427057,22017.368761427057
2030,low_collection,low,Hydro,91632.03333686558,44291.62897088525,47340.40436598033,35920.51109538794,35920.51109538794
2030,low_collection,low,Pyro,91632.03333686558,44291.62897088525,47340.40436598033,513.7828960622688,513.7828960622688
2031,low_collection,low,Direct,130011.10713227183,63431.10009894712,66580.00703332471,31905.843349770403,31905.843349770403
2031,low_collection,low,Hydro,130011.10713227183,63431.10009894712,66580.00703332471,51664.631030592434,51664.631030592434
2031,low_collection,low,Pyro,130011.10713227183,63431.10009894712,66580.00703332471,792.888751236839,792.888751236839
2032,low_collection,low,Direct,174025.13895563743,85921.63766437587,88103.50129126156,43759.89006246662,43759.89006246662
2032,low_collection,low,Hydro,174025.13895563743,85921.63766437587,88103.50129126156,70301.08393699233,70301.08393699233
2032,low_collection,low,Pyro,174025.13895563743,85921.63766437587,88103.50129126156,1151.3499447026365,1151.3499447026365
2033,low_collection,low,Direct,225881.6783651414,112976.3509970314,112905.32736810997,58329.69001976731,58329.69001976731
2033,low_collection,low,Hydro,225881.6783651414,112976.3509970314,112905.32736810997,92877.85815465952,92877.85815465952
2033,low_collection,low,Pyro,225881.6783651414,112976.3509970314,112905.32736810997,1638.1570894569554,1638.1570894569554
2034,low_collection,low,Direct,288316.7550259849,146239.94593218228,142076.80909380264,76600.48367927708,76600.48367927708
2034,low_collection,low,Hydro,288316.7550259849,146239.94593218228,142076.80909380264,120794.19533998256,120794.19533998256
2034,low_collection,low,Pyro,288316.7550259849,146239.94593218228,142076.80909380264,2266.7191619488253,2266.7191619488253
2035,low_collection,low,Direct,358389.7949348645,185032.0480646075,173357.74687025702,98418.54636556472,98418.54636556472
2035,low_collection,low,Hydro,358389.7949348645,185032.0480646075,173357.74687025702,153576.5998936242,153576.5998936242
2035,low_collection,low,Pyro,358389.7949348645,185032.0480646075,173357.74687025702,3071.5319978724838,3071.5319978724838
2036,low_collection,low,Direct,433265.9200566268,227722.58895321318,205543.3311034136,123084.05932921173,123084.05932921173
2036,low_collection,low,Hydro,433265.9200566268,227722.58895321318,205543.3311034136,189920.6391869798,189920.6391869798
2036,low_collection,low,Pyro,433265.9200566268,227722.58895321318,205543.3311034136,4030.6898244718736,4030.6898244718736
2037,low_collection,low,Direct,511878.7097365401,273989.56155748677,237889.1481790533,150557.264075839,150557.264075839
2037,low_collection,low,Hydro,511878.7097365401,273989.56155748677,237889.1481790533,229575.85362901818,229575.85362901818
2037,low_collection,low,Pyro,511878.7097365401,273989.56155748677,237889.1481790533,5178.402713436501,5178.402713436501
2038,low_collection,low,Direct,593154.612672331,323209.840560325,269944.772112006,180706.62185727773,180706.62185727773
2038,low_collection,low,Hydro,593154.612672331,323209.840560325,269944.772112006,272078.0437836816,272078.0437836816
2038,low_collection,low,Pyro,593154.612672331,323209.840560325,269944.772112006,6496.517795262533,6496.517795262533
2039,low_collection,low,Direct,677182.4406809907,375283.46321637544,301898.97746461537,213536.2905701176,213536.2905701176
2039,low_collection,low,Hydro,677182.4406809907,375283.46321637544,301898.97746461537,317302.16814944544,317302.16814944544
2039,low_collection,low,Pyro,677182.4406809907,375283.46321637544,301898.97746461537,7993.537766508796,7993.537766508796
2040,low_collection,low,Direct,766490.0623872235,431411.4384559251,335078.6239312984,249830.36400982618,249830.36400982618
2040,low_collection,low,Hydro,766490.0623872235,431411.4384559251,335078.6239312984,366268.3112490804,366268.3112490804
2040,low_collection,low,Pyro,766490.0623872235,431411.4384559251,335078.6239312984,9706.757365258314,9706.757365258314
2041,low_collection,low,Direct,866169.7908064167,494355.2351861113,371814.5556203053,291422.41114221263,291422.41114221263
2041,low_collection,low,Hydro,866169.7908064167,494355.2351861113,371814.5556203053,421338.9669491226,421338.9669491226
2041,low_collection,low,Pyro,866169.7908064167,494355.2351861113,371814.5556203053,11765.65459742945,11765.65459742945
2042,low_collection,low,Direct,981262.6825099285,567340.4586178779,413922.22389205056,340404.2751707267,340404.2751707267
2042,low_collection,low,Hydro,981262.6825099285,567340.4586178779,413922.22389205056,485303.02830173285,485303.02830173285
2042,low_collection,low,Pyro,981262.6825099285,567340.4586178779,413922.22389205056,14183.511465446949,14183.511465446949
2043,low_collection,low,Direct,1114168.6046482907,652000.4656968479,462168.1389514428,398046.2843079256,398046.2843079256
2043,low_collection,low,Hydro,1114168.6046482907,652000.4656968479,462168.1389514428,559546.7996610347,559546.7996610347
2043,low_collection,low,Pyro,1114168.6046482907,652000.4656968479,462168.1389514428,17082.412201257415,17082.412201257415
2044,low_collection,low,Direct,1261625.541881632,746949.0034738015,514676.5384078306,463780.63625688344,463780.63625688344
2044,low_collection,low,Hydro,1261625.541881632,746949.0034738015,514676.5384078306,642973.7021902484,642973.7021902484
2044,low_collection,low,Pyro,1261625.541881632,746949.0034738015,514676.5384078306,20541.097595529543,20541.097595529543
2045,low_collection,low,Direct,1414282.8844574655,846825.4979264721,567457.3865309933,534346.8891916039,534346.8891916039
2045,low_collection,low,Hydro,1414282.8844574655,846825.4979264721,567457.3865309933,730979.7698101307,730979.7698101307
2045,low_collection,low,Pyro,1414282.8844574655,846825.4979264721,567457.3865309933,24303.89179048975,24303.89179048975
2046,low_collection,low,Direct,1558089.6168661178,943036.4684766079,615053.1483895098,604392.072646658,604392.072646658
2046,low_collection,low,Hydro,1558089.6168661178,943036.4684766079,615053.1483895098,816009.4561728088,816009.4561728088
2046,low_collection,low,Pyro,1558089.6168661178,943036.4684766079,615053.1483895098,28196.79040745058,28196.79040745058
2047,low_collection,low,Direct,1678714.8965110779,1026231.5842466098,652483.3122644682,667563.6455524197,667563.6455524197
2047,low_collection,low,Hydro,1678714.8965110779,1026231.5842466098,652483.3122644682,889948.0298586601,889948.0298586601
2047,low_collection,low,Pyro,1678714.8965110779,1026231.5842466098,652483.3122644682,31915.802270069566,31915.802270069566
2048,low_collection,low,Direct,1767482.6746036755,1090129.9565002224,677352.718103453,718940.7063118966,718940.7063118966
2048,low_collection,low,Hydro,1767482.6746036755,1090129.9565002224,677352.718103453,947213.9192030432,947213.9192030432
2048,low_collection,low,Pyro,1767482.6746036755,1090129.9565002224,677352.718103453,35211.197594957186,35211.197594957186
2049,low_collection,low,Direct,1824143.436519216,1133906.913801955,690236.5227172611,757563.2091110862,757563.2091110862
2049,low_collection,low,Hydro,1824143.436519216,1133906.913801955,690236.5227172611,986952.5777732217,986952.5777732217
2049,low_collection,low,Pyro,1824143.436519216,1133906.913801955,690236.5227172611,37872.4909209853,37872.4909209853
2050,low_collection,low,Direct,1856501.841004832,1161682.4808214155,694819.3601834162,785529.6935314413,785529.6935314413
2050,low_collection,low,Hydro,1856501.841004832,1161682.4808214155,694819.3601834162,1012638.6185320279,1012638.6185320279
2050,low_collection,low,Pyro,1856501.841004832,1161682.4808214155,694819.3601834162,40078.04558833884,40078.04558833884
