source_iso3,destination_iso3,route_access_open_li_t,policy_accessible_li_t,route_access_delta_li_t,route_access_loss_li_t,year,policy_scenario
DEU,DEU,1773.0422937023347,1561.6294799540951,-211.4128137482396,211.4128137482396,2030,critical_route_policy
DNK,CHN,273.17207555968423,0.0,-273.17207555968423,273.17207555968423,2030,critical_route_policy
ESP,CHN,261.79161127926176,0.0,-261.79161127926176,261.79161127926176,2030,critical_route_policy
ETH,IND,2.8530830275591206,0.0,-2.8530830275591206,2.8530830275591206,2030,critical_route_policy
FIN,CHN,84.37600688323407,0.0,-84.37600688323407,84.37600688323407,2030,critical_route_policy
FRA,CHN,232.1505038557049,0.0,-232.1505038557049,232.1505038557049,2030,critical_route_policy
FRA,FRA,2446.613838576117,1036.3150481628118,-1410.2987904133051,1410.2987904133051,2030,critical_route_policy
GBR,GBR,1892.4740654889915,1454.4082462971974,-438.06581919179416,438.06581919179416,2030,critical_route_policy
GHA,IND,0.31970089431662085,0.0,-0.31970089431662085,0.31970089431662085,2030,critical_route_policy
GIN,IND,0.022140258202436,0.0,-0.022140258202436,0.022140258202436,2030,critical_route_policy
GRC,CHN,478.01148893521037,0.0,-478.01148893521037,478.01148893521037,2030,critical_route_policy
IDN,THA,199.86629723533514,0.0,-199.86629723533514,199.86629723533514,2030,critical_route_policy
IRL,CHN,63.44407231868116,0.0,-63.44407231868116,63.44407231868116,2030,critical_route_policy
IRN,IND,1.0805387985449713,0.0,-1.0805387985449713,1.0805387985449713,2030,critical_route_policy
ISL,CHN,11.894165126848897,0.0,-11.894165126848897,11.894165126848897,2030,critical_route_policy
ISR,IND,280.933074887622,0.0,-280.933074887622,280.933074887622,2030,critical_route_policy
ITA,CHN,387.5235681706707,0.0,-387.5235681706707,387.5235681706707,2030,critical_route_policy
ITA,ITA,2394.2337070031303,0.0,-2394.2337070031303,2394.2337070031303,2030,critical_route_policy
JOR,IND,5.430616275529385,0.0,-5.430616275529385,5.430616275529385,2030,critical_route_policy
KEN,IND,26.820612181628853,0.0,-26.820612181628853,26.820612181628853,2030,critical_route_policy
KHM,THA,3.360202907652922,0.0,-3.360202907652922,3.360202907652922,2030,critical_route_policy
KWT,IND,0.2663511883688624,0.0,-0.2663511883688624,0.2663511883688624,2030,critical_route_policy
LAO,THA,9.728327622321315,0.0,-9.728327622321315,9.728327622321315,2030,critical_route_policy
LBN,IND,12.775595071648294,0.0,-12.775595071648294,12.775595071648294,2030,critical_route_policy
LKA,THA,80.99541029050567,0.0,-80.99541029050567,80.99541029050567,2030,critical_route_policy
LSO,THA,0.4786912227032103,0.0,-0.4786912227032103,0.4786912227032103,2030,critical_route_policy
LUX,CHN,10.014340877890717,0.0,-10.014340877890717,10.014340877890717,2030,critical_route_policy
MAR,RUS,5.040514969209612,0.0,-5.040514969209612,5.040514969209612,2030,critical_route_policy
MDG,THA,1.1691187136602061,0.0,-1.1691187136602061,1.1691187136602061,2030,critical_route_policy
MDV,THA,0.4267740446579345,0.0,-0.4267740446579345,0.4267740446579345,2030,critical_route_policy
MEX,CHN,66.57777025091274,0.0,-66.57777025091274,66.57777025091274,2030,critical_route_policy
MLI,IND,0.3112652727635186,0.0,-0.3112652727635186,0.3112652727635186,2030,critical_route_policy
MMR,THA,10.975389531290126,0.0,-10.975389531290126,10.975389531290126,2030,critical_route_policy
MUS,THA,1.9708562503587554,0.0,-1.9708562503587554,1.9708562503587554,2030,critical_route_policy
MWI,THA,5.2227274501928935,0.0,-5.2227274501928935,5.2227274501928935,2030,critical_route_policy
MYS,THA,0.1725309570322216,0.0,-0.1725309570322216,0.1725309570322216,2030,critical_route_policy
NAM,THA,2.039702027618495,0.0,-2.039702027618495,2.039702027618495,2030,critical_route_policy
NER,IND,1.0650268088349666,0.0,-1.0650268088349666,1.0650268088349666,2030,critical_route_policy
NLD,NLD,605.0224316273309,566.5702002548845,-38.45223137244636,38.45223137244636,2030,critical_route_policy
NZL,CHN,73.27291754140177,0.0,-73.27291754140177,73.27291754140177,2030,critical_route_policy
OMN,IND,2.5576747188704387,0.0,-2.5576747188704387,2.5576747188704387,2030,critical_route_policy
PAL,IND,0.121795705007871,0.0,-0.121795705007871,0.121795705007871,2030,critical_route_policy
PHL,CHN,304.9263185850955,0.0,-304.9263185850955,304.9263185850955,2030,critical_route_policy
POL,POL,998.3125324316597,937.7771043525595,-60.53542807910026,60.53542807910026,2030,critical_route_policy
PRT,CHN,351.17687551020856,0.0,-351.17687551020856,351.17687551020856,2030,critical_route_policy
PRY,IND,2.2559378996166983,0.0,-2.2559378996166983,2.2559378996166983,2030,critical_route_policy
QAT,IND,0.8453410239776351,0.0,-0.8453410239776351,0.8453410239776351,2030,critical_route_policy
ROM,ROM,22.413206688787106,0.0,-22.413206688787106,22.413206688787106,2030,critical_route_policy
RWA,IND,0.4762627924771469,0.0,-0.4762627924771469,0.4762627924771469,2030,critical_route_policy
SAU,IND,35.74239904140667,0.0,-35.74239904140667,35.74239904140667,2030,critical_route_policy
SDN,IND,0.0360532525545805,0.0,-0.0360532525545805,0.0360532525545805,2030,critical_route_policy
SLE,IND,0.1023309012030284,0.0,-0.1023309012030284,0.1023309012030284,2030,critical_route_policy
SVK,RUS,73.08432295434267,0.0,-73.08432295434267,73.08432295434267,2030,critical_route_policy
SWZ,THA,0.0654409419115947,0.0,-0.0654409419115947,0.0654409419115947,2030,critical_route_policy
SYC,THA,0.2209279307289321,0.0,-0.2209279307289321,0.2209279307289321,2030,critical_route_policy
TGO,IND,1.2390931583522216,0.0,-1.2390931583522216,1.2390931583522216,2030,critical_route_policy
THA,THA,114.65959909947361,114.65959909947358,-2.842170943040401e-14,2.842170943040401e-14,2030,critical_route_policy
TUR,CHN,119.88079578674555,0.0,-119.88079578674555,119.88079578674555,2030,critical_route_policy
TUR,TUR,95.38908476523659,49.936124107790874,-45.452960657445715,45.452960657445715,2030,critical_route_policy
TZA,IND,8.972608013694966,0.0,-8.972608013694966,8.972608013694966,2030,critical_route_policy
UGA,IND,44.24611034085465,0.0,-44.24611034085465,44.24611034085465,2030,critical_route_policy
URY,THA,1.1984504908245623,0.0,-1.1984504908245623,1.1984504908245623,2030,critical_route_policy
USA,CHN,428.3574647114209,0.0,-428.3574647114209,428.3574647114209,2030,critical_route_policy
VNM,THA,180.88600213440336,0.0,-180.88600213440336,180.88600213440336,2030,critical_route_policy
YEM,IND,2.1581414719741576,0.0,-2.1581414719741576,2.1581414719741576,2030,critical_route_policy
ZAF,THA,1.07038408796189,0.0,-1.07038408796189,1.07038408796189,2030,critical_route_policy
ZMB,IND,0.1765452207783217,0.0,-0.1765452207783217,0.1765452207783217,2030,critical_route_policy
ZWE,THA,0.942118974559234,0.0,-0.942118974559234,0.942118974559234,2030,critical_route_policy
AUT,RUS,494.925501489283,0.0,-494.925501489283,494.925501489283,2040,current_policy
BEL,BEL,670.3467451779792,670.346745177979,-2.2737367544323206e-13,2.2737367544323206e-13,2040,current_policy
CHE,CHE,424.37276831495905,424.372768314959,-5.684341886080802e-14,5.684341886080802e-14,2040,current_policy
CZE,RUS,3388.440894767201,0.0,-3388.440894767201,3388.440894767201,2040,current_policy
DNK,CHN,356.29668336320793,0.0,-356.29668336320793,356.29668336320793,2040,current_policy
FIN,FIN,591.6199511963601,591.61995119636,-1.1368683772161603e-13,1.1368683772161603e-13,2040,current_policy
GBR,GBR,3340.4173986472683,3340.417398647268,-4.547473508864641e-13,4.547473508864641e-13,2040,current_policy
GRC,CHN,509.87881152028217,0.0,-509.87881152028217,509.87881152028217,2040,current_policy
HRV,CHN,623.7361413831856,0.0,-623.7361413831856,623.7361413831856,2040,current_policy
HUN,HUN,618.0963489551328,618.0963489551326,-2.2737367544323206e-13,2.2737367544323206e-13,2040,current_policy
IND,IND,76824.20603473557,75778.91158923425,-1045.2944455013203,1045.2944455013203,2040,current_policy
IRL,CHN,297.7680736637471,0.0,-297.7680736637471,297.7680736637471,2040,current_policy
ISL,CHN,19.240306975800443,0.0,-19.240306975800443,19.240306975800443,2040,current_policy
LTU,CHN,148.91982770918597,0.0,-148.91982770918597,148.91982770918597,2040,current_policy
LUX,CHN,39.519831304885855,0.0,-39.519831304885855,39.519831304885855,2040,current_policy
MMR,THA,1.9679968181340657,1.5462832142481946,-0.4217136038858711,0.4217136038858711,2040,current_policy
NZL,CHN,265.11345025602793,0.0,-265.11345025602793,265.11345025602793,2040,current_policy
PRT,CHN,529.5149619466164,0.0,-529.5149619466164,529.5149619466164,2040,current_policy
ROM,ROM,284.86295106617445,240.4628819364093,-44.40006912976514,44.40006912976514,2040,current_policy
SVK,RUS,185.4362677946142,0.0,-185.4362677946142,185.4362677946142,2040,current_policy
SVK,SVK,116.81287257997589,0.0,-116.81287257997589,116.81287257997589,2040,current_policy
TUR,TUR,2201.6591367556725,1181.9946835337967,-1019.6644532218759,1019.6644532218759,2040,current_policy
USA,CHN,8497.85106783221,0.0,-8497.85106783221,8497.85106783221,2040,current_policy
VNM,VNM,1489.946018399989,392.2196431615938,-1097.7263752383951,1097.7263752383951,2040,current_policy
BEL,BEL,670.3467451779792,670.3467451779791,-1.1368683772161603e-13,1.1368683772161603e-13,2040,reference_policy
CHE,CHE,424.37276831495905,424.372768314959,-5.684341886080802e-14,5.684341886080802e-14,2040,reference_policy
CZE,RUS,3388.440894767201,3302.2525716119862,-86.18832315521468,86.18832315521468,2040,reference_policy
HRV,CHN,623.7361413831856,295.1845935489265,-328.55154783425905,328.55154783425905,2040,reference_policy
ROM,CHN,6104.563983773185,6063.613913053235,-40.95007071995042,40.95007071995042,2040,reference_policy
SVK,RUS,185.4362677946142,34.33274959223322,-151.10351820238097,151.10351820238097,2040,reference_policy
TUR,TUR,2201.6591367556725,1181.9946835337967,-1019.6644532218759,1019.6644532218759,2040,reference_policy
USA,USA,83468.85940649868,82861.87004451067,-606.9893619880168,606.9893619880168,2040,reference_policy
VNM,VNM,1489.946018399989,866.7961862549456,-623.1498321450434,623.1498321450434,2040,reference_policy
ABW,CHN,0.0166908448702421,0.0,-0.0166908448702421,0.0166908448702421,2040,strict_policy
AFG,CHN,0.002815460669770842,0.0,-0.002815460669770842,0.002815460669770842,2040,strict_policy
AGO,CHN,8.443114206997503,0.0,-8.443114206997503,8.443114206997503,2040,strict_policy
ALB,CHN,606.2153432839142,0.0,-606.2153432839142,606.2153432839142,2040,strict_policy
ARE,CHN,2.5289915876365265,0.0,-2.5289915876365265,2.5289915876365265,2040,strict_policy
ARG,RUS,110.65534517566579,0.0,-110.65534517566579,110.65534517566579,2040,strict_policy
ARM,CHN,0.0292748440058437,0.0,-0.0292748440058437,0.0292748440058437,2040,strict_policy
AUT,RUS,494.925501489283,0.0,-494.925501489283,494.925501489283,2040,strict_policy
AZE,CHN,81.00788826093466,0.0,-81.00788826093466,81.00788826093466,2040,strict_policy
BDI,CHN,17.377693037752653,0.0,-17.377693037752653,17.377693037752653,2040,strict_policy
BEN,CHN,421.71132686615306,0.0,-421.71132686615306,421.71132686615306,2040,strict_policy
BFA,CHN,102.2171734151399,0.0,-102.2171734151399,102.2171734151399,2040,strict_policy
BGD,CHN,0.059024719464911,0.0,-0.059024719464911,0.059024719464911,2040,strict_policy
BGR,CHN,1553.5429178665281,0.0,-1553.5429178665281,1553.5429178665281,2040,strict_policy
BHR,CHN,0.073130460110717,0.0,-0.073130460110717,0.073130460110717,2040,strict_policy
BHS,CHN,0.0004838491827304725,0.0,-0.0004838491827304725,0.0004838491827304725,2040,strict_policy
BIH,CHN,12.389077630170128,0.0,-12.389077630170128,12.389077630170128,2040,strict_policy
BMU,CHN,0.05915051965163,0.0,-0.05915051965163,0.05915051965163,2040,strict_policy
BOL,CHN,117.53937154580498,0.0,-117.53937154580498,117.53937154580498,2040,strict_policy
BRA,BRA,2191.253469739804,0.0,-2191.253469739804,2191.253469739804,2040,strict_policy
BRA,CHN,15921.842640655399,0.0,-15921.842640655399,15921.842640655399,2040,strict_policy
BRN,CHN,0.640827761509266,0.0,-0.640827761509266,0.640827761509266,2040,strict_policy
BWA,CHN,12.368387754723354,0.0,-12.368387754723354,12.368387754723354,2040,strict_policy
CHE,CHE,424.37276831495905,424.372768314959,-5.684341886080802e-14,5.684341886080802e-14,2040,strict_policy
CHL,CHN,268.6212208640527,0.0,-268.6212208640527,268.6212208640527,2040,strict_policy
CIV,CHN,11.394373798944988,0.0,-11.394373798944988,11.394373798944988,2040,strict_policy
CMR,CHN,0.031369054198415736,0.0,-0.031369054198415736,0.031369054198415736,2040,strict_policy
COG,CHN,0.1011840135110332,0.0,-0.1011840135110332,0.1011840135110332,2040,strict_policy
COL,CHN,151.0162341365482,0.0,-151.0162341365482,151.0162341365482,2040,strict_policy
COM,CHN,0.5974198569825581,0.0,-0.5974198569825581,0.5974198569825581,2040,strict_policy
CRI,CHN,49.7452941695742,0.0,-49.7452941695742,49.7452941695742,2040,strict_policy
CYP,CHN,84.32382853775059,0.0,-84.32382853775059,84.32382853775059,2040,strict_policy
CZE,RUS,3388.440894767201,0.0,-3388.440894767201,3388.440894767201,2040,strict_policy
DNK,CHN,356.29668336320793,0.0,-356.29668336320793,356.29668336320793,2040,strict_policy
DOM,CHN,175.8762890338592,0.0,-175.8762890338592,175.8762890338592,2040,strict_policy
ECU,CHN,93.47594198011556,0.0,-93.47594198011556,93.47594198011556,2040,strict_policy
EGY,CHN,1189.2085302795513,0.0,-1189.2085302795513,1189.2085302795513,2040,strict_policy
EST,CHN,76.52593728566242,0.0,-76.52593728566242,76.52593728566242,2040,strict_policy
ETH,CHN,36.15526770395405,0.0,-36.15526770395405,36.15526770395405,2040,strict_policy
FJI,CHN,0.0028662840246841,0.0,-0.0028662840246841,0.0028662840246841,2040,strict_policy
GEO,CHN,3.696638493044604,0.0,-3.696638493044604,3.696638493044604,2040,strict_policy
GHA,CHN,0.5388876061076029,0.0,-0.5388876061076029,0.5388876061076029,2040,strict_policy
GIN,CHN,0.0993461917984643,0.0,-0.0993461917984643,0.0993461917984643,2040,strict_policy
GRC,CHN,509.87881152028217,0.0,-509.87881152028217,509.87881152028217,2040,strict_policy
GRD,CHN,5.844420131817574,0.0,-5.844420131817574,5.844420131817574,2040,strict_policy
GRL,CHN,0.036432941755227904,0.0,-0.036432941755227904,0.036432941755227904,2040,strict_policy
GTM,CHN,243.3200036854717,0.0,-243.3200036854717,243.3200036854717,2040,strict_policy
GUY,CHN,56.36587076437152,0.0,-56.36587076437152,56.36587076437152,2040,strict_policy
HND,CHN,21.153601893055306,0.0,-21.153601893055306,21.153601893055306,2040,strict_policy
HRV,CHN,623.7361413831856,0.0,-623.7361413831856,623.7361413831856,2040,strict_policy
IDN,THA,1249.4365009652201,0.0,-1249.4365009652201,1249.4365009652201,2040,strict_policy
IND,CHN,3832.746300171538,0.0,-3832.746300171538,3832.746300171538,2040,strict_policy
IND,IND,76824.20603473557,75430.48010740048,-1393.7259273350937,1393.7259273350937,2040,strict_policy
IRL,CHN,297.7680736637471,0.0,-297.7680736637471,297.7680736637471,2040,strict_policy
IRN,CHN,1.2727035171962815,0.0,-1.2727035171962815,1.2727035171962815,2040,strict_policy
ISL,CHN,19.240306975800443,0.0,-19.240306975800443,19.240306975800443,2040,strict_policy
ISR,CHN,494.4476215524344,0.0,-494.4476215524344,494.4476215524344,2040,strict_policy
JAM,CHN,0.1666010612569768,0.0,-0.1666010612569768,0.1666010612569768,2040,strict_policy
JOR,CHN,123.100449400519,0.0,-123.100449400519,123.100449400519,2040,strict_policy
KAZ,CHN,85.30244476619971,0.0,-85.30244476619971,85.30244476619971,2040,strict_policy
KEN,CHN,2707.360683263574,0.0,-2707.360683263574,2707.360683263574,2040,strict_policy
KGZ,CHN,0.0661174970733474,0.0,-0.0661174970733474,0.0661174970733474,2040,strict_policy
KIR,CHN,0.1051183947260224,0.0,-0.1051183947260224,0.1051183947260224,2040,strict_policy
KOR,KOR,2161.397694205358,2161.3976942053573,-9.094947017729282e-13,9.094947017729282e-13,2040,strict_policy
KWT,CHN,0.3542953869873811,0.0,-0.3542953869873811,0.3542953869873811,2040,strict_policy
LAO,CHN,1593.552907368294,0.0,-1593.552907368294,1593.552907368294,2040,strict_policy
LBN,CHN,1009.1003601321332,0.0,-1009.1003601321332,1009.1003601321332,2040,strict_policy
LCA,CHN,1.194503083751146,0.0,-1.194503083751146,1.194503083751146,2040,strict_policy
LTU,CHN,148.91982770918597,0.0,-148.91982770918597,148.91982770918597,2040,strict_policy
LUX,CHN,39.519831304885855,0.0,-39.519831304885855,39.519831304885855,2040,strict_policy
LVA,CHN,99.57481948531328,0.0,-99.57481948531328,99.57481948531328,2040,strict_policy
MDA,CHN,34.31605733907935,0.0,-34.31605733907935,34.31605733907935,2040,strict_policy
MEX,CHN,6543.139160799264,0.0,-6543.139160799264,6543.139160799264,2040,strict_policy
MKD,CHN,10.605741189495975,0.0,-10.605741189495975,10.605741189495975,2040,strict_policy
MLI,CHN,12.939549801499004,0.0,-12.939549801499004,12.939549801499004,2040,strict_policy
MLT,CHN,33.062681870176995,0.0,-33.062681870176995,33.062681870176995,2040,strict_policy
MMR,CHN,784.3663203805093,0.0,-784.3663203805093,784.3663203805093,2040,strict_policy
MNG,CHN,28.53202556410407,0.0,-28.53202556410407,28.53202556410407,2040,strict_policy
