Year,country,scenario,retired_lithium_t,collected_lithium_t,capture_loss_lithium_t,avg_collection_rate,capture_loss_share_of_retired,collected_share_of_retired
2040,Uruguay,high_collection,22.77289383609283,17.368886128788002,5.404007707304827,0.7627,0.23729999999999993,0.7627
2040,Mali,high_collection,18.509111307596633,14.116899194303953,4.392212113292681,0.7627,0.23729999999999998,0.7627
2040,Bosnia Herzegovina,high_collection,17.72169977882148,13.516340421307145,4.205359357514336,0.7627,0.23729999999999993,0.7627
2040,Botswana,high_collection,17.692104374540857,13.493768006462313,4.198336368078545,0.7627,0.23729999999999996,0.7627
2040,Seychelles,high_collection,17.203065635931537,13.120778160524983,4.082287475406553,0.7627,0.23729999999999996,0.7626999999999999
2040,Tunisia,high_collection,16.372257015411815,12.487120425654592,3.8851365897572228,0.7627,0.23729999999999993,0.7627
2040,C?te d'Ivoire,high_collection,16.298846262843195,12.431130044670509,3.86771621817269,0.7627,0.23729999999999998,0.7627000000000003
2040,Tajikistan,high_collection,15.808538511806004,12.057172322954441,3.7513661888515637,0.7627,0.23729999999999993,0.7627000000000002
2040,North Macedonia,high_collection,15.170763062653254,11.570740987885637,3.6000220747676166,0.7627,0.23729999999999996,0.7627
2040,Angola,high_collection,12.07727803806307,9.211339959630704,2.8659380784323663,0.7627,0.23729999999999996,0.7627
2040,Maldives,high_collection,11.417062245751849,8.707793374834937,2.7092688709169135,0.7627,0.23729999999999998,0.7627000000000002
2040,Montenegro,high_collection,9.176716290345945,6.9990815146468535,2.177634775699092,0.7627,0.2372999999999999,0.7627000000000002
2040,Grenada,high_collection,8.360029862525693,6.376194776148346,1.9838350863773462,0.7627,0.23729999999999993,0.7627
2040,Serbia,high_collection,41.516495412611896,39.9015037410613,1.6149916715506023,0.9611,0.03889999999999999,0.9611000000000001
2040,Georgia,high_collection,5.287780052732782,4.0329898462192935,1.2547902065134893,0.7627,0.2373,0.7627
2040,Sierra Leone,high_collection,3.98724999734556,3.041075572975459,0.9461744243701011,0.7627,0.23729999999999993,0.7627
2040,Ukraine,high_collection,3.8497534777689433,2.9362069774943733,0.91354650027457,0.7627,0.23729999999999993,0.7627
2040,United Arab Emirates,high_collection,3.617543694303591,2.759100575645349,0.8584431186582417,0.7627,0.2372999999999999,0.7626999999999999
2040,State of Palestine,high_collection,2.8157880139105673,2.1476015182095898,0.6681864957009772,0.7627,0.23729999999999984,0.7627
2040,Iran,high_collection,1.820512415248539,1.3885048191100606,0.4320075961384781,0.7627,0.2372999999999999,0.7626999999999999
2040,Saint Lucia,high_collection,1.708652223113366,1.3031890505685646,0.4054631725448015,0.7627,0.23729999999999984,0.7627000000000002
2040,Eswatini,high_collection,1.5528673609341825,1.1843719361845013,0.3684954247496812,0.7627,0.23729999999999982,0.7627000000000002
2040,Malaysia,high_collection,1.4268978833094048,1.088295015600083,0.3386028677093215,0.7627,0.23729999999999982,0.7626999999999999
2040,Cabo Verde,high_collection,0.97411773913623,0.7429595996392029,0.2311581394970271,0.7627,0.2372999999999997,0.7627000000000003
2040,Brunei Darussalam,high_collection,0.9166588133845988,0.6991356769684333,0.2175231364161651,0.7627,0.23729999999999982,0.7626999999999998
2040,Comoros,high_collection,0.8545668744192039,0.6517781551195267,0.20278871929967698,0.7627,0.2372999999999999,0.7626999999999999
2040,Ghana,high_collection,0.7708406271271064,0.587920146309844,0.1829204808172621,0.7627,0.23729999999999965,0.7626999999999999
2040,Zimbabwe,high_collection,0.645822320306716,0.4925686836979323,0.1532536366087835,0.7627,0.23729999999999965,0.7626999999999999
2040,Kuwait,high_collection,0.506794506309468,0.3865321699622313,0.12026233634723639,0.7627,0.2372999999999993,0.7627
2040,Samoa,high_collection,0.2766887277940624,0.2110304926885313,0.0656582351055308,0.7627,0.23729999999999926,0.7626999999999997
2040,Sudan,high_collection,0.24435456013408272,0.1863692230142649,0.0579853371198176,0.7627,0.23729999999999907,0.7627
2040,Zambia,high_collection,0.2431043404505746,0.1854156804616531,0.0576886599889212,0.7627,0.23729999999999934,0.7626999999999994
2040,Jamaica,high_collection,0.2383110412706847,0.1817598311771512,0.0565512100935333,0.7627,0.23729999999999923,0.7626999999999999
2040,Andorra,high_collection,0.1968351101178268,0.15012613848686632,0.046708971630960106,0.7627,0.237299999999999,0.762699999999999
2040,Palau,high_collection,0.1606287013501989,0.1225115105197966,0.038117190830402,0.7627,0.23729999999999873,0.7626999999999993
2040,Kiribati,high_collection,0.1503644329445242,0.1146829530067887,0.0356814799377354,0.7627,0.2372999999999987,0.7627000000000006
2040,Solomon Isds,high_collection,0.1501134303342797,0.114491513315955,0.0356219170183244,0.7627,0.23729999999999885,0.7626999999999992
2040,Congo,high_collection,0.1447365787338378,0.1103905886002982,0.0343459901335396,0.7627,0.23729999999999926,0.7627000000000007
2040,Qatar,high_collection,0.1440691808910997,0.1098815642656418,0.0341876166254579,0.7627,0.23729999999999957,0.7627000000000004
2040,Guinea,high_collection,0.1421077046877319,0.10838554636533321,0.033722158322398596,0.7627,0.2372999999999987,0.7627000000000006
2040,Rwanda,high_collection,0.1279332288501879,0.0975746736440383,0.0303585552061495,0.7627,0.2372999999999993,0.7626999999999998
2040,Bahrain,high_collection,0.1046079536714803,0.079784486265238,0.024823467406242,0.7627,0.23729999999999735,0.7626999999999997
2040,Kyrgyzstan,high_collection,0.0945764057856568,0.0721334246927202,0.022442981092936198,0.7627,0.2372999999999983,0.7626999999999974
2040,Panama,high_collection,0.0915151059514952,0.0697985713092054,0.0217165346422898,0.7627,0.23729999999999987,0.7627000000000002
2040,Bermuda,high_collection,0.084610637072348,0.0645325328950798,0.0200781041772679,0.7627,0.23729999999999668,0.7626999999999998
2040,Bangladesh,high_collection,0.0844306887979321,0.0643952863461827,0.020035402451749,0.7627,0.2372999999999966,0.7626999999999987
2040,Greenland,high_collection,0.052114747773726905,0.0397479181270214,0.012366829646705199,0.7627,0.23729999999999626,0.7626999999999979
2040,Cameroon,high_collection,0.04487121458470279,0.034223275363752685,0.01064793922094981,0.7627,0.23729999999999635,0.762699999999997
2040,Armenia,high_collection,0.0418755949417899,0.0319385162621032,0.0099370786796867,0.7627,0.23729999999999896,0.762700000000001
2040,Mozambique,high_collection,0.0339501671470956,0.0258937924830898,0.0080563746640056,0.7627,0.23729999999999452,0.7626999999999995
2040,Aruba,high_collection,0.0238750737282491,0.0182095187325355,0.0056655549957135,0.7627,0.2372999999999995,0.7626999999999963
2040,El Salvador,high_collection,0.015492519084523,0.0118161443057657,0.0036763747787573,0.7627,0.2372999999999995,0.7627000000000005
2040,Mauritania,high_collection,0.00514184010444608,0.003921681447660927,0.0012201586567849535,0.7627,0.2372999999999803,0.762699999999981
2040,Fiji,high_collection,0.0041000166826452,0.0031270827238535,0.0009729339587917,0.7627,0.23729999999999857,0.7627000000000015
2040,Afghanistan,high_collection,0.004027317466092598,0.0030716350313887003,0.0009556824347037293,0.7627,0.237299999999989,0.7626999999999691
2040,New Caledonia,high_collection,0.00274943577274879,0.0020969946638754776,0.0006524411088732123,0.7627,0.23729999999997253,0.762699999999991
2040,Bahamas,high_collection,0.0006921120530955623,0.0005278738628959624,0.00016423819019959523,0.7627,0.23730000000002643,0.7626999999999667
2040,Tonga,high_collection,0.0001254988331632955,9.571796005364549e-05,2.9780873109650022e-05,0.7627,0.2373,0.7627
2040,Australia,high_collection,1704.1793030563933,1704.1793030563933,0.0,1.0,0.0,1.0
2040,Austria,high_collection,539.9579985700229,539.9579985700229,0.0,1.0,0.0,1.0
2040,Barbados,high_collection,0.0,0.0,0.0,0.7627,,
2040,Belgium,high_collection,731.3405467793793,731.3405467793793,0.0,1.0,0.0,1.0
2040,Canada,high_collection,16735.618358057054,16735.618358057054,0.0,1.0,0.0,1.0
2040,Cayman Isds,high_collection,0.0,0.0,0.0,0.7627,,
2040,Cyprus,high_collection,91.9963217736751,91.9963217736751,0.0,1.0,0.0,1.0
2040,Denmark,high_collection,388.7155611643115,388.7155611643115,0.0,1.0,0.0,1.0
2040,Estonia,high_collection,83.48891259618419,83.48891259618419,0.0,1.0,0.0,1.0
2040,Finland,high_collection,645.450524979664,645.450524979664,0.0,1.0,0.0,1.0
2040,France,high_collection,3949.5477246869928,3949.5477246869928,0.0,1.0,0.0,1.0
2040,Germany,high_collection,4866.581226473585,4866.581226473585,0.0,1.0,0.0,1.0
2040,Greece,high_collection,556.2718868866269,556.2718868866269,0.0,1.0,0.0,1.0
2040,Hungary,high_collection,674.3359687487809,674.3359687487809,0.0,1.0,0.0,1.0
2040,Iceland,high_collection,20.990952406502775,20.990952406502775,0.0,1.0,0.0,1.0
2040,Ireland,high_collection,324.86152483498483,324.86152483498483,0.0,1.0,0.0,1.0
2040,Israel,high_collection,539.4366370853528,539.4366370853528,0.0,1.0,0.0,1.0
2040,Italy,high_collection,3068.698234310012,3068.698234310012,0.0,1.0,0.0,1.0
2040,Japan,high_collection,1438.002914956604,1438.002914956604,0.0,1.0,0.0,1.0
2040,Korea,high_collection,2358.059888943223,2358.059888943223,0.0,1.0,0.0,1.0
2040,Latvia,high_collection,108.6349765277256,108.6349765277256,0.0,1.0,0.0,1.0
2040,Lithuania,high_collection,162.4698098507375,162.4698098507375,0.0,1.0,0.0,1.0
2040,Luxembourg,high_collection,43.115678927433834,43.115678927433834,0.0,1.0,0.0,1.0
2040,Malta,high_collection,36.071003567725285,36.071003567725285,0.0,1.0,0.0,1.0
2040,Netherlands,high_collection,1117.6441190545943,1117.6441190545943,0.0,1.0,0.0,1.0
2040,New Zealand,high_collection,289.23570833081817,289.23570833081817,0.0,1.0,0.0,1.0
2040,Norway,high_collection,315.3281218325636,315.3281218325636,0.0,1.0,0.0,1.0
2040,Papua New Guinea,high_collection,0.0,0.0,0.0,0.7627,,
2040,Poland,high_collection,2195.149419441711,2195.149419441711,0.0,1.0,0.0,1.0
2040,Portugal,high_collection,577.6946999199394,577.6946999199394,0.0,1.0,0.0,1.0
2040,Singapore,high_collection,0.0,0.0,0.0,1.0,,
2040,Slovakia,high_collection,329.75031679531975,329.75031679531975,0.0,1.0,0.0,1.0
2040,Slovenia,high_collection,137.61061405816332,137.61061405816332,0.0,1.0,0.0,1.0
2040,Spain,high_collection,2554.9256935254084,2554.9256935254084,0.0,1.0,0.0,1.0
2040,Sweden,high_collection,735.0659643652368,735.0659643652368,0.0,1.0,0.0,1.0
2040,Switzerland,high_collection,462.98578258232493,462.98578258232493,0.0,1.0,0.0,1.0
2040,USA,high_collection,100334.61758054866,100334.61758054866,0.0,1.0,0.0,1.0
2040,United Kingdom,high_collection,3644.356751742601,3644.356751742601,0.0,1.0,0.0,1.0
2050,Pakistan,high_collection,118740.95315172958,102402.19799805159,16338.755153677983,0.8624,0.13759999999999994,0.8623999999999999
2050,Nigeria,high_collection,118716.01743193157,102380.6934332978,16335.323998633776,0.8624,0.13759999999999992,0.8624
2050,India,high_collection,706207.9688983072,697804.0940684172,8403.874829889897,0.9881,0.01190000000000006,0.9880999999999999
2050,Philippines,high_collection,49039.087676376825,42291.30921210738,6747.778464269447,0.8624,0.13759999999999992,0.8624
2050,Egypt,high_collection,31862.05315101235,27477.834637433058,4384.218513579297,0.8624,0.13759999999999992,0.8624000000000002
2050,China,high_collection,360383.1080099227,356094.5490246046,4288.558985318091,0.9881,0.011900000000000029,0.9880999999999999
2050,Uganda,high_collection,26916.12199268097,23212.463606488072,3703.6583861928993,0.8624,0.13759999999999992,0.8624
2050,Kenya,high_collection,26686.549360849862,23014.48016879692,3672.069192052939,0.8624,0.13759999999999992,0.8623999999999999
2050,Myanmar,high_collection,15656.557898093222,13502.215531315596,2154.342366777626,0.8624,0.13759999999999992,0.8624
2050,Mexico,high_collection,14499.123001131948,12504.04367617619,1995.0793249557553,0.8624,0.13759999999999994,0.8623999999999999
2050,Senegal,high_collection,9943.62025244048,8575.378105704669,1368.2421467358092,0.8624,0.13759999999999992,0.8623999999999999
2050,United Rep. of Tanzania,high_collection,7936.19796721185,6844.1771269235,1092.0208402883504,0.8624,0.1376,0.8624
2050,Uzbekistan,high_collection,7829.047367447571,6751.7704496867855,1077.2769177607854,0.8624,0.13759999999999997,0.8624
2050,Benin,high_collection,7664.221592744853,6609.624701583161,1054.5968911616915,0.8624,0.13759999999999994,0.8623999999999999
2050,Sri Lanka,high_collection,7509.863106535871,6476.505943076536,1033.3571634593354,0.8624,0.13759999999999994,0.8624
2050,Saudi Arabia,high_collection,7394.933714848457,6377.39083568531,1017.5428791631473,0.8624,0.13759999999999994,0.8624
2050,Morocco,high_collection,5462.078171093662,4710.496214751174,751.5819563424874,0.8624,0.13759999999999992,0.8624
2050,Indonesia,high_collection,4266.142597774094,3679.121376320379,587.021221453715,0.8624,0.13759999999999994,0.8624000000000002
2050,Yemen,high_collection,3506.2267265512855,3023.769928977829,482.45679757345675,0.8624,0.13759999999999997,0.8624
2050,Malawi,high_collection,3186.987730408427,2748.458218704228,438.5295117041994,0.8624,0.13759999999999994,0.8624000000000002
2050,Lao People's Dem. Rep.,high_collection,3032.7681365260487,2615.459240940065,417.308895585984,0.8624,0.1375999999999999,0.8624000000000002
2050,Niger,high_collection,2753.021598503803,2374.20582654968,378.8157719541232,0.8624,0.13759999999999997,0.8624
2050,Burkina Faso,high_collection,2715.486159223502,2341.8352637143485,373.6508955091537,0.8624,0.13759999999999994,0.8624000000000002
2050,Cambodia,high_collection,2525.089196612303,2177.6369231584504,347.45227345385274,0.8624,0.13759999999999994,0.8624
2050,Peru,high_collection,2374.3781782765477,2047.6637409456948,326.7144373308529,0.8624,0.13759999999999997,0.8624
2050,Madagascar,high_collection,2198.5605284596863,1896.0385997436333,302.5219287160528,0.8624,0.13759999999999997,0.8623999999999999
2050,Chile,high_collection,2171.2712126461975,1872.5042937860808,298.7669188601167,0.8624,0.13759999999999994,0.8624
2050,Brazil,high_collection,24169.62154450501,23882.003048125403,287.61849637960955,0.9881,0.011899999999999997,0.9881000000000001
2050,Belarus,high_collection,2020.5255956811675,1742.5012737154389,278.0243219657286,0.8624,0.13759999999999997,0.8624
2050,Bulgaria,high_collection,1955.821502219687,1686.7004635142582,269.1210387054289,0.8624,0.13759999999999997,0.8624
2050,Guatemala,high_collection,1841.6101893203365,1588.2046272698583,253.4055620504782,0.8624,0.13759999999999994,0.8624
2050,Jordan,high_collection,1615.7369154472492,1393.4115158817078,222.32539956554137,0.8624,0.13759999999999992,0.8624
2050,Lebanon,high_collection,1592.6968185255366,1373.5417362964226,219.15508222911376,0.8624,0.13759999999999994,0.8623999999999999
2050,Croatia,high_collection,1261.5980191152441,1088.0021316849868,173.5958874302575,0.8624,0.13759999999999992,0.8624000000000002
2050,Azerbaijan,high_collection,1231.924401864548,1062.4116041679863,169.51279769656176,0.8624,0.13759999999999997,0.8624000000000002
2050,Dominican Rep.,high_collection,1216.3655941330976,1048.9936883803834,167.37190575271413,0.8624,0.13759999999999992,0.8624
2050,Turkey,high_collection,12486.10953881325,12337.524835301374,148.58470351187808,0.9881,0.011900000000000032,0.9881000000000001
2050,Ecuador,high_collection,1055.8334263802512,910.5507469103288,145.28267946992256,0.8624,0.13759999999999997,0.8624000000000002
2050,Colombia,high_collection,984.7551666502983,849.2528557192172,135.50231093108098,0.8624,0.13759999999999994,0.8623999999999999
2050,Bolivia (Plurinational State of),high_collection,933.492475501092,805.0439108721417,128.4485646289502,0.8624,0.13759999999999994,0.8623999999999999
2050,Albania,high_collection,895.8007153790115,772.5385369428598,123.26217843615191,0.8624,0.13759999999999992,0.8624000000000003
2050,Namibia,high_collection,872.1474921191071,752.1399972035181,120.00749491558908,0.8624,0.13759999999999992,0.8624
2050,Nicaragua,high_collection,710.2713806152267,612.5380386425716,97.73334197265515,0.8624,0.13759999999999994,0.8624
2050,Oman,high_collection,641.5746689563483,553.2939945079547,88.28067444839348,0.8624,0.13759999999999992,0.8623999999999999
2050,Lesotho,high_collection,591.286792416524,509.92572978001033,81.36106263651365,0.8624,0.13759999999999992,0.8624
2050,Romania,high_collection,6209.535619685673,6135.642145811414,73.89347387425973,0.9881,0.011900000000000036,0.9881000000000001
2050,Russian Federation,high_collection,6020.197883858866,5948.557529040945,71.6403548179205,0.9881,0.011899999999999999,0.9881
2050,Thailand,high_collection,5980.747413217772,5909.57651900048,71.17089421729177,0.9881,0.011900000000000048,0.9881
2050,Togo,high_collection,485.3855527384492,418.59650068163864,66.78905205681059,0.8624,0.13759999999999997,0.8624000000000002
2050,Rep. of Moldova,high_collection,470.5026439835754,405.7614801714355,64.74116381213994,0.8624,0.13759999999999994,0.8624000000000002
2050,Kazakhstan,high_collection,459.9348038899023,396.6477748746517,63.28702901525053,0.8624,0.13759999999999994,0.8623999999999999
2050,Argentina,high_collection,454.5500693331681,392.00397979292416,62.546089540243884,0.8624,0.1375999999999999,0.8623999999999999
2050,Mongolia,high_collection,451.13098801006805,389.05536405988266,62.07562395018533,0.8624,0.13759999999999992,0.8623999999999999
2050,Mali,high_collection,401.86677718909846,346.56990864787855,55.296868541219915,0.8624,0.13759999999999992,0.8624
2050,Mauritius,high_collection,353.5676323499692,304.91672613861346,48.65090621135573,0.8624,0.13759999999999992,0.8624
2050,Paraguay,high_collection,343.85209678363094,296.5380482662033,47.31404851742761,0.8624,0.13759999999999997,0.8623999999999999
2050,Tajikistan,high_collection,335.16713007544683,289.04813297706534,46.11899709838147,0.8624,0.13759999999999994,0.8623999999999999
2050,Czechia,high_collection,3737.6647555582426,3693.1865449670995,44.47821059114318,0.9881,0.011900000000000025,0.9881
2050,Ethiopia,high_collection,319.2463233035965,275.3180292170216,43.928294086574866,0.8624,0.13759999999999994,0.8623999999999999
2050,Costa Rica,high_collection,290.8214514508548,250.8044197312172,40.01703171963761,0.8624,0.13759999999999994,0.8624
2050,Viet Nam,high_collection,3206.5915399085297,3168.433100583618,38.1584393249117,0.9881,0.01190000000000006,0.9880999999999999
2050,South Africa,high_collection,222.2158005252392,191.6389063729663,30.5768941522729,0.8624,0.13759999999999994,0.8624
2050,Burundi,high_collection,211.05486141633955,182.01371248545124,29.041148930888316,0.8624,0.13759999999999997,0.8624
2050,Honduras,high_collection,191.72677407430024,165.34516996167653,26.381604112623705,0.8624,0.13759999999999997,0.8624
2050,Nepal,high_collection,173.86529655513579,149.9414317491491,23.92386480598668,0.8624,0.13759999999999997,0.8624
2050,Trinidad and Tobago,high_collection,153.8344685864352,132.66684570894174,21.16762287749347,0.8624,0.13759999999999992,0.8624
2050,Bosnia Herzegovina,high_collection,137.55518458643402,118.6275911873407,18.92759339909332,0.8624,0.13759999999999997,0.8623999999999999
2050,Tunisia,high_collection,122.68029583062578,105.79948712433168,16.880808706294104,0.8624,0.13759999999999997,0.8624
2050,Uruguay,high_collection,120.84026796047443,104.21264708911316,16.627620871361277,0.8624,0.13759999999999994,0.8624
2050,Algeria,high_collection,106.91745449613678,92.20561275746836,14.711841738668415,0.8624,0.13759999999999994,0.8623999999999999
2050,French Polynesia,high_collection,103.8770262523561,89.58354744003191,14.293478812324194,0.8624,0.13759999999999994,0.8624
2050,Guyana,high_collection,94.01824639671915,81.08133569253062,12.936910704188547,0.8624,0.13759999999999992,0.8624000000000002
2050,North Macedonia,high_collection,89.5245643432249,77.20598428959715,12.318580053627741,0.8624,0.13759999999999994,0.8624
2050,C?te d'Ivoire,high_collection,80.36552686599467,69.30723036923379,11.058296496760859,0.8624,0.13759999999999992,0.8623999999999999
2050,Maldives,high_collection,79.65626431217834,68.6955623428226,10.960701969355737,0.8624,0.13759999999999997,0.8624
2050,Montenegro,high_collection,73.18705549617155,63.11651665989836,10.070538836273204,0.8624,0.13759999999999997,0.8624000000000002
2050,Sierra Leone,high_collection,55.81267474904477,48.13285070357621,7.679824045468559,0.8624,0.13759999999999997,0.8624
2050,Angola,high_collection,47.35444505681073,40.83847341699358,6.5159716398171525,0.8624,0.13759999999999992,0.8624
2050,Botswana,high_collection,42.93179799870078,37.02438259407956,5.907415404621225,0.8624,0.13759999999999994,0.8624000000000002
2050,Seychelles,high_collection,37.26677906950004,32.13887026953684,5.127908799963204,0.8624,0.13759999999999994,0.8624000000000002
2050,Comoros,high_collection,32.30987375078346,27.864035122675656,4.4458386281078015,0.8624,0.13759999999999992,0.8623999999999999
2050,Georgia,high_collection,30.004581452042927,25.875951044241823,4.128630407801105,0.8624,0.13759999999999994,0.8624
2050,State of Palestine,high_collection,22.801588439097728,19.664089869877877,3.137498569219846,0.8624,0.13759999999999994,0.8623999999999998
2050,Serbia,high_collection,212.20475287518846,209.6795163159737,2.5252365592147488,0.9881,0.011900000000000029,0.9880999999999999
2050,Grenada,high_collection,13.898825296496968,11.986346935698986,1.9124783607979816,0.8624,0.13759999999999992,0.8624
2050,Eswatini,high_collection,13.229244839967272,11.408900749987776,1.8203440899794963,0.8624,0.13759999999999997,0.8624
2050,Cabo Verde,high_collection,12.395146043290392,10.689573947733635,1.7055720955567568,0.8624,0.13759999999999992,0.8624
2050,Saint Lucia,high_collection,9.26887937260178,7.993481570931776,1.2753978016700047,0.8624,0.13759999999999997,0.8624
2050,United Arab Emirates,high_collection,5.267805745968565,4.542955675323292,0.7248500706452741,0.8624,0.13759999999999992,0.8624000000000002
2050,Samoa,high_collection,3.303257689402482,2.848729431340701,0.4545282580617813,0.8624,0.13759999999999994,0.8624000000000002
2050,Malaysia,high_collection,3.1924767134892855,2.7531919177131594,0.4392847957761253,0.8624,0.13759999999999986,0.8623999999999998
2050,Ukraine,high_collection,2.162657739087279,1.8650760341888697,0.2975817048984094,0.8624,0.1375999999999999,0.8624
2050,Brunei Darussalam,high_collection,1.8455659899059977,1.5916161096949326,0.2539498802110649,0.8624,0.13759999999999978,0.8624
2050,Iran,high_collection,1.1339192814614265,0.9778919883323343,0.156027293129092,0.8624,0.13759999999999975,0.8624
2050,Solomon Isds,high_collection,0.6776631486613708,0.5844166994055662,0.0932464492558043,0.8624,0.13759999999999953,0.8624
2050,Kiribati,high_collection,0.4595793759954418,0.39634125385846897,0.0632381221369725,0.8624,0.13759999999999936,0.8623999999999999
2050,Palau,high_collection,0.413042554167498,0.3562078987140502,0.0568346554534475,0.8624,0.13759999999999944,0.8623999999999997
2050,Andorra,high_collection,0.4071455858967039,0.3511223532773175,0.0560232326193863,0.8624,0.1375999999999996,0.8624000000000002
2050,Ghana,high_collection,0.3950113397866091,0.3406577794319715,0.054353560354637204,0.8624,0.13759999999999947,0.8623999999999996
2050,Sudan,high_collection,0.3878235034044546,0.3344589893360017,0.053364514068452704,0.8624,0.13759999999999936,0.8624000000000002
2050,Zimbabwe,high_collection,0.30627749911184854,0.2641337152340582,0.0421437838777901,0.8624,0.13759999999999917,0.8624
2050,Kuwait,high_collection,0.2635376513190348,0.2272748704975356,0.036262780821499,0.8624,0.1375999999999993,0.8624
2050,Qatar,high_collection,0.2176786447315645,0.1877260632165011,0.029952581515063,0.8624,0.13759999999999875,0.8623999999999994
2050,El Salvador,high_collection,0.2160727591788974,0.186341147515881,0.029731611663016,0.8624,0.1375999999999987,0.8623999999999994
2050,Panama,high_collection,0.2064890061744861,0.1780761189248768,0.0284128872496092,0.8624,0.13759999999999958,0.8623999999999999
2050,Guinea,high_collection,0.19553272036120942,0.1686274180395069,0.0269053023217021,0.8624,0.1375999999999984,0.8623999999999995
2050,Zambia,high_collection,0.1242721293309901,0.1071722843350459,0.017099844995944,0.8624,0.13759999999999808,0.8624000000000003
2050,Greenland,high_collection,0.1206455353011126,0.1040447096436794,0.0166008256574329,0.8624,0.1375999999999984,0.8623999999999991
2050,Bangladesh,high_collection,0.117749685492785,0.1015473287689778,0.0162023567238071,0.8624,0.137599999999999,0.8624000000000002
2050,Jamaica,high_collection,0.1130415874653984,0.09748706503015961,0.0155545224352386,0.8624,0.13759999999999806,0.8624000000000003
2050,Rwanda,high_collection,0.112828703658944,0.0973034740354733,0.0155252296234705,0.8624,0.13759999999999828,0.8624
2050,Fiji,high_collection,0.09715240374241439,0.0837842329874581,0.0133681707549561,0.8624,0.13759999999999875,0.8623999999999993
2050,Congo,high_collection,0.069458075754945,0.0599006445310646,0.0095574312238802,0.8624,0.13759999999999667,0.8624000000000004
2050,Armenia,high_collection,0.061724296169068,0.0532310330162041,0.0084932631528634,0.8624,0.13759999999999423,0.8623999999999976
2050,Kyrgyzstan,high_collection,0.056068046933445796,0.0483530836754036,0.007714963258041948,0.8624,0.13759999999999656,0.8623999999999991
2050,Bahrain,high_collection,0.0549546246493511,0.0473928682976006,0.007561756351750585,0.8624,0.1375999999999977,0.8624000000000038
2050,Aruba,high_collection,0.0439422535841836,0.0378957994909998,0.0060464540931835,0.8624,0.13759999999999628,0.8623999999999968
2050,Bermuda,high_collection,0.0412898120411216,0.0356083339042632,0.005681478136858238,0.8624,0.1375999999999977,0.8623999999999983
2050,Cameroon,high_collection,0.026741238868510375,0.023061644400203446,0.00367959446830693,0.8624,0.13759999999999636,0.8624000000000037
2050,Mozambique,high_collection,0.0159292789207395,0.013737410141245701,0.0021918687794936077,0.8624,0.13759999999999073,0.8623999999999973
2050,Barbados,high_collection,0.010640759979889,0.0091765914066563,0.0014641685732325986,0.8624,0.137599999999988,0.8624000000000025
2050,New Caledonia,high_collection,0.0021683411078799574,0.0018699773714357009,0.0002983637364442567,0.8624,0.13759999999998826,0.8624000000000118
2050,Mauritania,high_collection,0.002037505811948125,0.0017571450122241085,0.0002803607997240854,0.8624,0.1376000000000115,0.8624000000000224
2050,Afghanistan,high_collection,0.0015170603110436943,0.0013083128122440431,0.0002087474987995333,0.8624,0.1375999999999479,0.8623999999999744
2050,Bahamas,high_collection,0.0010895796158810818,0.0009396534607359607,0.0001499261551452638,0.8624,0.13760000000002473,0.8624000000001062
2050,Cayman Isds,high_collection,0.0004372958054405638,0.0003771239026119059,6.0171902828625686e-05,0.8624,0.1376000000000094,0.8623999999999169
2050,Tonga,high_collection,0.00015848505948998077,0.0001366775153041594,2.1807544185821347e-05,0.8624,0.13759999999999994,0.8623999999999999
2050,Australia,high_collection,1910.385162153824,1910.385162153824,0.0,1.0,0.0,1.0
2050,Austria,high_collection,566.7562268940579,566.7562268940579,0.0,1.0,0.0,1.0
2050,Belgium,high_collection,746.6399663390257,746.6399663390257,0.0,1.0,0.0,1.0
2050,Canada,high_collection,20498.882697564713,20498.882697564713,0.0,1.0,0.0,1.0
2050,Cyprus,high_collection,97.69461038022615,97.69461038022615,0.0,1.0,0.0,1.0
2050,Denmark,high_collection,400.5066387575769,400.5066387575769,0.0,1.0,0.0,1.0
2050,Estonia,high_collection,84.5444610988499,84.5444610988499,0.0,1.0,0.0,1.0
2050,Finland,high_collection,1398.2267837968177,1398.2267837968177,0.0,1.0,0.0,1.0
2050,France,high_collection,4091.3993081142994,4091.3993081142994,0.0,1.0,0.0,1.0
2050,Germany,high_collection,4621.720759995958,4621.720759995958,0.0,1.0,0.0,1.0
2050,Greece,high_collection,575.3632299667066,575.3632299667066,0.0,1.0,0.0,1.0
2050,Hungary,high_collection,590.962742048944,590.962742048944,0.0,1.0,0.0,1.0
2050,Iceland,high_collection,23.040125463393732,23.040125463393732,0.0,1.0,0.0,1.0
2050,Ireland,high_collection,392.01903132220735,392.01903132220735,0.0,1.0,0.0,1.0
2050,Israel,high_collection,720.7096162271882,720.7096162271882,0.0,1.0,0.0,1.0
2050,Italy,high_collection,2986.736160585446,2986.736160585446,0.0,1.0,0.0,1.0
2050,Japan,high_collection,3813.222024138166,3813.222024138166,0.0,1.0,0.0,1.0
2050,Korea,high_collection,2454.1548838075905,2454.1548838075905,0.0,1.0,0.0,1.0
2050,Latvia,high_collection,104.75157424855074,104.75157424855074,0.0,1.0,0.0,1.0
2050,Lithuania,high_collection,159.41252315490246,159.41252315490246,0.0,1.0,0.0,1.0
2050,Luxembourg,high_collection,52.802591182454655,52.802591182454655,0.0,1.0,0.0,1.0
