,country,type,recycling_m,scrap_sum,year,Strategy type
408,Bolivia (Plurinational State of),NMC523,Direct,44.095682069852685,2026,Strategy 1
402,Bolivia (Plurinational State of),NMC622,Direct,21.093406929440068,2026,Strategy 1
405,Bolivia (Plurinational State of),NMC811,Direct,12.358560519217338,2026,Strategy 1
342,Bosnia Herzegovina,LFP,Direct,0.34750063669648684,2026,Strategy 1
357,Bosnia Herzegovina,NCA,Direct,16.51449447963716,2026,Strategy 1
345,Bosnia Herzegovina,NMC111,Direct,4.487440973832623,2026,Strategy 1
354,Bosnia Herzegovina,NMC523,Direct,5.494124381876936,2026,Strategy 1
348,Bosnia Herzegovina,NMC622,Direct,2.643043830160541,2026,Strategy 1
351,Bosnia Herzegovina,NMC811,Direct,1.7024881389179,2026,Strategy 1
468,Botswana,LFP,Direct,0.9423396274774084,2026,Strategy 1
483,Botswana,NCA,Direct,43.872030000529186,2026,Strategy 1
471,Botswana,NMC111,Direct,14.303278455812285,2026,Strategy 1
480,Botswana,NMC523,Direct,15.049898499699802,2026,Strategy 1
474,Botswana,NMC622,Direct,6.849235346078267,2026,Strategy 1
477,Botswana,NMC811,Direct,3.643713033639003,2026,Strategy 1
414,Brazil,LFP,Direct,291.0717237792455,2026,Strategy 1
429,Brazil,NCA,Direct,3317.3631219389363,2026,Strategy 1
418,Brazil,NMC111,Hydro,842.6391211975276,2026,Strategy 1
427,Brazil,NMC523,Hydro,1044.4197203687531,2026,Strategy 1
420,Brazil,NMC622,Direct,517.100877945337,2026,Strategy 1
423,Brazil,NMC811,Direct,408.8973455852848,2026,Strategy 1
450,Brunei Darussalam,LFP,Direct,0.05705261830347001,2026,Strategy 1
465,Brunei Darussalam,NCA,Direct,4.013992136548064,2026,Strategy 1
453,Brunei Darussalam,NMC111,Direct,1.2905085967918124,2026,Strategy 1
462,Brunei Darussalam,NMC523,Direct,1.3912997936254021,2026,Strategy 1
456,Brunei Darussalam,NMC622,Direct,0.6416233540240792,2026,Strategy 1
459,Brunei Darussalam,NMC811,Direct,0.4310004764193846,2026,Strategy 1
288,Bulgaria,LFP,Direct,8.200224602404841,2026,Strategy 1
303,Bulgaria,NCA,Direct,20.06102602392712,2026,Strategy 1
291,Bulgaria,NMC111,Direct,11.585875813911427,2026,Strategy 1
300,Bulgaria,NMC523,Direct,12.992703893165158,2026,Strategy 1
294,Bulgaria,NMC622,Direct,6.368793719040508,2026,Strategy 1
297,Bulgaria,NMC811,Direct,3.7402552611129,2026,Strategy 1
252,Burkina Faso,LFP,Direct,1.0948618050451508,2026,Strategy 1
267,Burkina Faso,NCA,Direct,35.788673838472036,2026,Strategy 1
255,Burkina Faso,NMC111,Direct,11.356337252001278,2026,Strategy 1
264,Burkina Faso,NMC523,Direct,12.182686603945198,2026,Strategy 1
258,Burkina Faso,NMC622,Direct,5.672546173978138,2026,Strategy 1
261,Burkina Faso,NMC811,Direct,4.005377424246291,2026,Strategy 1
198,Burundi,LFP,Direct,0.4880686559231921,2026,Strategy 1
213,Burundi,NCA,Direct,12.262069936323648,2026,Strategy 1
201,Burundi,NMC111,Direct,8.951540319664597,2026,Strategy 1
210,Burundi,NMC523,Direct,6.301953955088179,2026,Strategy 1
204,Burundi,NMC622,Direct,1.9803445926237768,2026,Strategy 1
207,Burundi,NMC811,Direct,0.9039641295812963,2026,Strategy 1
540,C?te d'Ivoire,LFP,Direct,0.522016030369111,2026,Strategy 1
555,C?te d'Ivoire,NCA,Direct,19.070230676020977,2026,Strategy 1
543,C?te d'Ivoire,NMC111,Direct,9.41172938904869,2026,Strategy 1
552,C?te d'Ivoire,NMC523,Direct,6.928379250714491,2026,Strategy 1
546,C?te d'Ivoire,NMC622,Direct,2.7582943764498054,2026,Strategy 1
549,C?te d'Ivoire,NMC811,Direct,0.9697794054379991,2026,Strategy 1
630,Cabo Verde,LFP,Direct,0.012666591989035587,2026,Strategy 1
645,Cabo Verde,NCA,Direct,0.4053544278402347,2026,Strategy 1
633,Cabo Verde,NMC111,Direct,0.18295748780996088,2026,Strategy 1
642,Cabo Verde,NMC523,Direct,0.15390736284957654,2026,Strategy 1
636,Cabo Verde,NMC622,Direct,0.06050020759787784,2026,Strategy 1
639,Cabo Verde,NMC811,Direct,0.023148204056219285,2026,Strategy 1
1386,Cambodia,LFP,Direct,1.5171266486755712,2026,Strategy 1
1401,Cambodia,NCA,Direct,46.60890916269536,2026,Strategy 1
1389,Cambodia,NMC111,Direct,15.0343055984315,2026,Strategy 1
1398,Cambodia,NMC523,Direct,15.920036717954346,2026,Strategy 1
1392,Cambodia,NMC622,Direct,7.234167269696106,2026,Strategy 1
1395,Cambodia,NMC811,Direct,3.509310612362237,2026,Strategy 1
558,Cameroon,LFP,Direct,0.0,2026,Strategy 1
573,Cameroon,NCA,Direct,2.9364238551164012,2026,Strategy 1
561,Cameroon,NMC111,Direct,2.353845825286281,2026,Strategy 1
570,Cameroon,NMC523,Direct,1.2351122803258825,2026,Strategy 1
564,Cameroon,NMC622,Direct,0.3520822835938203,2026,Strategy 1
567,Cameroon,NMC811,Direct,0.018085363650539376,2026,Strategy 1
486,Canada,LFP,Direct,230.15467446806755,2026,Strategy 1
501,Canada,NCA,Direct,5875.830117857086,2026,Strategy 1
490,Canada,NMC111,Hydro,1645.7570651181709,2026,Strategy 1
499,Canada,NMC523,Hydro,1917.1835779205048,2026,Strategy 1
492,Canada,NMC622,Direct,917.1096611805276,2026,Strategy 1
495,Canada,NMC811,Direct,632.0510791384751,2026,Strategy 1
666,Cayman Isds,LFP,Direct,0.0,2026,Strategy 1
681,Cayman Isds,NCA,Direct,0.10678567910885466,2026,Strategy 1
669,Cayman Isds,NMC111,Direct,0.027083552851739526,2026,Strategy 1
678,Cayman Isds,NMC523,Direct,0.03358987789833318,2026,Strategy 1
672,Cayman Isds,NMC622,Direct,0.016641207966171353,2026,Strategy 1
675,Cayman Isds,NMC811,Direct,0.013249546011372043,2026,Strategy 1
522,Chile,LFP,Direct,1.2269362710716882,2026,Strategy 1
537,Chile,NCA,Direct,31.108437011067558,2026,Strategy 1
525,Chile,NMC111,Direct,8.605990143589171,2026,Strategy 1
534,Chile,NMC523,Direct,10.120927743106511,2026,Strategy 1
528,Chile,NMC622,Direct,4.860632634767859,2026,Strategy 1
531,Chile,NMC811,Direct,3.3474968140028363,2026,Strategy 1
594,Colombia,LFP,Direct,6.8557206740192065,2026,Strategy 1
609,Colombia,NCA,Direct,360.1555260312811,2026,Strategy 1
597,Colombia,NMC111,Direct,103.66390597651993,2026,Strategy 1
606,Colombia,NMC523,Direct,129.85962361599286,2026,Strategy 1
600,Colombia,NMC622,Direct,60.94371842881007,2026,Strategy 1
603,Colombia,NMC811,Direct,39.62464963032946,2026,Strategy 1
612,Comoros,LFP,Direct,0.003423130770257964,2026,Strategy 1
627,Comoros,NCA,Direct,0.09660782440886648,2026,Strategy 1
615,Comoros,NMC111,Direct,0.02451721028511349,2026,Strategy 1
624,Comoros,NMC523,Direct,0.030320329084641467,2026,Strategy 1
618,Comoros,NMC622,Direct,0.015021397269019196,2026,Strategy 1
621,Comoros,NMC811,Direct,0.0063547993584526065,2026,Strategy 1
576,Congo,LFP,Direct,0.0,2026,Strategy 1
591,Congo,NCA,Direct,13.218327258965775,2026,Strategy 1
579,Congo,NMC111,Direct,4.845605137913653,2026,Strategy 1
588,Congo,NMC523,Direct,4.576880368164012,2026,Strategy 1
582,Congo,NMC622,Direct,2.049802675980602,2026,Strategy 1
585,Congo,NMC811,Direct,1.3080402840828922,2026,Strategy 1
648,Costa Rica,LFP,Direct,2.0113071514058003,2026,Strategy 1
663,Costa Rica,NCA,Direct,76.88531347660792,2026,Strategy 1
651,Costa Rica,NMC111,Direct,28.694438163041426,2026,Strategy 1
660,Costa Rica,NMC523,Direct,27.102757508872493,2026,Strategy 1
654,Costa Rica,NMC622,Direct,11.865523529168394,2026,Strategy 1
657,Costa Rica,NMC811,Direct,6.077211698226871,2026,Strategy 1
1116,Croatia,LFP,Direct,6.821906019567221,2026,Strategy 1
1131,Croatia,NCA,Direct,16.574254524721685,2026,Strategy 1
1119,Croatia,NMC111,Direct,9.570375792787916,2026,Strategy 1
1128,Croatia,NMC523,Direct,10.732762167433204,2026,Strategy 1
1122,Croatia,NMC622,Direct,5.261609633883254,2026,Strategy 1
1125,Croatia,NMC811,Direct,3.092041177782088,2026,Strategy 1
684,Cyprus,LFP,Direct,2.9338025224746445,2026,Strategy 1
699,Cyprus,NCA,Direct,7.119887450635053,2026,Strategy 1
687,Cyprus,NMC111,Direct,4.1172497824435945,2026,Strategy 1
696,Cyprus,NMC523,Direct,4.611542720248131,2026,Strategy 1
690,Cyprus,NMC622,Direct,2.258684577406388,2026,Strategy 1
693,Cyprus,NMC811,Direct,1.326388242240375,2026,Strategy 1
702,Czechia,LFP,Direct,67.751031224065,2026,Strategy 1
717,Czechia,NCA,Direct,165.36749841964942,2026,Strategy 1
705,Czechia,NMC111,Direct,95.49903678598295,2026,Strategy 1
714,Czechia,NMC523,Direct,107.0960880512543,2026,Strategy 1
708,Czechia,NMC622,Direct,52.49860082159003,2026,Strategy 1
711,Czechia,NMC811,Direct,30.837980988595284,2026,Strategy 1
738,Denmark,LFP,Direct,473.0283831043034,2026,Strategy 1
753,Denmark,NCA,Direct,2348.5106361680264,2026,Strategy 1
742,Denmark,NMC111,Hydro,1349.4078099271505,2026,Strategy 1
751,Denmark,NMC523,Hydro,1530.9391591106055,2026,Strategy 1
744,Denmark,NMC622,Direct,751.2651352190518,2026,Strategy 1
747,Denmark,NMC811,Direct,438.3560094771518,2026,Strategy 1
756,Dominican Rep.,LFP,Direct,2.41945806579792,2026,Strategy 1
771,Dominican Rep.,NCA,Direct,76.53799024309693,2026,Strategy 1
759,Dominican Rep.,NMC111,Direct,21.071589699544347,2026,Strategy 1
768,Dominican Rep.,NMC523,Direct,24.779521220870574,2026,Strategy 1
762,Dominican Rep.,NMC622,Direct,11.959573627149757,2026,Strategy 1
765,Dominican Rep.,NMC811,Direct,7.563645853986465,2026,Strategy 1
792,Ecuador,LFP,Direct,1.9353595639120675,2026,Strategy 1
807,Ecuador,NCA,Direct,68.18110668120097,2026,Strategy 1
795,Ecuador,NMC111,Direct,20.83804184665801,2026,Strategy 1
804,Ecuador,NMC523,Direct,23.511739944600528,2026,Strategy 1
798,Ecuador,NMC622,Direct,10.884665043886347,2026,Strategy 1
801,Ecuador,NMC811,Direct,6.426209356778548,2026,Strategy 1
810,Egypt,LFP,Direct,7.230614791539736,2026,Strategy 1
825,Egypt,NCA,Direct,195.2005304326889,2026,Strategy 1
813,Egypt,NMC111,Direct,51.1974256143231,2026,Strategy 1
822,Egypt,NMC523,Direct,62.226716125032425,2026,Strategy 1
816,Egypt,NMC622,Direct,30.458606922832608,2026,Strategy 1
819,Egypt,NMC811,Direct,15.690960191952875,2026,Strategy 1
2412,El Salvador,LFP,Direct,0.0,2026,Strategy 1
2427,El Salvador,NCA,Direct,45.48074222732567,2026,Strategy 1
2415,El Salvador,NMC111,Direct,13.773638215396467,2026,Strategy 1
2424,El Salvador,NMC523,Direct,15.796395421477554,2026,Strategy 1
2418,El Salvador,NMC622,Direct,7.297415534206909,2026,Strategy 1
2421,El Salvador,NMC811,Direct,4.49070078498027,2026,Strategy 1
846,Estonia,LFP,Direct,3.594314058297868,2026,Strategy 1
861,Estonia,NCA,Direct,8.766818419498565,2026,Strategy 1
849,Estonia,NMC111,Direct,5.070388812189235,2026,Strategy 1
858,Estonia,NMC523,Direct,5.6789381257514275,2026,Strategy 1
852,Estonia,NMC622,Direct,2.781227203280685,2026,Strategy 1
855,Estonia,NMC811,Direct,1.6324448926602029,2026,Strategy 1
2898,Eswatini,LFP,Direct,0.030583879518773727,2026,Strategy 1
2913,Eswatini,NCA,Direct,1.181815082011172,2026,Strategy 1
2901,Eswatini,NMC111,Direct,0.43738844808345795,2026,Strategy 1
2910,Eswatini,NMC523,Direct,0.4394133254965975,2026,Strategy 1
2904,Eswatini,NMC622,Direct,0.19034224666297506,2026,Strategy 1
2907,Eswatini,NMC811,Direct,0.11192856601590707,2026,Strategy 1
864,Ethiopia,LFP,Direct,1.3666551457991527,2026,Strategy 1
879,Ethiopia,NCA,Direct,51.74905082615333,2026,Strategy 1
867,Ethiopia,NMC111,Direct,19.416490556686615,2026,Strategy 1
876,Ethiopia,NMC523,Direct,19.752296473791628,2026,Strategy 1
870,Ethiopia,NMC622,Direct,8.607376168194321,2026,Strategy 1
873,Ethiopia,NMC811,Direct,3.877441335102607,2026,Strategy 1
900,Fiji,LFP,Direct,0.0,2026,Strategy 1
915,Fiji,NCA,Direct,21.1530441809541,2026,Strategy 1
903,Fiji,NMC111,Direct,5.909709996598745,2026,Strategy 1
912,Fiji,NMC523,Direct,6.9424663378853095,2026,Strategy 1
906,Fiji,NMC622,Direct,3.3117647097860856,2026,Strategy 1
909,Fiji,NMC811,Direct,2.2073289531156943,2026,Strategy 1
882,Finland,LFP,Direct,140.55961868801916,2026,Strategy 1
897,Finland,NCA,Direct,1090.7304199122264,2026,Strategy 1
885,Finland,NMC111,Direct,651.8459543563121,2026,Strategy 1
895,Finland,NMC523,Hydro,723.3126018362683,2026,Strategy 1
888,Finland,NMC622,Direct,347.6906881195224,2026,Strategy 1
891,Finland,NMC811,Direct,189.2735284606572,2026,Strategy 1
918,France,LFP,Direct,3521.048046143205,2026,Strategy 1
933,France,NCA,Direct,14269.660944208146,2026,Strategy 1
922,France,NMC111,Hydro,8335.771929589935,2026,Strategy 1
931,France,NMC523,Hydro,9436.425555434716,2026,Strategy 1
925,France,NMC622,Hydro,4566.384666679243,2026,Strategy 1
927,France,NMC811,Direct,2592.7779632551096,2026,Strategy 1
2214,French Polynesia,LFP,Direct,0.6408952138938616,2026,Strategy 1
2229,French Polynesia,NCA,Direct,21.461059694138655,2026,Strategy 1
2217,French Polynesia,NMC111,Direct,7.246198509367731,2026,Strategy 1
2226,French Polynesia,NMC523,Direct,7.445735545425721,2026,Strategy 1
2220,French Polynesia,NMC622,Direct,3.3244730594597742,2026,Strategy 1
2223,French Polynesia,NMC811,Direct,1.9431818798342024,2026,Strategy 1
954,Georgia,LFP,Direct,0.15125481572898292,2026,Strategy 1
969,Georgia,NCA,Direct,7.728353230181574,2026,Strategy 1
957,Georgia,NMC111,Direct,2.3367461049395093,2026,Strategy 1
966,Georgia,NMC523,Direct,2.7702228794931174,2026,Strategy 1
960,Georgia,NMC622,Direct,1.2646835330668518,2026,Strategy 1
963,Georgia,NMC811,Direct,0.7521710067020827,2026,Strategy 1
720,Germany,LFP,Direct,6787.041142453939,2026,Strategy 1
735,Germany,NCA,Direct,28874.04487646437,2026,Strategy 1
724,Germany,NMC111,Hydro,16783.841468075156,2026,Strategy 1
733,Germany,NMC523,Hydro,18819.663095032567,2026,Strategy 1
727,Germany,NMC622,Hydro,9174.455037091795,2026,Strategy 1
729,Germany,NMC811,Direct,5328.570178130049,2026,Strategy 1
972,Ghana,LFP,Direct,0.0,2026,Strategy 1
987,Ghana,NCA,Direct,69.15384950464953,2026,Strategy 1
975,Ghana,NMC111,Direct,29.010644452949823,2026,Strategy 1
984,Ghana,NMC523,Direct,26.652726625746883,2026,Strategy 1
978,Ghana,NMC622,Direct,10.996844564035904,2026,Strategy 1
981,Ghana,NMC811,Direct,1.817583565577949,2026,Strategy 1
1008,Greece,LFP,Direct,481.36059133949965,2026,Strategy 1
1023,Greece,NCA,Direct,869.0481652019104,2026,Strategy 1
1011,Greece,NMC111,Direct,495.06410547288766,2026,Strategy 1
1021,Greece,NMC523,Hydro,556.1200043393545,2026,Strategy 1
1014,Greece,NMC622,Direct,274.92284474033573,2026,Strategy 1
1017,Greece,NMC811,Direct,169.59741828952002,2026,Strategy 1
1044,Greenland,LFP,Direct,0.0,2026,Strategy 1
1059,Greenland,NCA,Direct,0.14821542543311556,2026,Strategy 1
1047,Greenland,NMC111,Direct,0.09988291671550498,2026,Strategy 1
1056,Greenland,NMC523,Direct,0.051291979369692965,2026,Strategy 1
1050,Greenland,NMC622,Direct,0.015695299278212147,2026,Strategy 1
1053,Greenland,NMC811,Direct,0.004368886091818689,2026,Strategy 1
1026,Grenada,LFP,Direct,0.0791139716979597,2026,Strategy 1
1041,Grenada,NCA,Direct,2.172170354388915,2026,Strategy 1
1029,Grenada,NMC111,Direct,0.5830954868435375,2026,Strategy 1
1038,Grenada,NMC523,Direct,0.7008219445188818,2026,Strategy 1
1032,Grenada,NMC622,Direct,0.3400315143935288,2026,Strategy 1
1035,Grenada,NMC811,Direct,0.2090620772742523,2026,Strategy 1
1062,Guatemala,LFP,Direct,5.053391957078143,2026,Strategy 1
1077,Guatemala,NCA,Direct,160.68820585826478,2026,Strategy 1
1065,Guatemala,NMC111,Direct,55.3575514241164,2026,Strategy 1
1074,Guatemala,NMC523,Direct,56.031885264876,2026,Strategy 1
1068,Guatemala,NMC622,Direct,25.170546209309634,2026,Strategy 1
1071,Guatemala,NMC811,Direct,14.780656873777025,2026,Strategy 1
990,Guinea,LFP,Direct,0.008297000224565688,2026,Strategy 1
1005,Guinea,NCA,Direct,0.9772236034806978,2026,Strategy 1
993,Guinea,NMC111,Direct,0.3096078773122666,2026,Strategy 1
1002,Guinea,NMC523,Direct,0.032993193697382836,2026,Strategy 1
996,Guinea,NMC622,Direct,0.016262341356286857,2026,Strategy 1
999,Guinea,NMC811,Direct,0.012630316189884036,2026,Strategy 1
1080,Guyana,LFP,Direct,1.1583014930351108,2026,Strategy 1
1095,Guyana,NCA,Direct,19.989797521538517,2026,Strategy 1
1083,Guyana,NMC111,Direct,5.0699189395713296,2026,Strategy 1
1092,Guyana,NMC523,Direct,6.28787365061533,2026,Strategy 1
1086,Guyana,NMC622,Direct,3.1151590792870296,2026,Strategy 1
1089,Guyana,NMC811,Direct,2.2008123849446206,2026,Strategy 1
1098,Honduras,LFP,Direct,0.7252403765431946,2026,Strategy 1
1113,Honduras,NCA,Direct,29.380467178658343,2026,Strategy 1
1101,Honduras,NMC111,Direct,11.72525194684713,2026,Strategy 1
1110,Honduras,NMC523,Direct,10.69779797348154,2026,Strategy 1
1104,Honduras,NMC622,Direct,4.490286338327317,2026,Strategy 1
1107,Honduras,NMC811,Direct,1.489180912891254,2026,Strategy 1
1134,Hungary,LFP,Direct,20.366654033294424,2026,Strategy 1
1149,Hungary,NCA,Direct,47.720174896131574,2026,Strategy 1
1137,Hungary,NMC111,Direct,27.565942106971306,2026,Strategy 1
1146,Hungary,NMC523,Direct,30.88199689833829,2026,Strategy 1
1140,Hungary,NMC622,Direct,15.135585385217992,2026,Strategy 1
1143,Hungary,NMC811,Direct,8.919183319300616,2026,Strategy 1
1224,Iceland,LFP,Direct,2.4126373426102683,2026,Strategy 1
1239,Iceland,NCA,Direct,334.5631795020298,2026,Strategy 1
1227,Iceland,NMC111,Direct,102.58054418895162,2026,Strategy 1
1236,Iceland,NMC523,Direct,112.89567761698513,2026,Strategy 1
1230,Iceland,NMC622,Direct,52.22096686164765,2026,Strategy 1
1233,Iceland,NMC811,Direct,34.76043814386778,2026,Strategy 1
1170,India,LFP,Direct,45.06683705058948,2026,Strategy 1
1185,India,NCA,Direct,877.6761646535108,2026,Strategy 1
1173,India,NMC111,Direct,232.88198978415315,2026,Strategy 1
1182,India,NMC523,Direct,281.9263795911106,2026,Strategy 1
1176,India,NMC622,Direct,137.33958354452065,2026,Strategy 1
1179,India,NMC811,Direct,104.63872766450474,2026,Strategy 1
1152,Indonesia,LFP,Direct,94.49560581503825,2026,Strategy 1
1167,Indonesia,NCA,Direct,4516.185545542436,2026,Strategy 1
1156,Indonesia,NMC111,Hydro,1371.843386292831,2026,Strategy 1
1165,Indonesia,NMC523,Hydro,1512.8027867003018,2026,Strategy 1
1158,Indonesia,NMC622,Direct,702.3051947856512,2026,Strategy 1
1161,Indonesia,NMC811,Direct,435.66931330666665,2026,Strategy 1
1206,Iran,LFP,Direct,0.0,2026,Strategy 1
1221,Iran,NCA,Direct,122.95218370679319,2026,Strategy 1
1209,Iran,NMC111,Direct,90.8857243917701,2026,Strategy 1
1218,Iran,NMC523,Direct,46.65765847051876,2026,Strategy 1
1212,Iran,NMC622,Direct,12.178589026230838,2026,Strategy 1
1215,Iran,NMC811,Direct,0.6613456942775132,2026,Strategy 1
1188,Ireland,LFP,Direct,47.905158409284496,2026,Strategy 1
1203,Ireland,NCA,Direct,118.75619955235665,2026,Strategy 1
1191,Ireland,NMC111,Direct,68.71690483636036,2026,Strategy 1
1200,Ireland,NMC523,Direct,76.95688822248619,2026,Strategy 1
1194,Ireland,NMC622,Direct,37.6781062374561,2026,Strategy 1
1197,Ireland,NMC811,Direct,22.080566789016782,2026,Strategy 1
1242,Israel,LFP,Direct,96.39122278221441,2026,Strategy 1
1257,Israel,NCA,Direct,1619.5604423786376,2026,Strategy 1
1245,Israel,NMC111,Direct,424.8790548965967,2026,Strategy 1
1255,Israel,NMC523,Hydro,515.3457056820617,2026,Strategy 1
1248,Israel,NMC622,Direct,252.34005626085911,2026,Strategy 1
1251,Israel,NMC811,Direct,191.97751408240083,2026,Strategy 1
1260,Italy,LFP,Direct,4106.1612196034,2026,Strategy 1
1275,Italy,NCA,Direct,9514.743555748579,2026,Strategy 1
1264,Italy,NMC111,Hydro,5453.7605249673825,2026,Strategy 1
1273,Italy,NMC523,Hydro,6125.936849778685,2026,Strategy 1
1266,Italy,NMC622,Direct,3016.101960388908,2026,Strategy 1
1269,Italy,NMC811,Direct,1819.8663252472165,2026,Strategy 1
1278,Jamaica,LFP,Direct,0.0,2026,Strategy 1
1293,Jamaica,NCA,Direct,23.912772422674827,2026,Strategy 1
1281,Jamaica,NMC111,Direct,7.281839386747702,2026,Strategy 1
1290,Jamaica,NMC523,Direct,8.264949743907481,2026,Strategy 1
1284,Jamaica,NMC622,Direct,3.872970381423453,2026,Strategy 1
1287,Jamaica,NMC811,Direct,1.1262095259501437,2026,Strategy 1
1314,Japan,LFP,Direct,58.59432365894518,2026,Strategy 1
1329,Japan,NCA,Direct,2744.4168183674483,2026,Strategy 1
1318,Japan,NMC111,Hydro,926.662170411704,2026,Strategy 1
1327,Japan,NMC523,Hydro,1033.8033796669265,2026,Strategy 1
1320,Japan,NMC622,Direct,455.8549224753258,2026,Strategy 1
1323,Japan,NMC811,Direct,262.0523475311261,2026,Strategy 1
1296,Jordan,LFP,Direct,2.5797313416151217,2026,Strategy 1
1311,Jordan,NCA,Direct,84.35103360846855,2026,Strategy 1
1299,Jordan,NMC111,Direct,35.11282752253421,2026,Strategy 1
1308,Jordan,NMC523,Direct,31.5196916446008,2026,Strategy 1
1302,Jordan,NMC622,Direct,13.010338120841654,2026,Strategy 1
1305,Jordan,NMC811,Direct,5.247795836247668,2026,Strategy 1
1332,Kazakhstan,LFP,Direct,4.860423531946625,2026,Strategy 1
1347,Kazakhstan,NCA,Direct,219.87533438066652,2026,Strategy 1
1335,Kazakhstan,NMC111,Direct,88.76874802796965,2026,Strategy 1
1344,Kazakhstan,NMC523,Direct,87.49184495782505,2026,Strategy 1
1338,Kazakhstan,NMC622,Direct,37.53255369881886,2026,Strategy 1
1341,Kazakhstan,NMC811,Direct,16.777905827552402,2026,Strategy 1
1350,Kenya,LFP,Direct,10.252257608647447,2026,Strategy 1
1365,Kenya,NCA,Direct,245.27126582104145,2026,Strategy 1
1353,Kenya,NMC111,Direct,64.56408369638561,2026,Strategy 1
1362,Kenya,NMC523,Direct,78.30738166678792,2026,Strategy 1
1356,Kenya,NMC622,Direct,38.274350607999565,2026,Strategy 1
1359,Kenya,NMC811,Direct,25.29222416622097,2026,Strategy 1
1404,Kiribati,LFP,Direct,0.005618465413691182,2026,Strategy 1
