year,policy_scenario,target_region,target_share_of_max,scope,technology,recovered_lithium_t,technology_share_pct
2050,strict_policy,European Union,0.99,target_region,Pyro,0.0,0.0
2050,strict_policy,European Union,1.0,global,Direct,784796.1310230037,46.15677290802686
2050,strict_policy,European Union,1.0,global,Hydro,915487.6660847536,53.843227091973134
2050,strict_policy,European Union,1.0,global,Pyro,0.0,0.0
2050,strict_policy,European Union,1.0,target_region,Direct,784796.1310230037,99.99049998574591
2050,strict_policy,European Union,1.0,target_region,Hydro,74.5628277919304,0.009500014254081047
2050,strict_policy,European Union,1.0,target_region,Pyro,0.0,0.0
2050,critical_route_policy,United States,0.0,global,Direct,0.0,0.0
2050,critical_route_policy,United States,0.0,global,Hydro,1684102.4335815099,100.00000000000003
2050,critical_route_policy,United States,0.0,global,Pyro,0.0,0.0
2050,critical_route_policy,United States,0.0,target_region,Direct,0.0,0.0
2050,critical_route_policy,United States,0.0,target_region,Hydro,149910.19382239174,100.0
2050,critical_route_policy,United States,0.0,target_region,Pyro,0.0,0.0
2050,critical_route_policy,United States,0.75,global,Direct,0.0,0.0
2050,critical_route_policy,United States,0.75,global,Hydro,1684102.4335815099,100.0
2050,critical_route_policy,United States,0.75,global,Pyro,0.0,0.0
2050,critical_route_policy,United States,0.75,target_region,Direct,0.0,0.0
2050,critical_route_policy,United States,0.75,target_region,Hydro,149910.19382239174,100.0
2050,critical_route_policy,United States,0.75,target_region,Pyro,0.0,0.0
2050,critical_route_policy,United States,0.9,global,Direct,0.0,0.0
2050,critical_route_policy,United States,0.9,global,Hydro,1684102.4335815099,100.0
2050,critical_route_policy,United States,0.9,global,Pyro,0.0,0.0
2050,critical_route_policy,United States,0.9,target_region,Direct,0.0,0.0
2050,critical_route_policy,United States,0.9,target_region,Hydro,149910.19382239174,100.0
2050,critical_route_policy,United States,0.9,target_region,Pyro,0.0,0.0
2050,critical_route_policy,United States,0.95,global,Direct,0.0,0.0
2050,critical_route_policy,United States,0.95,global,Hydro,1684102.4335815099,100.0
2050,critical_route_policy,United States,0.95,global,Pyro,0.0,0.0
2050,critical_route_policy,United States,0.95,target_region,Direct,0.0,0.0
2050,critical_route_policy,United States,0.95,target_region,Hydro,149910.19382239174,100.0
2050,critical_route_policy,United States,0.95,target_region,Pyro,0.0,0.0
2050,critical_route_policy,United States,0.99,global,Direct,78821.74244648273,4.6758290792291
2050,critical_route_policy,United States,0.99,global,Hydro,1606905.881700934,95.3241709207709
2050,critical_route_policy,United States,0.99,global,Pyro,0.0,0.0
2050,critical_route_policy,United States,0.99,target_region,Direct,78821.74244648273,52.015404035606416
2050,critical_route_policy,United States,0.99,target_region,Hydro,72713.64194181582,47.98459596439359
2050,critical_route_policy,United States,0.99,target_region,Pyro,0.0,0.0
2050,critical_route_policy,United States,1.0,global,Direct,153058.77419226596,9.071448964847386
2050,critical_route_policy,United States,1.0,global,Hydro,1534199.5104035174,90.92855103515262
2050,critical_route_policy,United States,1.0,global,Pyro,0.0,0.0
2050,critical_route_policy,United States,1.0,target_region,Direct,153058.77419226596,99.99524999525073
2050,critical_route_policy,United States,1.0,target_region,Hydro,7.270644399279263,0.0047500047492817065
2050,critical_route_policy,United States,1.0,target_region,Pyro,0.0,0.0
2050,critical_route_policy,European Union,0.0,global,Direct,0.0,0.0
2050,critical_route_policy,European Union,0.0,global,Hydro,1684102.4335815099,100.00000000000003
2050,critical_route_policy,European Union,0.0,global,Pyro,0.0,0.0
2050,critical_route_policy,European Union,0.0,target_region,Direct,0.0,0.0
2050,critical_route_policy,European Union,0.0,target_region,Hydro,21207.896278079785,100.00000000000003
2050,critical_route_policy,European Union,0.0,target_region,Pyro,0.0,0.0
2050,critical_route_policy,European Union,0.75,global,Direct,0.0,0.0
2050,critical_route_policy,European Union,0.75,global,Hydro,1684102.4335815099,100.00000000000003
2050,critical_route_policy,European Union,0.75,global,Pyro,0.0,0.0
2050,critical_route_policy,European Union,0.75,target_region,Direct,0.0,0.0
2050,critical_route_policy,European Union,0.75,target_region,Hydro,588653.0203880966,100.0
2050,critical_route_policy,European Union,0.75,target_region,Pyro,0.0,0.0
2050,critical_route_policy,European Union,0.9,global,Direct,0.0,0.0
2050,critical_route_policy,European Union,0.9,global,Hydro,1684102.4335815099,100.00000000000003
2050,critical_route_policy,European Union,0.9,global,Pyro,0.0,0.0
2050,critical_route_policy,European Union,0.9,target_region,Direct,0.0,0.0
2050,critical_route_policy,European Union,0.9,target_region,Hydro,706383.6244657158,100.0
2050,critical_route_policy,European Union,0.9,target_region,Pyro,0.0,0.0
2050,critical_route_policy,European Union,0.95,global,Direct,0.0,0.0
2050,critical_route_policy,European Union,0.95,global,Hydro,1684102.4335815099,100.00000000000003
2050,critical_route_policy,European Union,0.95,global,Pyro,0.0,0.0
2050,critical_route_policy,European Union,0.95,target_region,Direct,0.0,0.0
2050,critical_route_policy,European Union,0.95,target_region,Hydro,745627.1591582554,100.0
2050,critical_route_policy,European Union,0.95,target_region,Pyro,0.0,0.0
2050,critical_route_policy,European Union,0.99,global,Direct,404133.8445053056,23.878838654006582
2050,critical_route_policy,European Union,0.99,global,Hydro,1288301.2456639425,76.12116134599341
2050,critical_route_policy,European Union,0.99,global,Pyro,0.0,0.0
2050,critical_route_policy,European Union,0.99,target_region,Direct,404133.8445053056,52.01060604620008
2050,critical_route_policy,European Union,0.99,target_region,Hydro,372888.14240698086,47.98939395379993
2050,critical_route_policy,European Union,0.99,target_region,Pyro,0.0,0.0
2050,critical_route_policy,European Union,1.0,global,Direct,784796.1310229792,46.15677290802543
2050,critical_route_policy,European Union,1.0,global,Hydro,915487.6660847776,53.843227091974576
2050,critical_route_policy,European Union,1.0,global,Pyro,0.0,0.0
2050,critical_route_policy,European Union,1.0,target_region,Direct,784796.1310229792,99.99049998574286
2050,critical_route_policy,European Union,1.0,target_region,Hydro,74.56282781599649,0.009500014257147301
2050,critical_route_policy,European Union,1.0,target_region,Pyro,0.0,0.0
