,source_point,dest_point,quantity,distcap,CO2,year,Strategy type,collection_scenario,recovery_efficiency_scenario
144,COM,THA,311.3884571479009,6919.27,36627.873768125864,2045,Strategy 3,high_collection,baseline
145,IDN,THA,164729.9307238105,2316.466,6487051.822969061,2045,Strategy 3,high_collection,baseline
146,KHM,THA,43186.80794783271,535.9692,393495.5814080102,2045,Strategy 3,high_collection,baseline
147,LKA,THA,358421.6339739513,2381.501,14510885.155420184,2045,Strategy 3,high_collection,baseline
148,LSO,THA,10756.24679356979,9178.095,1678271.5335520916,2045,Strategy 3,high_collection,baseline
149,MDG,THA,26323.728260405605,6850.169,3065473.7839955254,2045,Strategy 3,high_collection,baseline
150,MDV,THA,1898.005409099813,3152.969,101733.9876843085,2045,Strategy 3,high_collection,baseline
151,MMR,THA,326110.80184588267,575.9035,3192741.9869044553,2045,Strategy 3,high_collection,baseline
152,MOZ,THA,0.789185359035286,8573.696,115.02600105232972,2045,Strategy 3,high_collection,baseline
153,MUS,THA,12164.605591638612,6031.729,1247351.2734510293,2045,Strategy 3,high_collection,baseline
154,MWI,THA,25653.49626220285,7967.801,3474833.203915095,2045,Strategy 3,high_collection,baseline
155,MYS,THA,122.76966900859078,1187.123,2477.6258623022504,2045,Strategy 3,high_collection,baseline
156,NAM,THA,21523.39337578653,9940.421,3637177.0555667984,2045,Strategy 3,high_collection,baseline
157,SWZ,THA,263.12262337134155,8723.244,39019.80837500136,2045,Strategy 3,high_collection,baseline
158,SYC,THA,1945.3986281142625,5377.11,177830.58109273118,2045,Strategy 3,high_collection,baseline
159,THA,THA,193136.88483597105,269.427,884616.9550019201,2045,Strategy 3,high_collection,baseline
160,URY,THA,3204.5129258775896,16710.97,910358.8292721946,2045,Strategy 3,high_collection,baseline
161,ZAF,THA,4342.6948632679205,8970.98,662289.8889961473,2045,Strategy 3,high_collection,baseline
162,ZWE,THA,26.106183490981746,8393.07,3724.887433035121,2045,Strategy 3,high_collection,baseline
163,VNM,VNM,121602.7934808336,216.4326,447419.74892543774,2045,Strategy 3,high_collection,baseline
0,BRA,CHN,568243.6022166666,16948.04,163720460.10190663,2050,Strategy 2,high_collection,baseline
1,CHN,CHN,18934734.10367351,1163.707,374586204.5329211,2050,Strategy 2,high_collection,baseline
2,IND,CHN,31427061.734604444,3785.013,2022181232.6937664,2050,Strategy 2,high_collection,baseline
3,ROM,CHN,395606.81142252334,7068.477,47537740.008918546,2050,Strategy 2,high_collection,baseline
4,YUG,CHN,14352.628951205166,7419.217,1810249.5680610503,2050,Strategy 2,high_collection,baseline
5,IND,IND,15336476.172306236,681.9816,177806307.49197182,2050,Strategy 2,high_collection,baseline
6,JPN,JPN,261010.4702487817,231.188,1025822.3061298808,2050,Strategy 2,high_collection,baseline
7,AUS,KOR,130768.35266470698,8418.786,18715483.203163862,2050,Strategy 2,high_collection,baseline
8,BEL,KOR,48137.79819259898,8722.114,7137677.180262319,2050,Strategy 2,high_collection,baseline
9,CAN,KOR,1403175.3700929824,10528.16,251138531.6747683,2050,Strategy 2,high_collection,baseline
10,CHE,KOR,35070.96988135103,8878.165,5293219.574383304,2050,Strategy 2,high_collection,baseline
11,CZE,KOR,238124.22770767732,8262.063,33445755.309501987,2050,Strategy 2,high_collection,baseline
12,DEU,KOR,297977.1738769626,8139.991,41234035.73058649,2050,Strategy 2,high_collection,baseline
13,ESP,KOR,167539.59702030307,10012.64,28517732.402059246,2050,Strategy 2,high_collection,baseline
14,FIN,KOR,90148.18117351356,7070.555,10835760.443333967,2050,Strategy 2,high_collection,baseline
15,FRA,KOR,263787.2025588353,8981.467,40276332.931676425,2050,Strategy 2,high_collection,baseline
16,GBR,KOR,281317.5411254553,8875.39,42445649.15260073,2050,Strategy 2,high_collection,baseline
17,HUN,KOR,38102.12745445452,8182.963,5300401.086078455,2050,Strategy 2,high_collection,baseline
18,ITA,KOR,192569.09975238587,8982.659,29406303.469215337,2050,Strategy 2,high_collection,baseline
19,KOR,KOR,167986.02522527333,118.6343,338791.376710505,2050,Strategy 2,high_collection,baseline
20,NLD,KOR,73452.42901524386,8573.183,10705258.967617324,2050,Strategy 2,high_collection,baseline
21,NOR,KOR,24177.888545446054,7730.767,3177531.58924581,2050,Strategy 2,high_collection,baseline
22,POL,KOR,141941.6146583191,7753.967,18710380.131784484,2050,Strategy 2,high_collection,baseline
23,SVK,KOR,21178.41262942357,8246.657,2969068.7809085124,2050,Strategy 2,high_collection,baseline
24,SWE,KOR,48237.784468119775,7445.181,6105363.618870388,2050,Strategy 2,high_collection,baseline
25,TUR,KOR,844519.775970829,7759.101,111396142.0503356,2050,Strategy 2,high_collection,baseline
26,USA,KOR,11515432.659504289,11185.97,2189791832.525998,2050,Strategy 2,high_collection,baseline
27,BRA,RUS,1066515.205718929,11192.67,202931596.70909944,2050,Strategy 2,high_collection,baseline
28,RUS,RUS,407185.2733789017,1554.244,10758709.556637801,2050,Strategy 2,high_collection,baseline
29,IND,THA,1002196.3776148914,2919.706,49744019.20730789,2050,Strategy 2,high_collection,baseline
30,THA,THA,404513.66771835554,269.427,1852777.3671900078,2050,Strategy 2,high_collection,baseline
31,VNM,THA,66990.4337645836,990.7018,1128248.236327014,2050,Strategy 2,high_collection,baseline
32,VNM,VNM,149867.84533198277,216.4326,551416.8861671813,2050,Strategy 2,high_collection,baseline
0,ABW,CHN,2.492194245596556,14155.35,599.7239908448887,2050,Strategy 3,high_collection,baseline
1,AFG,CHN,0.0892774712390345,4180.438,6.344721866296638,2050,Strategy 3,high_collection,baseline
2,AGO,CHN,2795.3194477768984,11769.51,559292.1832946797,2050,Strategy 3,high_collection,baseline
3,ALB,CHN,49810.83428712223,7686.079,6508450.125574412,2050,Strategy 3,high_collection,baseline
4,ARE,CHN,301.7999345605884,5966.427,30611.34372872897,2050,Strategy 3,high_collection,baseline
5,ARM,CHN,3.5800351624893185,5947.15,361.947103982172,2050,Strategy 3,high_collection,baseline
6,AZE,CHN,72723.590840817,5520.214,6824646.332925747,2050,Strategy 3,high_collection,baseline
7,BDI,CHN,12458.74583532832,10011.62,2120447.8926581256,2050,Strategy 3,high_collection,baseline
8,BEN,CHN,452438.69749762,11516.91,88581827.91315436,2050,Strategy 3,high_collection,baseline
9,BFA,CHN,160302.00790142728,11404.37,31078437.967463605,2050,Strategy 3,high_collection,baseline
10,BGD,CHN,6.942310982476501,3036.238,358.33464301781225,2050,Strategy 3,high_collection,baseline
11,BGR,CHN,108753.07793197254,7364.447,13615406.734786984,2050,Strategy 3,high_collection,baseline
12,BHR,CHN,3.0704416563699155,6184.87,322.8348022829542,2050,Strategy 3,high_collection,baseline
13,BHS,CHN,0.0643172498489922,12659.7,13.842030494525872,2050,Strategy 3,high_collection,baseline
14,BIH,CHN,8120.217590102134,7615.699,1051299.260672295,2050,Strategy 3,high_collection,baseline
15,BMU,CHN,2.2917457947517565,11995.19,467.32874607572154,2050,Strategy 3,high_collection,baseline
16,BOL,CHN,55106.33674825531,17709.48,16590377.66478037,2050,Strategy 3,high_collection,baseline
17,BRA,CHN,1634758.8079355955,16948.04,471001280.3431615,2050,Strategy 3,high_collection,baseline
18,BRB,CHN,0.628068432004371,14118.99,150.7507624833517,2050,Strategy 3,high_collection,baseline
19,BRN,CHN,108.9293437304117,3896.4,7215.349013489995,2050,Strategy 3,high_collection,baseline
20,BWA,CHN,2534.250225906101,11792.98,508068.15789480426,2050,Strategy 3,high_collection,baseline
21,CHL,CHN,128175.7014033128,19079.88,41574809.028747685,2050,Strategy 3,high_collection,baseline
22,CHN,CHN,18934734.10367351,1163.707,374586204.5329211,2050,Strategy 3,high_collection,baseline
23,CIV,CHN,4743.911123046262,12121.88,977587.0631919444,2050,Strategy 3,high_collection,baseline
24,CMR,CHN,1.4748116032663487,11002.26,275.8464320726047,2050,Strategy 3,high_collection,baseline
25,COG,CHN,3.979713238778831,11274.53,762.7797371341546,2050,Strategy 3,high_collection,baseline
26,COL,CHN,58131.71809429997,14937.48,14761803.398787146,2050,Strategy 3,high_collection,baseline
27,COM,CHN,1907.3348911487808,9456.55,306625.73200318107,2050,Strategy 3,high_collection,baseline
28,CRI,CHN,17167.47458675198,14090.98,4112411.1978913173,2050,Strategy 3,high_collection,baseline
29,CYM,CHN,0.0258146954440603,13188.35,5.787705057214437,2050,Strategy 3,high_collection,baseline
30,CYP,CHN,6298.806792324112,7076.428,757741.8967804732,2050,Strategy 3,high_collection,baseline
31,DOM,CHN,71805.10520029302,13500.16,16479466.953353394,2050,Strategy 3,high_collection,baseline
32,DZA,CHN,6310.290083836397,9117.676,978098.0676573628,2050,Strategy 3,high_collection,baseline
33,ECU,CHN,62328.43252914695,15364.41,16279873.064597562,2050,Strategy 3,high_collection,baseline
34,EGY,CHN,1880898.832268489,7551.418,241458706.06891125,2050,Strategy 3,high_collection,baseline
35,EST,CHN,5450.964406401257,6372.091,590478.7010009466,2050,Strategy 3,high_collection,baseline
36,ETH,CHN,18845.56369847596,8315.988,2664231.1866859486,2050,Strategy 3,high_collection,baseline
37,FJI,CHN,5.670418751833079,9104.002,877.5995621779397,2050,Strategy 3,high_collection,baseline
38,GEO,CHN,1771.2342384434166,5852.917,176237.078747848,2050,Strategy 3,high_collection,baseline
39,GHA,CHN,22.518423077481096,11831.63,4529.3040506157,2050,Strategy 3,high_collection,baseline
40,GIN,CHN,11.558547138532951,12651.77,2486.01335882491,2050,Strategy 3,high_collection,baseline
41,GRD,CHN,820.4819086262232,14245.04,198692.55933016725,2050,Strategy 3,high_collection,baseline
42,GRL,CHN,7.11848447364039,8400.893,1016.6276485486421,2050,Strategy 3,high_collection,baseline
43,GTM,CHN,108714.31958210116,13351.5,24675487.044307206,2050,Strategy 3,high_collection,baseline
44,GUY,CHN,5550.138219315796,14808.48,1397214.883905551,2050,Strategy 3,high_collection,baseline
45,HND,CHN,11317.953598867636,13543.21,2605784.1801152425,2050,Strategy 3,high_collection,baseline
46,HRV,CHN,70150.86405809507,7648.763,9121644.668234987,2050,Strategy 3,high_collection,baseline
47,IND,CHN,32429258.112219337,3785.013,2086667780.0967963,2050,Strategy 3,high_collection,baseline
48,IRN,CHN,62.82088646084616,5609.038,5990.200568993718,2050,Strategy 3,high_collection,baseline
49,ISR,CHN,49333.26392066735,7146.982,5993927.137118403,2050,Strategy 3,high_collection,baseline
50,JAM,CHN,6.515682891274718,13446.64,1489.4387172832146,2050,Strategy 3,high_collection,baseline
51,JOR,CHN,95380.5116535492,7061.988,11450792.48843082,2050,Strategy 3,high_collection,baseline
52,KAZ,CHN,27148.81865251977,3655.658,1687195.5336597632,2050,Strategy 3,high_collection,baseline
53,KEN,CHN,1575375.530548131,9223.831,247026960.14029208,2050,Strategy 3,high_collection,baseline
54,KGZ,CHN,3.1207776170111177,3471.802,184.19027352900537,2050,Strategy 3,high_collection,baseline
55,KIR,CHN,27.12978386407601,7138.044,3292.111045848498,2050,Strategy 3,high_collection,baseline
56,KWT,CHN,14.62303776043318,6225.544,1547.6182048510498,2050,Strategy 3,high_collection,baseline
57,LAO,CHN,179032.0942525154,2778.652,8456954.074901989,2050,Strategy 3,high_collection,baseline
58,LBN,CHN,94020.9750838443,6983.571,11162236.63478338,2050,Strategy 3,high_collection,baseline
59,LCA,CHN,547.1558689669282,14025.15,130457.03330590573,2050,Strategy 3,high_collection,baseline
60,LTU,CHN,10278.053983892843,6567.348,1147492.4736751819,2050,Strategy 3,high_collection,baseline
61,LVA,CHN,6753.814927434405,6523.571,749002.8503996292,2050,Strategy 3,high_collection,baseline
62,MDA,CHN,27774.95224495492,6742.606,3183684.5141612906,2050,Strategy 3,high_collection,baseline
63,MEX,CHN,855920.3128216824,12467.17,181405368.78881863,2050,Strategy 3,high_collection,baseline
64,MKD,CHN,5284.712890256258,7531.092,676594.2024917983,2050,Strategy 3,high_collection,baseline
65,MLI,CHN,23723.21670822218,11841.6,4775654.330525424,2050,Strategy 3,high_collection,baseline
66,MLT,CHN,2402.607918625769,8417.788,343818.94980392064,2050,Strategy 3,high_collection,baseline
67,MMR,CHN,903638.6032226213,3234.079,49681456.7146174,2050,Strategy 3,high_collection,baseline
68,MNG,CHN,26631.32323098016,1172.047,530623.7624813103,2050,Strategy 3,high_collection,baseline
69,MWI,CHN,188135.88710933964,10394.82,33245857.594712403,2050,Strategy 3,high_collection,baseline
70,NAM,CHN,51485.06921239354,12372.95,10829377.18089524,2050,Strategy 3,high_collection,baseline
71,NCL,CHN,0.1277753847366337,8648.526,18.786168529931256,2050,Strategy 3,high_collection,baseline
72,NER,CHN,162517.9301828276,11024.17,30457629.936521586,2050,Strategy 3,high_collection,baseline
73,NGA,CHN,7008111.397819652,10960.48,1305808501.8307638,2050,Strategy 3,high_collection,baseline
74,NIC,CHN,41929.09632672209,13785.57,9826280.371629093,2050,Strategy 3,high_collection,baseline
75,NPL,CHN,10263.518078607069,3160.925,551517.5850045579,2050,Strategy 3,high_collection,baseline
76,OMN,CHN,37873.74975926288,5658.039,3642949.60464055,2050,Strategy 3,high_collection,baseline
77,PAK,CHN,7009583.538645981,3882.877,462694961.9303806,2050,Strategy 3,high_collection,baseline
78,PAL,CHN,1346.0213997993092,7206.27,164896.49175644005,2050,Strategy 3,high_collection,baseline
79,PAN,CHN,11.93996518935715,14352.56,2913.2741352287176,2050,Strategy 3,high_collection,baseline
80,PER,CHN,140164.76164896146,16666.29,39712451.61218199,2050,Strategy 3,high_collection,baseline
81,PHL,CHN,2894902.5696595698,2850.319,140273728.55664143,2050,Strategy 3,high_collection,baseline
82,PLW,CHN,24.382457956344957,4048.299,1678.027162757627,2050,Strategy 3,high_collection,baseline
83,PRY,CHN,20298.3979896964,18311.35,6318748.190486662,2050,Strategy 3,high_collection,baseline
84,PYF,CHN,6132.070616815626,11590.93,1208298.8216676346,2050,Strategy 3,high_collection,baseline
85,QAT,CHN,12.515867112230262,6164.891,1311.7022607955337,2050,Strategy 3,high_collection,baseline
86,ROM,CHN,395606.81142252334,7068.477,47537740.008918546,2050,Strategy 3,high_collection,baseline
87,RWA,CHN,6.391054671551348,9845.182,1069.6586390273453,2050,Strategy 3,high_collection,baseline
88,SAU,CHN,436540.67449060513,6605.185,49018342.55559888,2050,Strategy 3,high_collection,baseline
89,SDN,CHN,22.903928503656765,8402.047,3271.4780241301855,2050,Strategy 3,high_collection,baseline
90,SEN,CHN,6166.307027326664,12312.88,1290724.974000709,2050,Strategy 3,high_collection,baseline
91,SLB,CHN,40.00148140440547,7089.695,4821.171145991909,2050,Strategy 3,high_collection,baseline
92,SLE,CHN,3294.7566463147978,12570.8,704101.356441399,2050,Strategy 3,high_collection,baseline
93,SLV,CHN,12.537372810983038,13507.86,2879.0023038756112,2050,Strategy 3,high_collection,baseline
94,SYC,CHN,2199.950943904821,7945.286,297147.070399994,2050,Strategy 3,high_collection,baseline
95,TGO,CHN,28653.45686428561,11656.86,5678158.698111279,2050,Strategy 3,high_collection,baseline
96,TJK,CHN,19785.76746834771,4052.918,1363231.5829767748,2050,Strategy 3,high_collection,baseline
97,TON,CHN,0.0093743151248403,9809.154,1.5632197119694917,2050,Strategy 3,high_collection,baseline
98,TTO,CHN,9081.22739961496,14403.7,2223655.676629178,2050,Strategy 3,high_collection,baseline
99,TUN,CHN,7242.080278878499,8646.589,1064527.958499952,2050,Strategy 3,high_collection,baseline
100,TZA,CHN,468494.0289743836,9670.167,77017063.47764719,2050,Strategy 3,high_collection,baseline
101,UGA,CHN,1588927.699603619,9468.473,255760223.38503262,2050,Strategy 3,high_collection,baseline
102,UKR,CHN,122.86306706483435,6460.799,13494.490874100053,2050,Strategy 3,high_collection,baseline
103,UZB,CHN,462168.7560810965,3943.621,30984513.00442993,2050,Strategy 3,high_collection,baseline
104,VNM,CHN,66990.4337645836,2330.799,2654401.012476981,2050,Strategy 3,high_collection,baseline
105,WSM,CHN,194.99931917856185,8268.319,27409.381787769846,2050,Strategy 3,high_collection,baseline
106,YEM,CHN,206981.56660265397,7417.418,26099569.562374316,2050,Strategy 3,high_collection,baseline
107,YUG,CHN,14352.628951205166,7419.217,1810249.5680610503,2050,Strategy 3,high_collection,baseline
108,ZMB,CHN,7.088946839319981,10960.79,1320.907779658151,2050,Strategy 3,high_collection,baseline
109,ZWE,CHN,17.9704006595005,10898.12,3329.340908200365,2050,Strategy 3,high_collection,baseline
110,IND,IND,15336476.172306236,681.9816,177806307.49197182,2050,Strategy 3,high_collection,baseline
111,JPN,JPN,261010.4702487817,231.188,1025822.3061298808,2050,Strategy 3,high_collection,baseline
112,AUS,KOR,130768.35266470698,8418.786,18715483.203163862,2050,Strategy 3,high_collection,baseline
113,AUT,KOR,36540.23979287098,8289.029,5149012.8242710475,2050,Strategy 3,high_collection,baseline
114,BEL,KOR,48137.79819259898,8722.114,7137677.180262319,2050,Strategy 3,high_collection,baseline
115,CAN,KOR,1403175.3700929824,10528.16,251138531.6747683,2050,Strategy 3,high_collection,baseline
116,CHE,KOR,35070.96988135103,8878.165,5293219.574383304,2050,Strategy 3,high_collection,baseline
117,CZE,KOR,238124.22770767732,8262.063,33445755.309501987,2050,Strategy 3,high_collection,baseline
118,DEU,KOR,297977.1738769626,8139.991,41234035.73058649,2050,Strategy 3,high_collection,baseline
119,DNK,KOR,25822.071662732436,7955.016,3492054.8849131134,2050,Strategy 3,high_collection,baseline
120,ESP,KOR,167539.59702030307,10012.64,28517732.402059246,2050,Strategy 3,high_collection,baseline
121,FIN,KOR,90148.18117351356,7070.555,10835760.443333967,2050,Strategy 3,high_collection,baseline
122,FRA,KOR,263787.2025588353,8981.467,40276332.931676425,2050,Strategy 3,high_collection,baseline
123,GBR,KOR,281317.5411254553,8875.39,42445649.15260073,2050,Strategy 3,high_collection,baseline
124,GRC,KOR,37096.6106708006,8528.293,5378303.006827739,2050,Strategy 3,high_collection,baseline
125,HUN,KOR,38102.12745445452,8182.963,5300401.086078455,2050,Strategy 3,high_collection,baseline
126,IRL,KOR,25275.170203004447,8968.355,3853503.8841214213,2050,Strategy 3,high_collection,baseline
127,ISL,KOR,1576.599415106024,8396.076,225033.22468335734,2050,Strategy 3,high_collection,baseline
128,ITA,KOR,192569.09975238587,8982.659,29406303.469215337,2050,Strategy 3,high_collection,baseline
