,country,type,recycling_m,scrap,year,Strategy type,collection_scenario,recovery_efficiency_scenario,li_content,contained_lithium,li_recovery_efficiency,recycled_lithium,primary_lithium_offset,primary_lithium_gap,CO2,CO2_em
680,Cambodia,NMC111,Hydro,2.0568529914096763,2025,Strategy 1,baseline,baseline,0.0375,0.07713198717786286,0.8658,0.06678087449859367,0.06678087449859367,0.010351112679269192,2.414310695,4.965882175203125
681,Cambodia,NMC523,Hydro,1.978521550955053,2025,Strategy 1,baseline,baseline,0.035,0.06924825428342686,0.8658,0.05995513855859098,0.05995513855859098,0.009293115724835883,2.357900841,4.665157628933544
682,Cambodia,NMC622,Hydro,0.8445582264635104,2025,Strategy 1,baseline,baseline,0.0325,0.027448142360064088,0.8658,0.023764601655343488,0.023764601655343488,0.0036835407047206004,2.337983546,1.974563237110629
683,Cambodia,NMC811,Hydro,0.310492231480053,2025,Strategy 1,baseline,baseline,0.0275,0.008538536365701458,0.8658,0.007392664785424322,0.007392664785424322,0.001145871580277136,2.2614716749999997,0.7021693867996831
684,Cameroon,LFP,Hydro,0.0,2025,Strategy 1,baseline,baseline,0.025,0.0,0.8658,0.0,0.0,0.0,0.8018847791,0.0
685,Cameroon,NCA,Hydro,0.5728576963123265,2025,Strategy 1,baseline,baseline,0.025,0.014321442407808164,0.8658,0.012399504836680309,0.012399504836680309,0.0019219375711278554,2.249491865,1.288638727657219
686,Cameroon,NMC111,Hydro,0.4710871774286533,2025,Strategy 1,baseline,baseline,0.0375,0.017665769153574498,0.8658,0.0152950229331648,0.0152950229331648,0.0023707462204096974,2.414310695,1.1373508107433603
687,Cameroon,NMC523,Hydro,0.252076638232158,2025,Strategy 1,baseline,baseline,0.035,0.00882268233812553,0.8658,0.007638678368349083,0.007638678368349083,0.001184003969776446,2.357900841,0.5943717172840581
688,Cameroon,NMC622,Hydro,0.0716360059943314,2025,Strategy 1,baseline,baseline,0.0325,0.0023281701948157704,0.8658,0.002015729754671494,0.002015729754671494,0.00031244044014427626,2.337983546,0.16748380331590415
689,Cameroon,NMC811,Hydro,0.0032235470324163,2025,Strategy 1,baseline,baseline,0.0275,8.864754339144825e-05,0.8658,7.675104306831589e-05,7.675104306831589e-05,1.1896500323132353e-05,2.2614716749999997,0.007289960306839768
690,Cayman Isds,LFP,Hydro,0.0,2025,Strategy 1,baseline,baseline,0.025,0.0,0.8658,0.0,0.0,0.0,0.8018847791,0.0
691,Cayman Isds,NCA,Hydro,0.0106160937105389,2025,Strategy 1,baseline,baseline,0.025,0.00026540234276347253,0.8658,0.0002297853483646145,0.0002297853483646145,3.561699439885802e-05,2.249491865,0.02388081643993492
692,Cayman Isds,NMC111,Hydro,0.0026925102456417,2025,Strategy 1,baseline,baseline,0.0375,0.00010096913421156375,0.8658,8.74190764003719e-05,8.74190764003719e-05,1.355005781119186e-05,2.414310695,0.006500556282449834
693,Cayman Isds,NMC523,Hydro,0.0033393362712125,2025,Strategy 1,baseline,baseline,0.035,0.00011687676949243751,0.8658,0.0001011919070265524,0.0001011919070265524,1.5684862465885108e-05,2.357900841,0.007873823802273758
694,Cayman Isds,NMC622,Hydro,0.0016543849765224,2025,Strategy 1,baseline,baseline,0.0325,5.3767511736978e-05,0.8658,4.655191166187555e-05,4.655191166187555e-05,7.2156000751024465e-06,2.337983546,0.003867924853858967
695,Cayman Isds,NMC811,Hydro,0.0013172030486919,2025,Strategy 1,baseline,baseline,0.0275,3.622308383902725e-05,0.8658,3.136194598782979e-05,3.136194598782979e-05,4.861137851197457e-06,2.2614716749999997,0.0029788173848403774
696,Chile,LFP,Hydro,0.0,2025,Strategy 1,baseline,baseline,0.025,0.0,0.8658,0.0,0.0,0.0,0.8018847791,0.0
697,Chile,NCA,Hydro,2.897426989076259,2025,Strategy 1,baseline,baseline,0.025,0.07243567472690647,0.8658,0.06271480717855563,0.06271480717855563,0.009720867548350845,2.249491865,6.517738441358488
698,Chile,NMC111,Hydro,0.9338440500519224,2025,Strategy 1,baseline,baseline,0.0375,0.03501915187694709,0.8658,0.030319581695060792,0.030319581695060792,0.004699570181886298,2.414310695,2.2545896775024716
699,Chile,NMC523,Hydro,0.9917466355674276,2025,Strategy 1,baseline,baseline,0.035,0.03471113224485997,0.8658,0.030052898297599762,0.030052898297599762,0.004658233947260209,2.357900841,2.338440226063358
700,Chile,NMC622,Hydro,0.4506635158576395,2025,Strategy 1,baseline,baseline,0.0325,0.014646564265373283,0.8658,0.01268099534096019,0.01268099534096019,0.001965568924413094,2.337983546,1.053643884857671
701,Chile,NMC811,Hydro,0.2671856394379084,2025,Strategy 1,baseline,baseline,0.0275,0.007347605084542482,0.8658,0.0063615564821968805,0.0063615564821968805,0.0009860486023456011,2.2614716749999997,0.6042327555555927
702,Colombia,LFP,Hydro,0.0,2025,Strategy 1,baseline,baseline,0.025,0.0,0.8658,0.0,0.0,0.0,0.8018847791,0.0
703,Colombia,NCA,Hydro,41.52973786870094,2025,Strategy 1,baseline,baseline,0.025,1.0382434467175237,0.8658,0.898911176168032,0.898911176168032,0.1393322705494917,2.249491865,93.4208074912252
704,Colombia,NMC111,Hydro,15.63889035260934,2025,Strategy 1,baseline,baseline,0.0375,0.5864583882228502,0.8658,0.5077556725233437,0.5077556725233437,0.07870271569950649,2.414310695,37.757140236237056
705,Colombia,NMC523,Hydro,16.051493027573596,2025,Strategy 1,baseline,baseline,0.035,0.5618022559650759,0.8658,0.48640839321456275,0.48640839321456275,0.07539386275051319,2.357900841,37.84782890902142
706,Colombia,NMC622,Hydro,6.916257230369879,2025,Strategy 1,baseline,baseline,0.0325,0.22477835998702106,0.8658,0.19461310407676283,0.19461310407676283,0.030165255910258232,2.337983546,16.170095604508305
707,Colombia,NMC811,Hydro,3.731227614598011,2025,Strategy 1,baseline,baseline,0.0275,0.10260875940144532,0.8658,0.08883866388977135,0.08883866388977135,0.013770095511673963,2.2614716749999997,8.438065563391218
708,Comoros,LFP,Hydro,0.0,2025,Strategy 1,baseline,baseline,0.025,0.0,0.8658,0.0,0.0,0.0,0.8018847791,0.0
709,Comoros,NCA,Hydro,0.010764267485726,2025,Strategy 1,baseline,baseline,0.025,0.00026910668714315,0.8658,0.00023299256972853928,0.00023299256972853928,3.6114117414610736e-05,2.249491865,0.02421413214182464
710,Comoros,NMC111,Hydro,0.0027336258711873,2025,Strategy 1,baseline,baseline,0.0375,0.00010251097016952376,0.8658,8.875399797277367e-05,8.875399797277367e-05,1.3756972196750088e-05,2.414310695,0.006599822176936191
711,Comoros,NMC523,Hydro,0.003369925396061,2025,Strategy 1,baseline,baseline,0.035,0.00011794738886213501,0.8658,0.00010211884927683649,0.00010211884927683649,1.582853958529852e-05,2.357900841,0.00794594992547949
712,Comoros,NMC622,Hydro,0.0016695395322598,2025,Strategy 1,baseline,baseline,0.0325,5.4260034798443504e-05,0.8658,4.6978338128492385e-05,4.6978338128492385e-05,7.281696669951119e-06,2.337983546,0.0039033559558199486
713,Comoros,NMC811,Hydro,0.0005218194005047,2025,Strategy 1,baseline,baseline,0.0275,1.4350033513879251e-05,0.8658,1.2424259016316657e-05,1.2424259016316657e-05,1.9257744975625946e-06,2.2614716749999997,0.0011800797937068597
714,Congo,LFP,Hydro,0.0,2025,Strategy 1,baseline,baseline,0.025,0.0,0.8658,0.0,0.0,0.0,0.8018847791,0.0
715,Congo,NCA,Hydro,1.892460801276,2025,Strategy 1,baseline,baseline,0.025,0.047311520031900006,0.8658,0.040962314043619025,0.040962314043619025,0.0063492059882809815,2.249491865,4.2570751773017435
716,Congo,NMC111,Hydro,0.830275416872831,2025,Strategy 1,baseline,baseline,0.0375,0.031135328132731163,0.8658,0.02695696709731864,0.02695696709731864,0.004178361035412522,2.414310695,2.0045428187516596
