,country,type,recycling_m,scrap,year,Strategy type,collection_scenario,recovery_efficiency_scenario,li_content,contained_lithium,li_recovery_efficiency,recycled_lithium,primary_lithium_offset,primary_lithium_gap,CO2,CO2_em
104,Serbia,NMC111,Direct,48.47790457557834,2025,Strategy 2,baseline,baseline,0.0375,1.8179214215841877,0.7925,1.4407027266054686,1.4407027266054686,0.37721869497871907,2.557347078,123.9748276139181
105,Serbia,NMC523,Direct,48.90839861422957,2025,Strategy 2,baseline,baseline,0.035,1.7117939514980351,0.7925,1.3565967065621929,1.3565967065621929,0.35519724493584226,2.496014242,122.07605949453007
106,Serbia,NMC622,Direct,22.656022272481028,2025,Strategy 2,baseline,baseline,0.0325,0.7363207238556334,0.7925,0.5835341736555895,0.5835341736555895,0.15278655020004395,2.478807863,56.1599261533291
107,Serbia,NMC811,Direct,12.695127353363253,2025,Strategy 2,baseline,baseline,0.0275,0.34911600221748945,0.7925,0.2766744317573604,0.2766744317573604,0.07244157046012906,2.397518212,30.436799033347757
108,Turkey,LFP,Direct,0.01114214849567433,2025,Strategy 2,baseline,baseline,0.025,0.0002785537123918583,0.7925,0.0002207538170705477,0.0002207538170705477,5.7799895321310614e-05,2.252335332,0.025095854731197943
109,Turkey,NCA,Direct,3424.1643397098223,2025,Strategy 2,baseline,baseline,0.025,85.60410849274557,0.7925,67.84125598050086,67.84125598050086,17.762852512244706,2.452491446,8397.733752836577
110,Turkey,NMC111,Direct,1225.2174691447995,2025,Strategy 2,baseline,baseline,0.0375,45.945655092929975,0.7925,36.411931661147,36.411931661147,9.533723431782974,2.557347078,3133.306314632008
111,Turkey,NMC523,Direct,1220.0758754518479,2025,Strategy 2,baseline,baseline,0.035,42.70265564081468,0.7925,33.84185459534564,33.84185459534564,8.860801045469046,2.496014242,3045.3267614484307
112,Turkey,NMC622,Direct,535.0824532378103,2025,Strategy 2,baseline,baseline,0.0325,17.390179730228837,0.7925,13.781717436206353,13.781717436206353,3.608462294022484,2.478807863,1326.3665924392142
113,Turkey,NMC811,Direct,287.45475351753475,2025,Strategy 2,baseline,baseline,0.0275,7.905005721732206,0.7925,6.264717034472773,6.264717034472773,1.6402886872594324,2.397518212,689.1780066842606
114,USA,LFP,Direct,6.6395462854765785,2025,Strategy 2,baseline,baseline,0.025,0.16598865713691446,0.7925,0.1315460107810047,0.1315460107810047,0.03444264635590977,2.252335332,14.954484687228256
115,USA,NCA,Direct,35864.678162451564,2025,Strategy 2,baseline,baseline,0.025,896.6169540612891,0.7925,710.5689360935716,710.5689360935716,186.04801796771756,2.452491446,87957.81640695545
116,USA,NMC111,Direct,4308.112855525562,2025,Strategy 2,baseline,baseline,0.0375,161.55423208220856,0.7925,128.03172892515028,128.03172892515028,33.52250315705828,2.557347078,11017.33982277253
117,USA,NMC523,Direct,4672.220972140816,2025,Strategy 2,baseline,baseline,0.035,163.52773402492858,0.7925,129.5957292147559,129.5957292147559,33.932004810172685,2.496014242,11661.930088234563
