policy_scenario,destination_iso3,destination_recovered_lithium_t_2030,destination_recovered_lithium_t_2040,destination_recovered_lithium_t_2050,destination_recovered_lithium_t_delta_2030_2040,destination_recovered_lithium_t_ratio_2030_2040,destination_recovered_lithium_t_cagr_2030_2040_pct,destination_recovered_lithium_t_delta_2040_2050,destination_recovered_lithium_t_ratio_2040_2050,destination_recovered_lithium_t_cagr_2040_2050_pct,destination_recovered_lithium_t_delta_2030_2050,destination_recovered_lithium_t_ratio_2030_2050,destination_recovered_lithium_t_cagr_2030_2050_pct,destination_recovered_li_delta_vs_reference_t_2030,destination_recovered_li_delta_vs_reference_t_2040,destination_recovered_li_delta_vs_reference_t_2050,destination_recovered_li_delta_vs_reference_t_delta_2030_2040,destination_recovered_li_delta_vs_reference_t_ratio_2030_2040,destination_recovered_li_delta_vs_reference_t_cagr_2030_2040_pct,destination_recovered_li_delta_vs_reference_t_delta_2040_2050,destination_recovered_li_delta_vs_reference_t_ratio_2040_2050,destination_recovered_li_delta_vs_reference_t_cagr_2040_2050_pct,destination_recovered_li_delta_vs_reference_t_delta_2030_2050,destination_recovered_li_delta_vs_reference_t_ratio_2030_2050,destination_recovered_li_delta_vs_reference_t_cagr_2030_2050_pct,Direct_2030,Direct_2040,Direct_2050,Direct_delta_2030_2040,Direct_ratio_2030_2040,Direct_cagr_2030_2040_pct,Direct_delta_2040_2050,Direct_ratio_2040_2050,Direct_cagr_2040_2050_pct,Direct_delta_2030_2050,Direct_ratio_2030_2050,Direct_cagr_2030_2050_pct,Hydro_2030,Hydro_2040,Hydro_2050,Hydro_delta_2030_2040,Hydro_ratio_2030_2040,Hydro_cagr_2030_2040_pct,Hydro_delta_2040_2050,Hydro_ratio_2040_2050,Hydro_cagr_2040_2050_pct,Hydro_delta_2030_2050,Hydro_ratio_2030_2050,Hydro_cagr_2030_2050_pct,Pyro_2030,Pyro_2040,Pyro_2050,Pyro_delta_2030_2040,Pyro_ratio_2030_2040,Pyro_cagr_2030_2040_pct,Pyro_delta_2040_2050,Pyro_ratio_2040_2050,Pyro_cagr_2040_2050_pct,Pyro_delta_2030_2050,Pyro_ratio_2030_2050,Pyro_cagr_2030_2050_pct
route_access_open,CAN,1041.559124978034,15339.867786995092,19020.9132550703,14298.308662017058,14.727793573234358,30.86206490016692,3681.045468075208,1.2399659188194532,2.1741362140935028,17979.354130092266,18.261962090218777,15.631822801368989,0.0,0.0,3.637978807091713e-12,0.0,,,3.637978807091713e-12,,,3.637978807091713e-12,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
route_access_open,CHE,269.64575898247386,424.3727683149591,475.4249062246596,154.72700933248524,1.5738158460802716,4.639436290506582,51.05213790970049,1.1203002212239284,1.1424436469005483,205.77914724218573,1.7631462405294522,2.876082197253216,0.0,5.684341886080803e-14,0.0,5.684341886080803e-14,,,-5.684341886080803e-14,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
route_access_open,CHN,37852.99787778198,433925.3835917733,1393566.7489306952,396072.3857139913,11.463435075679122,27.623742979429956,959641.365338922,3.2115354427887763,12.375405515223758,1355713.7510529133,36.81522804165154,19.75712868420039,-5114.515367862012,-1880.30202880071,403784.4283863307,3234.2133390613017,0.3676403126317559,,405664.73041513143,-214.7444517963274,,408898.94375419273,-78.94871739433684,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
route_access_open,CZE,30.8735,242.4996973057555,811.1971798206897,211.62619730575548,7.854622809391727,22.88886509516146,568.6974825149342,3.345147185061813,12.834399807041752,780.3236798206897,26.274869380559046,17.754368649239805,-1.8991945103525223,-86.18832315521502,-57.63341685029047,-84.2891286448625,45.38151447121497,,28.554906304924543,0.668691706027271,,-55.73422233993795,30.346242333858022,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
route_access_open,DEU,1773.0422937023347,4460.708352185688,4288.494693200249,2687.6660584833535,2.515849942231874,9.66510869346937,-172.2136589854399,0.9613932036374767,-0.3929438749839531,2515.4523994979136,2.418721035833462,4.5151598409837845,-1069.9153646402308,-9.094947017729282e-13,0.0,1069.9153646402299,8.500622870097341e-16,,9.094947017729282e-13,,,1069.9153646402308,-0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
route_access_open,ESP,1105.3202593655803,2341.844890685389,2411.1956846437247,1236.5246313198088,2.118702584922795,7.7970806886558774,69.35079395833554,1.0296137435208352,0.2922635156674458,1305.8754252781443,2.181445299869629,3.976984100551517,-261.7916112792618,0.0,0.0,261.7916112792618,-0.0,,0.0,,,261.7916112792618,-0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
route_access_open,FIN,54.82041571292567,591.6199511963601,1297.414632685067,536.7995354834345,10.791963970037292,26.855718269976347,705.7946814887069,2.192986612539799,8.169195091019654,1242.5942169721413,23.666632509303646,17.140432549809614,12.436602567904472,0.0,-2.273736754432321e-13,-12.436602567904472,0.0,,-2.273736754432321e-13,,,-12.4366025679047,-1.8282619726871585e-14,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
route_access_open,FRA,2446.613838576117,3620.155444448098,3796.4094179992576,1173.5416058719811,1.4796595144556854,3.9958907497312124,176.25397355115956,1.0486868523343285,0.47651940648936186,1349.7955794231407,1.5516994787410736,2.221060134937547,734.4076892083795,-4.547473508864641e-13,-4.547473508864641e-13,-734.4076892083799,-6.192028726940997e-16,,0.0,,,-734.4076892083799,-6.192028726940997e-16,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
route_access_open,GBR,1892.4740654889915,3340.4173986472683,3813.5317165579218,1447.9433331582768,1.7651060374157077,5.846640908935741,473.1143179106534,1.1416332935226134,1.3334111894617529,1921.0576510689302,2.0151038189115438,3.565443977460392,575.4248451924013,0.0,0.0,-575.4248451924013,0.0,,0.0,,,-575.4248451924013,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
route_access_open,HUN,37.411274749114654,618.0963489551328,548.3543283472153,580.6850742060182,16.521659662766776,32.3748153047011,-69.74202060791754,0.8871664252251067,-1.1900886263478738,510.9430535981006,14.657461741802642,14.367581806913643,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
route_access_open,IND,5792.9893105806295,76824.20603473557,0.0,71031.21672415495,13.261582564017456,29.49694869013262,-76824.20603473557,0.0,,-5792.9893105806295,0.0,,4873.515052485006,0.0,-407799.0331186772,-4873.515052485006,0.0,,-407799.0331186772,,,-412672.5481711622,-83.67657198693588,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,0.0,0.0,1.0,0.0,-100.0,0.0,,-100.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
route_access_open,ITA,2394.2337070031303,2812.7688015685567,2771.392483407235,418.53509456542633,1.1748096241988457,1.62410868875571,-41.376318161321706,0.9852898261178636,-0.14808466006658305,377.15877640410463,1.1575279703484733,0.7341148632667993,-129.17452272355695,-4.547473508864641e-13,-4.547473508864641e-13,129.1745227235565,3.5204105368336226e-15,,0.0,,,129.1745227235565,3.5204105368336226e-15,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
route_access_open,JPN,215.05715489486488,1318.0734718492229,3538.288716197804,1103.016316954358,6.128944989036008,19.877747048469985,2220.215244348581,2.6844396702967375,10.378722878194369,3323.2315613029396,16.452783065634666,15.0302248138521,2.8421709430404014e-14,0.0,0.0,-2.8421709430404014e-14,,,0.0,,,-2.8421709430404014e-14,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
route_access_open,KOR,970.4940797252935,2161.397694205358,2277.2103166850625,1190.9036144800648,2.2271106432891994,8.336344965681942,115.81262247970426,1.0535822827933028,0.5233251415684759,1306.716236959769,2.346444315589896,4.356742137891456,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
route_access_open,NLD,605.0224316273309,1024.432599525441,1057.1421942263096,419.4101678981101,1.6932142445859752,5.407421910149757,32.70959470086859,1.0319294746340766,0.31479771250446653,452.1197625989787,1.7472776858585402,2.829588185080678,412.32568563184645,0.0,-2.273736754432321e-13,-412.32568563184645,0.0,,-2.273736754432321e-13,,,-412.3256856318467,-5.514419386578003e-16,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
route_access_open,NOR,187.86808136517973,289.0297564717278,327.8769411759755,101.16167510654807,1.538471859463498,4.4020330022132015,38.847184704247695,1.1344054853675511,1.2690723579054985,140.00885981079577,1.7452509164590084,2.823620994465892,0.0,0.0,5.684341886080803e-14,0.0,,,5.684341886080803e-14,,,5.684341886080803e-14,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
route_access_open,POL,998.3125324316596,2012.073957860272,2042.7804092872816,1013.7614254286124,2.015475006568657,7.259987420766545,30.706451427009597,1.015261094805712,0.1515729125542098,1044.4678768556219,2.0462333617224444,3.644857329105089,47.56355063357887,0.0,0.0,-47.56355063357887,0.0,,0.0,,,-47.56355063357887,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
route_access_open,ROM,22.413206688787103,284.86295106617445,811.1971798206897,262.44974437738733,12.709602647294817,28.947580383263215,526.3342287545153,2.8476752655428554,11.032225888883396,788.7839731319026,36.19282109357944,19.65507458081095,-1.6725694258457473,-40.95007071995042,198.55615626686995,-39.27750129410467,24.483330908218477,,239.50622698682037,-4.848737811095784,,200.2287256927157,-118.71325231624901,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
route_access_open,RUS,608.3142311770783,7776.403934884819,16875.218689669233,7168.089703707741,12.783531169141977,29.022390297483327,9098.814754784413,2.170054286142118,8.055545422234678,16266.904458492154,27.740956605627908,18.074488164357504,-34.417705356681495,-91.25970647666328,594.5151632511606,-56.84200111998179,2.651533724602215,,685.7748697278239,-6.51454169867606,,628.9328686078421,-17.273527014366973,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
route_access_open,SVK,22.610162393693777,116.81287257997587,304.79397513294214,94.2027101862821,5.166388040298033,17.847046388133126,187.98110255296626,2.609249891738302,10.065590373232691,282.18381273924837,13.4803974348257,13.889879859676778,-7.839466205391325,-151.103518202381,0.0,-143.26405199698968,19.2747202734881,,151.103518202381,-0.0,,7.839466205391325,-0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
route_access_open,SWE,489.1338298357177,673.7614629371761,694.2725340874815,184.62763310145846,1.3774583188479688,3.2542286336254556,20.511071150305384,1.0304426303352079,0.30033458452842776,205.13870425176384,1.4193917732508146,1.766564642912205,1.1368683772161605e-13,0.0,-1.1368683772161605e-13,-1.1368683772161605e-13,,,-1.1368683772161605e-13,,,-2.273736754432321e-13,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
route_access_open,THA,714.0695664715677,7555.760921220315,20319.151484349823,6841.6913547487475,10.581267254611621,26.605848553197653,12763.390563129507,2.689226365975079,10.398389026351197,19605.081917878255,28.45542288653031,18.22470859167815,-15.319806517884103,0.0,-47.8057618386556,15.319806517884103,-0.0,,-47.8057618386556,,,-32.485955320771495,3.120519948006386,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
route_access_open,TUR,95.3890847652366,2201.6591367556725,6041.295474391065,2106.270051990436,23.080828819924275,36.8753176312663,3839.6363376353925,2.7439740210164483,10.621106830261628,5945.9063896258285,63.33319466539994,23.049986323096782,45.45296065744572,1019.664453221876,4024.8206473594064,974.2114925644303,22.43340012340523,36.48644129413161,3005.1561941375303,3.9472010960488166,14.717302228457774,3979.367686701961,88.54914155520679,25.129358409709578,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
route_access_open,USA,6252.6435866509455,83468.85940649868,146422.80931347082,77216.21581984774,13.349371069974334,29.58241827738619,62953.949906972135,1.7542207998839707,5.781184458698263,140170.16572681986,23.417744396318312,17.07852787938693,-91.79088529530418,606.9893619880168,0.0,698.7802472833209,-6.6127411238626435,,-606.9893619880168,0.0,,91.79088529530418,-0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
route_access_open,VNM,110.2625,1489.946018399989,1151.0900775930008,1379.683518399989,13.512717545856379,29.740112412861606,-338.8559408069882,0.772571665938021,-2.547299649663959,1040.8275775930008,10.43954270575219,12.443427101763117,110.2625,623.1498321450434,-728.3364379185327,512.8873321450434,5.651511911529699,18.909475842406074,-1351.4862700635763,-1.168798257413325,,-838.5989379185328,-6.605477273946561,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
route_access_open,YUG,4.153942827247618,36.57371832905679,194.56162318959204,32.41977550180917,8.804579131217931,24.299923141362335,157.98790486053525,5.319711313985221,18.192197258000697,190.40768036234442,46.8378192192182,21.207594791243277,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
strict_policy,AUS,105.27761248216343,1562.0507491814906,1772.6463919625332,1456.773136699327,14.837444660384369,30.959169185428536,210.59564278104267,1.1348199748896726,1.272771923005589,1667.3687794803698,16.837828576924295,15.16335385938621,43.920792902765314,0.0,2.273736754432321e-13,-43.920792902765314,0.0,,2.273736754432321e-13,,,-43.920792902765086,5.176902792866391e-15,-80.69350217163742,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
strict_policy,BEL,0.0,670.3467451779792,692.8072247659819,670.3467451779792,,,22.460479588002727,1.0335057636209442,0.3301104375863062,692.8072247659819,,,-216.40982368099384,1.1368683772161605e-13,1.1368683772161605e-13,216.40982368099395,-5.253312247469872e-16,,0.0,,0.0,216.40982368099395,-5.253312247469872e-16,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,100.0,100.0,100.0,,,0.0,1.0,0.0,100.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
strict_policy,BRA,220.525,0.0,7382.068936807791,-220.525,0.0,,7382.068936807791,,,7161.543936807791,33.47497533979273,19.188955332661493,-88.21000000000006,-2191.253469739804,-188.1156646511672,-2103.043469739804,24.84132717084007,,2003.137805088637,0.08584842750916653,,-99.90566465116714,2.1325888748573525,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,0.0,100.0,-100.0,0.0,,100.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
strict_policy,CAN,1041.559124978034,15339.867786995092,40959.76445917564,14298.308662017058,14.727793573234358,30.86206490016692,25619.89667218055,2.6701510748287354,10.319829866555018,39918.205334197606,39.32543383942746,20.152739193796542,0.0,0.0,21938.851204105344,0.0,,,21938.851204105344,,,21938.851204105344,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
strict_policy,CHE,269.64575898247386,424.372768314959,475.4249062246597,154.72700933248512,1.5738158460802711,4.639436290506582,51.05213790970072,1.120300221223929,1.1424436469005483,205.77914724218584,1.7631462405294527,2.876082197253216,0.0,0.0,1.1368683772161605e-13,0.0,,,1.1368683772161605e-13,,,1.1368683772161605e-13,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
strict_policy,CHN,30732.050206555345,323749.95218006894,330420.1320399307,293017.9019735136,10.53460312618554,26.54990337383605,6670.1798598617315,1.0206028751971885,0.20414315706522856,299688.0818333753,10.751646239646254,12.60916762939257,-12235.463039088643,-112055.73344050512,-659362.1885044338,-99820.27040141648,9.158274850941119,,-547306.4550639287,5.884234284669741,,-647126.7254653452,53.8894348663364,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
strict_policy,CZE,22.0525,328.6880204609705,724.9662793796862,306.6355204609705,14.904796302504048,31.018494424989186,396.27825891871566,2.2056364523506296,8.23142912795005,702.9137793796862,32.874562039663815,19.08114415728854,-10.720194510352524,0.0,-143.864317291294,10.720194510352524,-0.0,,-143.864317291294,,,-133.14412278094147,13.419935352139719,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
strict_policy,DEU,1162.221283885092,4460.708352185689,4288.494693200249,3298.4870683005975,3.8380886790115922,14.396174222172675,-172.21365898544082,0.9613932036374765,-0.3929438749839531,3126.2734093151566,3.689912370959685,6.745801539147522,-1680.7363744574736,0.0,0.0,1680.7363744574736,-0.0,,0.0,,,1680.7363744574736,-0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
strict_policy,ESP,1192.584129792001,2341.844890685389,2411.1956846437247,1149.2607608933881,1.9636726937610942,6.981063301144963,69.35079395833554,1.0296137435208352,0.2922635156674458,1218.6115548517237,2.021824393273003,3.582686737623919,-174.5277408528411,0.0,0.0,174.5277408528411,-0.0,,0.0,,,174.5277408528411,-0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
strict_policy,FIN,42.83491937767558,591.6199511963601,1297.414632685067,548.7850318186846,13.811627517727901,30.024288432789593,705.7946814887069,2.192986612539799,8.169195091019654,1254.5797133073916,30.288714243763582,18.594361679033568,0.4511062326543893,0.0,-2.273736754432321e-13,-0.4511062326543893,0.0,,-2.273736754432321e-13,,,-0.4511062326546167,-5.040357658224426e-13,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
strict_policy,FRA,2352.4861932145127,3620.155444448099,3796.409417999258,1267.6692512335862,1.5388636306942156,4.404691291114671,176.2539735511591,1.0486868523343282,0.47651940648936186,1443.9232247847453,1.613786057044493,2.4217749828629564,640.2800438467752,4.547473508864641e-13,0.0,-640.2800438467748,7.102319606189214e-16,-96.94409378881396,-4.547473508864641e-13,,,-640.2800438467752,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
strict_policy,GBR,1381.3129043854326,3340.4173986472683,3813.5317165579218,1959.1044942618357,2.418291603620015,9.232246810787249,473.1143179106534,1.1416332935226134,1.3334111894617529,2432.2188121724894,2.7608022081388004,5.208726735125335,64.26368408884241,0.0,0.0,-64.26368408884241,0.0,,0.0,,,-64.26368408884241,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
strict_policy,HUN,37.411274749114654,618.0963489551328,548.3543283472153,580.6850742060182,16.521659662766776,32.3748153047011,-69.74202060791754,0.8871664252251067,-1.1900886263478738,510.9430535981006,14.657461741802642,14.367581806913643,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
strict_policy,IND,4053.1929501704094,75430.48010740048,299780.8075224974,71377.28715723006,18.610137991143286,33.95994462281906,224350.3274150969,3.974266199759822,14.79571974178775,295727.61457232694,73.96164239106693,24.008178196224385,3133.7186920747863,-1393.7259273350935,-108018.22559617984,-4527.44461940988,-0.4447514484499977,,-106624.49966884474,77.50320452366027,,-111151.94428825463,-34.469662471414324,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
strict_policy,ITA,1253.4161998146938,2812.7688015685576,2771.3924834072354,1559.3526017538638,2.2440820550942298,8.418619551053563,-41.37631816132216,0.9852898261178635,-0.14808466006658305,1517.9762835925417,2.211071217858011,4.0471374939467175,-1269.9920299119935,4.547473508864641e-13,0.0,1269.992029911994,-3.5807102735753126e-16,,-4.547473508864641e-13,,,1269.9920299119935,-0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
strict_policy,JPN,1145.949867110802,1318.0734718492229,124392.2329187841,172.1236047384209,1.1502016882923363,1.4092101384678868,123074.15944693488,94.37427850229398,57.57429199222403,123246.2830516733,108.54945446470967,26.409985717346494,930.8927122159372,0.0,120853.9442025863,-930.8927122159372,0.0,,120853.9442025863,,,119923.05149037036,129.82585706885635,27.546357347983342,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
strict_policy,KOR,11068.677514009629,114328.8072734223,604487.0666618132,103260.12975941267,10.32903950166732,26.300768710610157,490158.25938839087,5.287268196686039,18.119917253010122,593418.3891478035,54.612402059479436,22.141869762538178,10098.183434284336,112167.40957921694,602209.8563451282,102069.2261449326,11.10768192211655,27.222036571637243,490042.4467659112,5.3688487467460355,18.300918597074322,592111.6729108439,59.63546416680904,22.680413237872934,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
strict_policy,NLD,180.97654885238055,1024.4325995254412,1057.1421942263096,843.4560506730606,5.66058202580188,18.928545861668123,32.709594700868365,1.0319294746340761,0.31479771250446653,876.165645373929,5.84132143600883,9.225880725932111,-11.720197143103832,2.273736754432321e-13,-2.273736754432321e-13,11.720197143104059,-1.9400157921150574e-14,,-4.547473508864642e-13,,,11.720197143103604,1.9400157921150574e-14,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
strict_policy,NOR,187.86808136517976,289.0297564717277,327.8769411759755,101.16167510654793,1.5384718594634972,4.4020330022132015,38.84718470424781,1.1344054853675516,1.2690723579054985,140.00885981079574,1.7452509164590082,2.823620994465892,2.8421709430404014e-14,-5.684341886080803e-14,5.684341886080803e-14,-8.526512829121205e-14,,,1.1368683772161605e-13,,,2.8421709430404014e-14,,3.5264923841377582,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,100.0,100.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,
