Year,country,iso3,object_scope,policy_count,active_policy_ids,source_basis,collection_rate_floor,li_recovery_efficiency_floor,recycled_content_li_min,traceability_requirement,battery_passport_requirement,epr_strength,domestic_content_pressure,hazardous_transport_penalty,storage_deployment_target_gwh,ev_sales_target,policy_collection_multiplier,policy_recovery_multiplier,secondary_li_demand_pull,trade_policy_penalty_multiplier
2040,Slovenia,SVN,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Spain,ESP,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Spain,ESP,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Sweden,SWE,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,Sweden,SWE,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2040,USA,USA,ev_power_battery,2,USA_IRA_EV_MINERALS;USA_EPA_LI_ION_WASTE,regulation;regulation_proxy,0.35,0.0,0.0,0.4,0.2,0.4,0.8,0.5,0.0,0.0,1.12,1.0,0.046000000000000006,1.5
2040,USA,USA,stationary_storage_battery,1,USA_EPA_LI_ION_WASTE,regulation_proxy,0.35,0.0,0.0,0.3,0.1,0.4,0.4,0.5,0.0,0.0,1.11,1.0,0.023000000000000003,1.5
2045,Australia,AUS,ev_power_battery,1,AUS_BCYCLE,stewardship_scheme,0.3,0.0,0.0,0.3,0.1,0.4,0.2,0.1,0.0,0.0,1.11,1.0,0.013000000000000001,1.1
2045,Australia,AUS,stationary_storage_battery,1,AUS_BCYCLE,stewardship_scheme,0.3,0.0,0.0,0.3,0.1,0.4,0.2,0.1,0.0,0.0,1.11,1.0,0.013000000000000001,1.1
2045,Austria,AUT,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Austria,AUT,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Belgium,BEL,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Belgium,BEL,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Bulgaria,BGR,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Bulgaria,BGR,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Canada,CAN,ev_power_battery,2,CAN_ZEV_STANDARD_2035;CAN_CRITICAL_MINERALS,regulation;official_strategy,0.35,0.0,0.0,0.3,0.1,0.4,0.5,0.1,0.0,1.0,1.11,1.0,0.028,1.1
2045,Canada,CAN,stationary_storage_battery,1,CAN_CRITICAL_MINERALS,official_strategy,0.0,0.0,0.0,0.2,0.1,0.3,0.5,0.1,0.0,0.0,1.08,1.0,0.028,1.1
2045,China,CHN,ev_power_battery,2,CHN_POWER_BATT_2024;CHN_POWER_BATT_2026,regulation_proxy;regulation,0.75,0.9,0.0,1.0,0.4,1.0,0.3,0.2,0.0,0.0,1.3,1.135,0.027,1.2
2045,Croatia,HRV,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Croatia,HRV,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Cyprus,CYP,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Cyprus,CYP,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Czechia,CZE,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Czechia,CZE,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Denmark,DNK,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Denmark,DNK,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Estonia,EST,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Estonia,EST,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Finland,FIN,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Finland,FIN,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,France,FRA,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,France,FRA,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Germany,DEU,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Germany,DEU,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Greece,GRC,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Greece,GRC,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Hungary,HUN,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Hungary,HUN,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,India,IND,ev_power_battery,1,IND_BWM_EPR,regulation,0.45,0.0,0.0,0.6,0.2,0.8,0.2,0.2,0.0,0.0,1.2200000000000002,1.0,0.016,1.2
2045,India,IND,stationary_storage_battery,1,IND_BWM_EPR,regulation,0.45,0.0,0.0,0.6,0.2,0.8,0.2,0.2,0.0,0.0,1.2200000000000002,1.0,0.016,1.2
2045,Ireland,IRL,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Ireland,IRL,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Italy,ITA,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Italy,ITA,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Japan,JPN,ev_power_battery,1,JPN_ELECTRIFIED_2035,official_target,0.35,0.0,0.0,0.3,0.1,0.4,0.4,0.1,0.0,1.0,1.11,1.0,0.023000000000000003,1.1
2045,Korea,KOR,ev_power_battery,1,KOR_EV_BATT_CIRCULARITY,regulation_proxy,0.4,0.0,0.0,0.5,0.1,0.5,0.5,0.1,0.0,0.0,1.1500000000000001,1.0,0.028,1.1
2045,Latvia,LVA,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Latvia,LVA,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Lithuania,LTU,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Lithuania,LTU,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Luxembourg,LUX,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Luxembourg,LUX,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Malta,MLT,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Malta,MLT,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Netherlands,NLD,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Netherlands,NLD,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Poland,POL,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Poland,POL,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Portugal,PRT,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Portugal,PRT,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Romania,ROM,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Romania,ROM,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Slovakia,SVK,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Slovakia,SVK,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Slovenia,SVN,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Slovenia,SVN,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Spain,ESP,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Spain,ESP,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Sweden,SWE,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,Sweden,SWE,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2045,USA,USA,ev_power_battery,2,USA_IRA_EV_MINERALS;USA_EPA_LI_ION_WASTE,regulation;regulation_proxy,0.35,0.0,0.0,0.4,0.2,0.4,0.8,0.5,0.0,0.0,1.12,1.0,0.046000000000000006,1.5
2045,USA,USA,stationary_storage_battery,1,USA_EPA_LI_ION_WASTE,regulation_proxy,0.35,0.0,0.0,0.3,0.1,0.4,0.4,0.5,0.0,0.0,1.11,1.0,0.023000000000000003,1.5
2050,Australia,AUS,ev_power_battery,1,AUS_BCYCLE,stewardship_scheme,0.3,0.0,0.0,0.3,0.1,0.4,0.2,0.1,0.0,0.0,1.11,1.0,0.013000000000000001,1.1
2050,Australia,AUS,stationary_storage_battery,1,AUS_BCYCLE,stewardship_scheme,0.3,0.0,0.0,0.3,0.1,0.4,0.2,0.1,0.0,0.0,1.11,1.0,0.013000000000000001,1.1
2050,Austria,AUT,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Austria,AUT,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Belgium,BEL,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Belgium,BEL,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Bulgaria,BGR,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Bulgaria,BGR,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Canada,CAN,ev_power_battery,2,CAN_ZEV_STANDARD_2035;CAN_CRITICAL_MINERALS,regulation;official_strategy,0.35,0.0,0.0,0.3,0.1,0.4,0.5,0.1,0.0,1.0,1.11,1.0,0.028,1.1
2050,Canada,CAN,stationary_storage_battery,1,CAN_CRITICAL_MINERALS,official_strategy,0.0,0.0,0.0,0.2,0.1,0.3,0.5,0.1,0.0,0.0,1.08,1.0,0.028,1.1
2050,China,CHN,ev_power_battery,2,CHN_POWER_BATT_2024;CHN_POWER_BATT_2026,regulation_proxy;regulation,0.75,0.9,0.0,1.0,0.4,1.0,0.3,0.2,0.0,0.0,1.3,1.135,0.027,1.2
2050,Croatia,HRV,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Croatia,HRV,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Cyprus,CYP,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Cyprus,CYP,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Czechia,CZE,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Czechia,CZE,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Denmark,DNK,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Denmark,DNK,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Estonia,EST,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Estonia,EST,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Finland,FIN,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Finland,FIN,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,France,FRA,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,France,FRA,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Germany,DEU,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Germany,DEU,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Greece,GRC,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Greece,GRC,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Hungary,HUN,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Hungary,HUN,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,India,IND,ev_power_battery,1,IND_BWM_EPR,regulation,0.45,0.0,0.0,0.6,0.2,0.8,0.2,0.2,0.0,0.0,1.2200000000000002,1.0,0.016,1.2
2050,India,IND,stationary_storage_battery,1,IND_BWM_EPR,regulation,0.45,0.0,0.0,0.6,0.2,0.8,0.2,0.2,0.0,0.0,1.2200000000000002,1.0,0.016,1.2
2050,Ireland,IRL,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Ireland,IRL,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Italy,ITA,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Italy,ITA,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Japan,JPN,ev_power_battery,1,JPN_ELECTRIFIED_2035,official_target,0.35,0.0,0.0,0.3,0.1,0.4,0.4,0.1,0.0,1.0,1.11,1.0,0.023000000000000003,1.1
2050,Korea,KOR,ev_power_battery,1,KOR_EV_BATT_CIRCULARITY,regulation_proxy,0.4,0.0,0.0,0.5,0.1,0.5,0.5,0.1,0.0,0.0,1.1500000000000001,1.0,0.028,1.1
2050,Latvia,LVA,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Latvia,LVA,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Lithuania,LTU,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Lithuania,LTU,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Luxembourg,LUX,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Luxembourg,LUX,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Malta,MLT,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Malta,MLT,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Netherlands,NLD,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Netherlands,NLD,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Poland,POL,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Poland,POL,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Portugal,PRT,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Portugal,PRT,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Romania,ROM,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Romania,ROM,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Slovakia,SVK,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Slovakia,SVK,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Slovenia,SVN,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Slovenia,SVN,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Spain,ESP,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Spain,ESP,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Sweden,SWE,ev_power_battery,1,EU_BATT_REG_EV_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
2050,Sweden,SWE,stationary_storage_battery,1,EU_BATT_REG_STORAGE_2036,regulation,0.0,0.8,0.12,0.9,1.0,0.9,0.4,0.3,0.0,0.0,1.27,1.12,0.17,1.3
